t_ms,seq,rtt_ms
8300,162,0.079
8352,163,0.076
8403,164,0.078
8453,165,0.076
8506,166,0.092
8558,167,0.097
8610,168,0.067
8663,169,0.062
8714,170,0.077
8765,171,0.075
8817,172,0.076
8868,173,0.072
8919,174,0.075
8972,175,0.076
9023,176,0.077
9075,177,0.134
9126,178,0.076
9178,179,0.077
9228,180,0.077
9279,181,0.074
9331,182,0.069
9382,183,0.130
9433,184,0.078
9485,185,0.076
9536,186,0.083
9587,187,0.082
9639,188,0.079
9691,189,0.076
9742,190,0.073
9795,191,0.075
9844,192,0.072
9896,193,0.073
9948,194,0.075
9999,195,0.077
10053,196,0.080
10102,197,0.077
10154,198,0.136
10204,199,0.097
10256,200,0.068
10307,201,0.067
10359,202,0.068
10412,203,0.072
10464,204,0.075
10517,205,0.101
10568,206,0.089
10620,207,0.073
10672,208,0.067
10724,209,0.068
10776,210,0.068
10827,211,0.080
10879,212,0.128
10931,213,0.074
10982,214,0.075
11033,215,0.074
11084,216,0.076
11134,217,0.077
11186,218,0.068
11239,219,0.078
11290,220,0.106
11343,221,0.079
11395,222,0.069
11446,223,0.068
11498,224,0.068
11551,225,0.094
11603,226,0.630
11654,227,0.152
11704,228,0.080
11756,229,0.080
11808,230,0.076
11860,231,0.079
11911,232,0.076
11962,233,0.193
12014,234,0.078
12066,235,0.082
12118,236,0.107
12170,237,0.077
12221,238,0.115
12273,239,0.078
12325,240,0.085
12376,241,0.100
12428,242,0.068
12479,243,0.075
12531,244,0.096
12584,245,0.084
12638,246,0.077
12691,247,0.075
12743,248,0.075
12795,249,0.077
12846,250,0.090
12898,251,0.076
12950,252,0.076
13002,253,0.076
13052,254,0.148
13104,255,0.111
13156,256,0.077
13206,257,0.079
13258,258,0.090
13310,259,0.075
13362,260,0.078
13414,261,0.069
13465,262,0.100
13516,263,0.095
13568,264,0.083
13620,265,0.081
13671,266,0.090
13723,267,0.067
13776,268,0.075
13826,269,0.077
13879,270,0.076
13931,271,0.067
13983,272,0.075
14035,273,0.080
14086,274,0.076
14138,275,0.075
14190,276,0.075
14243,277,0.076
14295,278,0.075
14347,279,0.070
14399,280,0.060
14450,281,0.075
14502,282,0.075
14555,283,0.094
14607,284,0.070
14660,285,0.141
14711,286,0.130
14763,287,0.111
14815,288,0.079
14865,289,0.076
14918,290,0.076
14970,291,0.074
15022,292,0.076
15073,293,0.076
15124,294,0.075
15176,295,0.077
15228,296,0.072
15280,297,0.115
15331,298,0.092
15384,299,0.079
15435,300,0.077
15488,301,0.081
15540,302,0.115
15591,303,0.076
15642,304,0.077
15694,305,0.077
15746,306,0.110
15798,307,0.075
15849,308,0.116
15901,309,0.079
15953,310,0.076
16004,311,0.078
16057,312,0.078
16109,313,0.082
16160,314,0.107
16212,315,0.076
16265,316,0.075
16316,317,0.079
16368,318,0.062
16419,319,0.059
16470,320,0.058
16523,321,0.439
16573,322,0.068
16624,323,0.065
16675,324,0.067
16726,325,0.066
16777,326,0.065
16829,327,0.065
16879,328,0.064
16930,329,0.066
16981,330,0.064
17032,331,0.066
17083,332,0.062
17134,333,0.064
17185,334,0.059
17236,335,0.059
17287,336,0.062
17339,337,0.063
17389,338,0.182
17440,339,0.064
17491,340,0.060
17542,341,0.071
17593,342,0.065
17647,343,0.065
17699,344,0.078
17749,345,0.062
17800,346,0.071
17851,347,0.064
17902,348,0.102
17953,349,0.063
18004,350,0.065
18055,351,0.064
18106,352,0.064
18157,353,0.066
18208,354,0.065
18259,355,0.105
18310,356,0.060
18361,357,0.097
18412,358,0.066
18463,359,0.063
18517,360,0.107
18565,361,0.068
18617,362,0.062
18667,363,0.066
18719,364,0.067
18769,365,0.059
18820,366,0.073
18871,367,0.067
18922,368,0.065
18973,369,0.061
19024,370,0.096
19075,371,0.118
19126,372,0.059
19177,373,0.304
19228,374,0.075
19279,375,0.066
19331,376,0.074
19382,377,0.138
19432,378,0.064
19483,379,0.074
19535,380,0.069
19586,381,0.083
19637,382,0.079
19689,383,0.076
19739,384,0.057
19790,385,0.079
19841,386,0.059
19892,387,0.064
19944,388,0.064
19995,389,0.067
20047,390,0.073
20097,391,0.098
20148,392,0.073
20199,393,0.075
20250,394,0.069
20303,395,0.178
20355,396,0.079
20405,397,0.076
20456,398,0.133
20507,399,0.073
20558,400,0.086
20609,401,0.064
20661,402,0.069
20713,403,0.074
20763,404,0.057
20816,405,0.141
20869,406,0.074
20919,407,0.136
20970,408,0.072
21021,409,0.067
21072,410,0.063
21123,411,0.073
21174,412,0.077
21225,413,0.071
21277,414,0.074
21328,415,0.076
21378,416,0.075
21429,417,0.074
21480,418,0.163
21532,419,0.201
21582,420,0.090
21633,421,0.317
21684,422,0.097
21735,423,0.072
21786,424,0.066
21837,425,0.088
21888,426,0.067
21940,427,0.077
21990,428,0.073
22041,429,0.076
22092,430,0.072
22143,431,0.075
22194,432,0.111
22245,433,0.073
22296,434,0.074
22347,435,0.077
22398,436,0.073
22449,437,0.075
22501,438,0.075
22552,439,0.108
22602,440,0.076
22653,441,0.071
22704,442,0.076
22755,443,0.079
22806,444,0.069
22857,445,0.074
22908,446,0.074
22959,447,0.076
23010,448,0.072
23061,449,0.072
23112,450,0.077
23163,451,0.076
23214,452,0.079
23265,453,0.075
23316,454,0.114
23367,455,0.074
23417,456,0.129
23469,457,0.075
23520,458,0.119
23573,459,0.095
23624,460,0.374
23677,461,0.090
23727,462,0.076
23782,463,0.118
23832,464,0.077
23883,465,0.076
23935,466,0.074
23990,467,0.062
24040,468,0.066
24091,469,0.279
24144,470,0.073
24197,471,0.070
24248,472,0.069
24299,473,0.065
24350,474,0.075
24401,475,0.069
24452,476,0.061
24503,477,0.065
24554,478,0.071
24605,479,0.129
24656,480,0.059
24707,481,0.063
24758,482,0.065
24809,483,0.068
24863,484,0.162
24914,485,0.057
24965,486,0.065
25016,487,0.066
25067,488,0.067
25118,489,0.067
25169,490,0.102
25220,491,0.074
25271,492,0.069
25322,493,0.073
25373,494,0.065
25424,495,0.094
25475,496,0.064
25527,497,0.085
25577,498,0.106
25628,499,0.074
25679,500,0.064
25730,501,0.076
25782,502,0.066
25832,503,0.067
25883,504,0.076
25934,505,0.069
25985,506,0.066
26036,507,0.063
26087,508,0.073
26138,509,0.067
26189,510,0.058
26240,511,0.088
26291,512,0.069
26343,513,0.074
26393,514,0.065
26444,515,0.067
26496,516,0.074
26547,517,0.104
26599,518,0.059
26649,519,0.127
26700,520,0.069
26751,521,0.065
26802,522,0.065
26853,523,0.068
26905,524,0.109
26955,525,0.074
27007,526,0.392
27058,527,0.073
27109,528,0.115
27160,529,0.073
27211,530,0.077
27262,531,0.075
27313,532,0.075
27364,533,0.075
27415,534,0.070
27466,535,0.074
27518,536,0.090
27570,537,0.067
27622,538,0.066
27674,539,0.071
27726,540,0.072
27777,541,0.076
27828,542,0.075
27880,543,0.074
27932,544,0.071
27983,545,0.076
28035,546,0.076
28086,547,0.108
28137,548,0.073
28189,549,0.076
28239,550,0.075
28291,551,0.074
28344,552,0.074
28394,553,0.154
28447,554,0.075
28497,555,0.073
28550,556,0.102
28601,557,0.075
28653,558,0.131
28704,559,0.073
28755,560,0.101
28807,561,0.123
28858,562,0.086
28910,563,0.286
28962,564,0.075
29014,565,0.113
29065,566,0.074
29117,567,0.069
29168,568,0.107
29219,569,0.133
29270,570,0.066
29322,571,0.066
29374,572,0.072
29425,573,0.071
29476,574,0.071
29527,575,0.126
29578,576,0.082
29629,577,0.079
29680,578,0.091
29732,579,0.071
29784,580,0.295
29835,581,0.107
29887,582,0.125
29939,583,0.071
29990,584,0.113
