seq,rtt_ms
1,16.5
2,17.2
3,17.2
4,17.2
5,17.2
6,17.2
7,18.9
8,16.9
9,17.5
10,16.8
11,16.6
12,16.5
13,21.2
14,21.4
15,21.5
16,17.7
17,21.7
18,17.6
19,21.1
20,20.8
21,20.3
22,20.2
23,21.1
24,20.7
25,19.8
26,21.5
27,17.3
28,17.7
29,16.9
30,17.2
31,17.2
32,17.2
33,17.2
34,17.2
35,17.0
36,17.2
37,17.0
38,17.8
39,16.6
40,16.5
41,17.3
42,17.4
43,20.0
44,21.5
45,20.5
46,21.6
47,21.6
48,21.2
49,20.7
50,20.7
51,19.9
52,21.0
53,22.0
54,20.7
55,19.3
56,16.9
57,22.0
58,19.1
59,21.6
60,21.1
61,21.4
62,18.4
63,20.4
64,21.7
65,20.6
66,20.3
67,21.4
68,20.9
69,20.7
70,16.4
71,19.5
72,20.2
73,20.9
74,21.0
75,19.4
76,17.1
77,19.2
78,19.2
79,20.3
80,19.2
81,20.4
82,18.9
83,21.6
84,21.6
85,17.8
86,20.5
87,19.4
88,20.9
89,20.2
90,20.8
91,20.4
92,21.5
93,21.5
94,21.7
95,19.4
96,17.2
97,17.2
98,19.7
99,21.3
100,21.4
101,21.9
102,20.2
103,22.0
104,20.0
105,19.0
106,20.8
107,21.7
108,21.5
109,21.8
110,20.8
111,19.3
112,21.2
113,21.6
114,21.7
115,18.7
116,17.7
117,18.7
118,20.2
119,20.6
120,19.3
121,21.9
122,20.2
123,21.5
124,21.6
125,18.8
126,21.9
127,21.7
128,21.6
129,21.6
130,21.2
131,19.3
132,19.6
133,21.5
134,20.0
135,20.3
136,17.3
137,19.5
138,19.8
139,21.7
140,21.4
141,20.6
142,18.0
143,21.0
144,21.6
145,20.7
146,20.8
147,21.6
148,21.3
149,20.6
150,20.8
151,20.9
152,21.6
153,21.7
154,21.7
155,19.1
156,17.7
157,19.4
158,21.1
159,21.3
160,21.7
161,21.7
162,19.7
163,20.5
164,21.5
165,19.7
166,20.0
167,20.9
168,22.0
169,19.4
170,21.4
171,19.9
172,21.3
173,21.5
174,20.9
175,20.1
176,17.2
177,18.2
178,20.2
179,20.4
180,21.1
181,20.0
182,21.4
183,21.0
184,21.5
185,19.7
186,21.4
187,21.2
188,21.7
189,19.4
190,21.6
191,20.9
192,22.4
193,21.6
194,21.4
195,20.2
196,17.1
197,17.1
198,19.1
199,20.5
200,20.8
201,21.1
202,21.9
203,19.5
204,21.6
205,20.3
206,20.6
207,21.5
208,19.1
209,20.1
210,22.0
211,19.4
212,21.5
213,21.8
214,20.6
215,20.1
216,17.5
217,20.2
218,20.4
219,21.1
220,19.9
221,21.7
222,21.6
223,20.7
224,20.8
225,20.6
226,21.2
227,21.7
228,21.6
229,19.9
230,21.2
231,19.9
232,20.7
233,21.6
234,21.8
235,20.9
236,17.6
237,20.9
238,20.9
239,19.9
240,20.6
241,20.5
242,20.6
243,20.6
244,21.8
245,21.4
246,20.8
247,21.9
248,21.3
249,16.7
250,20.7
251,18.3
252,19.6
253,19.6
254,21.7
255,21.1
256,17.7
257,20.0
258,21.2
259,20.2
260,21.6
261,21.4
262,21.4
263,21.9
264,21.6
265,21.7
266,20.5
267,21.3
268,21.2
269,20.3
270,19.3
271,19.2
272,21.5
273,21.6
274,19.3
275,21.2
276,17.7
277,19.9
278,20.3
279,21.3
280,21.7
281,20.8
282,21.5
283,19.2
284,20.5
285,21.4
286,21.6
287,21.9
288,21.6
289,21.4
290,21.5
291,19.2
292,21.4
293,20.8
294,19.1
295,21.7
296,17.9
297,17.6
298,19.6
299,20.5
300,21.9
301,21.6
302,21.6
303,20.4
304,20.2
305,21.3
306,20.1
307,20.8
308,21.3
309,21.4
310,19.9
311,20.2
312,21.6
313,21.9
314,21.6
315,21.4
316,17.8
317,21.8
318,20.4
319,19.9
320,20.6
321,19.9
322,17.3
323,16.9
324,18.6
325,21.5
326,21.5
327,21.3
328,21.7
329,21.4
330,19.7
331,19.1
332,21.4
333,21.3
334,21.2
335,21.8
336,17.4
337,20.2
338,20.0
339,21.4
340,21.1
341,20.2
342,21.0
343,21.6
344,21.3
345,21.2
346,21.6
347,21.4
348,21.8
349,21.6
350,20.1
351,18.2
352,21.8
353,21.7
354,21.6
355,21.6
356,17.1
357,21.6
358,19.2
359,20.2
360,21.2
361,20.3
362,20.8
363,20.4
364,21.1
365,20.6
366,21.6
367,19.9
368,21.1
369,20.4
370,20.5
371,18.5
372,21.4
373,21.6
374,19.9
375,21.3
376,17.4
377,20.4
378,20.5
379,20.6
380,20.8
381,21.3
382,21.4
383,18.2
384,21.2
385,20.6
386,21.1
387,21.0
388,21.7
389,21.7
390,21.5
391,19.3
392,20.6
393,21.5
394,21.5
395,21.0
396,17.5
397,17.3
398,20.7
399,18.9
400,21.4
401,20.5
402,21.3
403,20.3
404,20.2
405,21.4
406,19.1
407,20.5
408,21.6
409,21.2
410,20.1
411,18.9
412,19.7
413,20.7
414,21.5
415,21.1
416,17.1
417,20.2
418,21.0
419,19.6
420,20.2
421,19.9
422,21.0
423,21.5
424,20.5
425,20.4
426,20.2
427,21.2
428,20.8
429,20.4
430,21.3
431,18.7
432,20.2
433,19.0
434,20.3
435,18.2
436,18.0
437,21.1
438,20.7
439,20.6
440,21.5
441,19.3
442,21.3
443,22.1
444,21.9
445,21.6
446,20.8
447,20.8
448,21.6
449,20.9
450,21.1
451,19.6
452,20.8
453,21.4
454,21.3
455,20.6
456,16.9
457,18.2
458,17.1
459,20.6
460,21.1
461,21.2
462,20.9
463,21.4
464,19.9
465,21.6
466,20.5
467,20.8
468,21.3
469,20.5
470,20.4
471,18.5
472,21.8
473,20.2
474,21.6
475,21.6
476,17.4
477,20.2
478,20.6
479,18.9
480,20.5
481,20.1
482,21.8
483,21.4
484,21.2
485,20.9
486,19.7
487,21.6
488,21.4
489,21.6
490,21.8
491,19.0
492,20.8
493,21.6
494,21.5
495,21.4
496,16.7
497,17.3
498,21.2
499,20.1
500,20.8
501,20.0
502,20.9
503,21.4
504,20.5
505,21.6
506,16.9
507,20.5
508,21.3
509,21.6
510,20.4
511,18.8
512,18.8
513,21.4
514,21.5
515,20.4
516,16.7
517,20.7
518,21.7
519,20.2
520,16.4
521,20.0
522,20.5
523,21.3
524,21.3
525,22.0
526,17.2
527,21.8
528,20.8
529,20.9
530,20.5
531,19.2
532,21.9
533,21.4
534,21.5
535,21.2
536,17.2
537,19.3
538,20.3
539,20.3
540,21.4
541,16.9
542,22.0
543,20.3
544,21.2
545,21.1
546,17.3
547,20.8
548,20.6
549,21.1
550,20.7
551,19.3
552,18.3
553,20.5
554,21.5
555,21.3
556,17.4
557,16.8
558,16.7
559,16.7
560,17.3
561,19.2
562,20.7
563,20.7
564,21.7
565,20.6
566,18.0
567,16.7
568,16.7
569,20.5
570,20.3
571,18.6
572,21.5
573,21.8
574,21.5
575,21.3
576,17.2
577,21.0
578,20.6
579,19.5
580,18.0
581,17.3
582,19.0
583,20.4
584,21.5
585,21.5
586,20.4
587,20.2
588,20.8
589,20.6
590,21.4
591,19.8
592,21.5
593,21.5
594,21.4
595,21.5
596,17.3
597,18.1
598,20.6
