seq,rtt_ms
1,15.4
2,20.4
3,20.1
4,20.3
5,18.8
6,19.8
7,20.1
8,20.5
9,19.6
10,20.1
11,20.4
12,20.7
13,19.4
14,18.4
15,20.0
16,20.1
17,19.6
18,18.1
19,20.1
20,19.8
21,20.3
22,20.2
23,16.4
24,20.4
25,20.4
26,19.8
27,20.1
28,20.1
29,18.6
30,15.8
31,20.4
32,20.2
33,18.5
34,18.6
35,19.4
36,19.8
37,19.6
38,18.0
39,16.2
40,18.0
41,20.3
42,20.0
43,20.4
44,20.4
45,20.1
46,20.3
47,19.9
48,18.7
49,19.0
50,20.1
51,20.3
52,19.9
53,20.0
54,16.0
55,20.1
56,20.7
57,20.0
58,17.9
59,19.3
60,20.1
61,20.4
62,21.0
63,19.4
64,18.8
65,20.2
66,18.7
67,20.4
68,18.7
69,19.7
70,20.2
71,20.0
72,17.8
73,20.0
74,18.5
75,20.2
76,20.2
77,20.6
78,17.9
79,20.2
80,18.3
81,20.2
82,20.5
83,20.6
84,20.3
85,19.7
86,16.8
87,20.5
88,18.2
89,18.6
90,19.9
91,20.1
92,20.0
93,19.8
94,19.1
95,17.8
96,19.9
97,20.2
98,18.1
99,17.5
100,19.6
101,19.6
102,18.2
103,18.3
104,20.2
105,20.3
106,20.4
107,20.3
108,19.7
109,17.4
110,20.4
111,20.1
112,20.1
113,19.6
114,18.6
115,19.8
116,20.2
117,19.7
118,18.4
119,19.6
120,20.5
121,19.5
122,20.3
123,20.0
124,20.3
125,20.2
126,20.3
127,20.2
128,19.7
129,19.3
130,20.2
131,19.7
132,15.5
133,15.6
134,16.3
135,16.3
136,16.2
137,16.2
138,16.2
139,15.9
140,15.8
141,15.7
142,15.9
143,16.3
144,15.7
145,17.4
146,18.4
147,18.0
148,15.5
149,15.5
150,15.5
151,15.5
152,15.8
153,15.6
154,15.4
155,15.4
156,19.7
157,19.4
158,17.5
159,18.5
160,17.7
161,15.9
162,17.4
163,18.4
164,16.6
165,15.6
166,16.3
167,19.0
168,18.5
169,15.5
170,16.2
171,16.2
172,16.2
173,16.9
174,15.6
175,15.5
176,15.4
177,15.5
178,17.7
179,19.7
180,19.5
181,20.1
182,17.2
183,16.8
184,18.4
185,20.7
186,19.1
187,16.3
188,19.5
189,20.3
190,18.6
191,18.3
192,19.4
193,18.0
194,18.5
195,19.9
196,20.3
197,20.0
198,17.4
199,18.9
200,20.3
201,20.2
202,18.5
203,19.4
204,16.4
205,17.7
206,19.8
207,19.8
208,19.9
209,19.3
210,19.0
211,18.3
212,16.9
213,15.9
214,16.2
215,20.4
216,20.1
217,19.6
218,17.2
219,15.6
220,16.3
221,20.3
222,18.1
223,18.5
224,20.5
225,20.5
226,19.6
227,19.5
228,19.8
229,15.9
230,19.5
231,18.9
232,19.1
233,19.9
234,18.1
235,20.4
236,20.7
237,18.7
238,17.5
239,15.7
240,18.6
241,18.0
242,18.2
243,18.8
244,15.6
245,19.6
246,20.3
247,18.9
248,19.7
249,20.3
250,20.1
251,16.0
252,15.4
253,16.2
254,15.7
255,20.2
256,20.3
257,18.0
258,17.7
259,17.9
260,19.9
261,20.4
262,20.3
263,17.1
264,20.5
265,20.2
266,20.2
267,16.9
268,20.5
269,18.1
270,19.7
271,20.2
272,15.6
273,20.3
274,15.9
275,20.1
