seq,rtt_ms
1,15.4
2,17.5
3,20.6
4,17.6
5,20.2
6,19.0
7,19.7
8,19.5
9,20.4
10,20.8
11,17.8
12,15.7
13,15.7
14,15.8
15,15.8
16,19.2
17,19.5
18,19.7
19,20.8
20,19.8
21,20.7
22,18.2
23,20.6
24,19.8
25,20.1
26,19.9
27,19.7
28,19.9
29,19.7
30,16.6
31,16.2
32,18.4
33,20.1
34,18.3
35,20.5
36,20.9
37,19.9
38,20.0
39,19.8
40,15.5
41,20.7
42,18.1
43,20.1
44,19.6
45,19.2
46,18.5
47,18.8
48,15.7
49,18.3
50,19.4
51,16.3
52,17.7
53,19.9
54,19.2
55,20.3
56,19.3
57,20.7
58,20.2
59,20.6
60,20.0
61,20.4
62,18.8
63,21.1
64,19.7
65,20.0
66,19.7
67,19.1
68,18.8
69,19.6
70,20.9
71,16.4
72,18.6
73,19.7
74,19.1
75,20.0
76,20.7
77,20.3
78,18.9
79,20.7
80,20.8
81,19.3
82,18.5
83,20.9
84,20.9
85,20.3
86,20.0
87,19.0
88,19.9
89,20.4
90,19.6
91,15.9
92,16.1
93,16.2
94,16.5
95,20.3
96,19.9
97,19.5
98,19.9
99,19.8
100,20.0
101,18.5
102,16.4
103,20.0
104,21.4
105,20.3
106,18.5
107,15.5
108,16.1
109,18.7
110,19.0
111,16.0
112,18.4
113,19.9
114,21.0
115,19.4
116,20.4
117,20.5
118,20.1
119,20.4
120,20.3
121,18.9
122,18.9
123,19.5
124,19.9
125,20.4
126,19.6
127,19.9
128,20.4
129,20.2
130,19.9
131,16.6
132,16.9
133,20.5
134,21.0
135,19.3
136,20.4
137,20.1
138,21.1
139,19.7
140,19.8
141,15.7
142,18.0
143,20.0
144,20.1
145,20.0
146,20.0
147,19.1
148,17.8
149,19.9
150,17.8
151,16.6
152,16.9
153,19.0
154,20.1
155,18.6
156,19.8
157,20.1
158,20.4
159,20.1
160,19.8
161,19.9
162,17.6
163,20.0
164,20.1
165,20.0
166,19.3
167,19.1
168,17.9
169,19.4
170,20.0
171,16.8
172,18.0
173,17.4
174,19.3
175,19.4
176,20.1
177,20.5
178,20.3
179,20.2
180,20.2
181,19.1
182,17.3
183,18.5
184,20.4
185,20.0
186,19.9
187,19.1
188,19.6
189,20.1
190,20.2
191,16.8
192,16.1
193,20.1
194,19.1
195,19.7
196,19.6
197,19.1
198,20.2
199,20.5
200,20.2
201,19.6
202,19.9
203,18.4
204,19.4
205,19.7
206,19.0
207,19.1
208,19.3
209,20.2
210,20.0
211,15.4
212,16.6
213,20.0
214,19.6
215,19.6
216,19.5
217,20.1
218,20.3
219,20.3
220,19.6
221,17.6
