seq,rtt_ms
1,16.3
2,20.1
3,20.8
4,21.6
5,21.0
6,18.5
7,21.1
8,20.0
9,22.2
10,20.6
11,21.1
12,16.8
13,16.5
14,20.8
15,20.8
16,19.7
17,20.2
18,19.9
19,18.4
20,18.3
21,16.9
22,16.6
23,16.5
24,17.4
25,18.7
26,17.8
27,18.1
28,16.7
29,17.0
30,18.6
31,17.2
32,16.5
33,16.6
34,16.5
35,20.7
36,20.9
37,20.0
38,17.4
39,16.6
40,21.0
41,19.8
42,21.1
43,19.9
44,18.7
45,21.1
46,21.2
47,21.9
48,20.9
49,19.5
50,19.9
51,21.2
52,20.8
53,17.1
54,20.6
55,21.1
56,18.2
57,19.7
58,20.9
59,19.8
60,17.6
61,18.2
62,20.2
63,18.6
64,17.7
65,16.5
66,16.6
67,18.0
68,16.9
69,16.8
70,17.7
71,17.5
72,17.3
73,17.6
74,17.4
75,17.9
76,17.8
77,17.7
78,21.5
79,20.4
80,17.7
81,20.0
82,21.7
83,21.7
84,21.2
85,20.2
86,17.2
87,21.7
88,21.0
89,19.3
90,19.3
91,20.9
92,21.2
93,17.2
94,19.9
95,18.4
96,17.0
97,17.4
98,16.6
99,16.6
100,16.6
101,16.6
102,17.8
103,19.1
104,18.0
105,17.4
106,17.0
107,16.9
108,16.6
109,17.0
110,16.9
111,21.3
112,21.2
113,19.0
114,17.9
115,20.9
116,17.4
117,16.6
118,16.5
119,17.5
120,17.4
121,17.7
122,17.2
123,17.6
124,17.3
125,17.2
126,16.8
127,17.4
128,16.6
129,16.9
130,20.5
131,21.0
132,21.0
133,16.6
134,16.7
135,19.3
136,16.8
137,19.3
138,17.4
139,16.8
140,20.8
141,20.9
142,19.0
143,20.2
144,18.2
145,19.6
146,17.7
147,17.1
148,17.0
149,16.5
150,16.5
151,17.3
152,17.9
153,16.9
154,16.5
155,17.1
156,16.6
157,16.7
158,17.4
159,18.0
160,18.0
161,20.7
162,19.9
163,20.7
164,19.9
165,21.3
166,18.8
167,20.7
168,20.1
169,19.3
170,20.8
171,19.4
172,21.0
173,17.4
174,21.3
175,22.1
176,19.1
177,19.9
178,20.0
179,20.4
180,21.9
181,21.3
182,18.6
183,21.3
184,19.8
185,21.7
186,19.2
187,18.5
188,21.3
189,17.2
190,21.7
191,21.0
192,21.2
193,17.0
194,20.0
195,21.7
196,16.9
197,19.1
198,16.5
199,20.6
200,20.9
201,21.1
202,20.3
203,21.3
204,19.0
205,20.8
206,19.1
207,20.0
208,16.5
209,16.4
210,16.8
211,16.5
212,17.0
213,16.7
214,16.7
215,16.6
216,16.5
217,17.1
218,16.9
219,16.9
220,16.7
221,16.8
222,20.6
223,19.3
224,20.5
225,21.1
226,20.2
227,20.9
228,20.7
229,21.1
230,21.1
231,20.0
232,20.7
233,16.9
234,21.1
235,21.1
236,20.4
237,19.3
238,16.7
239,17.3
240,17.3
241,20.6
242,21.3
243,20.0
244,20.8
245,19.3
246,20.0
247,20.0
248,22.1
249,20.9
250,21.4
251,20.0
252,19.3
253,17.0
254,21.2
255,20.9
256,21.1
257,19.7
258,21.3
259,19.7
260,20.9
261,21.1
262,20.2
263,20.4
264,20.2
265,20.2
266,20.5
267,20.9
268,20.8
269,19.3
270,21.2
271,21.2
272,19.2
273,19.5
274,21.2
275,21.0
276,21.2
277,19.5
278,21.6
279,20.9
280,21.2
281,21.0
282,20.6
283,19.4
284,19.7
285,17.2
286,19.9
287,16.9
288,16.8
289,16.8
290,16.9
291,16.9
292,17.0
293,16.6
294,16.8
295,16.7
296,16.7
297,17.1
298,16.8
299,17.9
300,17.7
301,17.4
302,17.7
303,16.7
304,17.4
305,17.4
306,17.3
307,17.3
308,17.3
309,16.5
310,16.6
311,17.6
312,18.4
313,16.5
314,16.7
315,16.6
316,17.3
317,17.3
318,17.0
319,17.4
320,16.7
321,17.3
322,17.3
323,17.8
324,17.9
325,17.0
326,17.0
327,17.7
328,17.1
329,17.6
330,17.2
331,17.4
332,16.9
333,17.3
334,16.9
335,16.8
336,17.9
337,16.5
338,16.7
339,16.5
340,18.7
341,20.6
342,18.3
343,20.0
344,18.3
345,16.6
346,16.5
347,16.6
348,16.5
349,16.4
350,16.9
351,17.8
352,17.2
353,16.4
354,16.5
355,16.9
356,16.5
357,16.6
358,16.5
359,16.5
360,16.7
361,16.9
362,17.8
363,18.0
364,18.1
365,18.2
366,16.7
367,16.5
368,16.5
369,17.3
370,16.6
371,17.2
372,17.3
373,17.5
374,16.8
375,18.9
376,16.6
377,19.4
378,16.4
379,18.1
380,20.2
381,20.6
382,20.6
383,19.9
384,21.8
385,21.9
386,18.3
387,21.9
388,19.3
389,21.4
390,19.2
391,22.2
392,19.5
393,18.6
394,17.6
395,20.5
396,21.1
397,18.7
398,21.4
399,20.5
400,20.1
401,20.9
402,18.7
403,19.9
404,16.9
405,16.5
406,17.7
407,18.1
408,16.5
409,18.6
410,16.5
411,18.2
412,18.1
413,16.4
414,16.5
415,18.9
416,16.5
417,20.4
418,20.5
419,20.7
420,20.9
421,21.4
422,18.6
423,21.4
424,19.0
425,20.9
426,18.9
427,20.5
428,20.2
429,20.0
430,20.8
431,20.7
432,20.9
433,18.5
434,20.1
435,20.8
436,21.5
437,19.6
438,17.9
439,19.1
440,20.4
441,21.4
442,21.3
443,20.9
444,20.9
445,20.6
446,18.1
447,21.1
448,21.3
449,19.8
450,21.4
451,19.8
452,20.3
453,16.9
454,17.3
455,20.0
456,21.2
457,20.2
458,21.1
459,22.0
460,18.1
461,21.0
462,16.6
463,17.2
464,17.1
465,16.6
466,17.7
467,16.4
468,16.5
469,17.7
470,16.5
471,16.5
472,16.5
473,16.5
474,16.5
475,16.4
476,16.6
477,16.6
478,16.8
479,16.7
480,16.7
481,16.8
482,22.1
483,20.0
484,17.0
485,21.1
486,18.3
487,16.5
488,16.5
489,19.3
490,18.1
491,17.4
492,17.7
493,18.1
494,16.4
495,16.6
496,16.6
497,16.6
498,16.6
499,16.4
500,17.6
501,17.2
502,16.9
503,17.2
504,16.6
505,17.4
506,18.0
507,21.4
508,17.6
509,21.5
510,18.1
511,16.9
512,16.7
513,17.6
514,17.0
515,16.5
516,20.6
517,19.7
518,21.3
519,20.9
520,19.1
521,20.8
522,17.8
523,21.3
524,18.9
525,21.1
526,19.7
527,19.5
528,19.6
529,21.0
530,18.5
531,21.6
532,18.0
533,18.2
534,21.3
535,20.4
536,19.7
537,18.8
538,16.9
539,16.7
540,16.5
541,21.3
542,16.5
543,19.2
544,20.8
545,20.3
546,16.9
547,17.6
548,18.9
549,20.4
550,18.8
551,19.4
552,19.9
553,16.5
554,16.8
555,17.9
556,17.1
557,16.5
558,16.5
559,19.5
560,17.9
561,20.9
562,21.2
563,21.1
564,21.5
565,17.6
566,21.5
567,18.3
568,18.1
569,19.0
570,18.1
571,21.4
572,21.2
573,18.4
574,20.6
575,21.4
576,16.5
577,18.3
578,16.6
579,21.6
580,17.0
581,21.1
582,18.3
583,19.1
584,19.7
585,20.8
586,19.5
587,18.7
588,19.2
589,17.1
590,21.0
591,21.1
592,20.9
593,18.9
594,21.0
595,21.5
596,18.6
597,17.4
598,20.6
599,21.6
600,20.8
