seq,rtt_ms
1,16.4
2,16.9
3,16.4
4,17.2
5,17.0
6,18.3
7,18.2
8,20.1
9,22.1
10,21.0
11,20.9
12,21.7
13,19.1
14,21.7
15,21.6
16,21.3
17,21.1
18,16.4
19,16.4
20,19.8
21,21.6
22,21.9
23,21.5
24,22.4
25,21.3
26,21.3
27,19.5
28,21.5
29,21.5
30,21.0
31,21.0
32,20.5
33,17.9
34,20.8
35,21.8
36,21.6
37,19.0
38,16.7
39,17.3
40,21.0
41,33.8
42,21.4
43,18.2
44,21.4
45,21.6
46,21.6
47,20.2
48,21.5
49,21.6
50,19.9
51,22.5
52,21.0
53,18.2
54,21.3
55,21.2
56,20.7
57,20.5
58,16.7
59,21.1
60,21.2
61,20.8
62,21.5
63,21.5
64,21.6
65,22.9
66,21.1
67,19.7
68,21.5
69,21.8
70,20.3
71,21.4
72,21.9
73,18.4
74,21.6
75,21.5
76,22.0
77,18.5
78,16.6
79,22.5
80,22.3
81,22.2
82,21.6
83,21.8
84,22.1
85,21.5
86,21.2
87,19.6
88,21.5
89,22.1
90,20.0
91,22.0
92,21.4
93,16.5
94,21.7
95,22.4
96,19.7
97,16.9
98,22.3
99,19.8
100,22.5
101,19.6
102,22.2
103,21.4
104,20.7
105,21.3
106,19.9
107,21.5
108,19.4
109,21.3
110,21.0
111,20.6
112,17.7
113,21.4
114,22.5
115,21.2
116,20.0
117,16.9
118,21.5
119,21.3
120,21.8
121,22.1
122,21.3
123,21.9
124,20.4
125,22.0
126,18.7
127,21.2
128,22.0
129,21.2
130,21.6
131,21.4
132,17.6
133,21.9
134,21.5
135,20.8
136,18.0
137,16.9
138,17.6
139,21.7
140,21.4
141,16.9
142,21.5
143,19.9
144,21.4
145,21.8
146,19.6
147,21.5
148,21.3
149,19.6
150,21.0
151,20.8
152,21.6
153,20.4
154,21.5
155,21.9
156,19.7
157,16.6
158,20.8
159,21.1
160,21.8
161,21.4
162,22.8
163,21.6
164,21.6
165,21.9
166,18.9
167,22.2
168,21.4
169,22.0
170,21.6
171,21.9
172,18.1
173,17.6
174,21.1
175,21.9
176,19.6
177,17.0
178,21.8
179,21.5
180,21.3
181,20.2
182,21.2
183,21.6
184,20.4
185,20.6
186,20.9
187,21.7
188,22.3
189,21.5
190,21.5
191,21.6
192,17.9
193,19.6
194,21.2
195,22.0
196,20.0
197,16.5
198,21.0
199,22.4
200,22.2
201,18.8
202,19.8
203,21.5
204,21.4
205,19.8
206,19.7
207,21.3
208,21.5
209,21.9
210,21.0
211,21.4
212,17.8
213,20.0
214,21.3
215,21.9
216,20.2
217,19.4
218,22.4
219,21.3
220,19.9
221,21.2
222,21.7
223,22.5
224,21.5
225,21.2
226,19.8
227,20.5
228,21.2
229,21.5
230,22.2
231,21.4
232,17.6
233,21.0
234,21.1
235,21.6
236,21.2
237,16.7
238,17.4
239,21.4
240,21.3
241,18.8
242,19.9
243,22.4
244,21.2
245,21.3
246,20.4
247,21.2
248,21.2
249,21.6
250,20.9
251,20.6
252,17.2
253,19.6
254,22.0
255,21.3
256,21.0
257,16.5
258,21.6
259,18.8
260,21.4
261,21.8
262,21.5
263,20.7
264,21.5
265,21.0
266,19.5
267,21.1
268,21.4
269,21.2
270,21.2
271,21.5
272,19.6
273,20.4
274,21.4
275,21.1
276,21.3
277,21.5
278,17.1
279,21.5
280,21.1
281,22.2
282,21.5
283,20.1
284,19.4
285,21.4
286,19.7
287,20.8
288,20.9
289,21.3
290,21.8
291,21.1
292,18.7
293,20.4
294,21.5
295,21.5
296,20.7
297,17.0
298,21.2
299,21.3
300,21.4
301,21.1
302,20.9
303,20.9
304,21.4
305,20.5
306,19.7
307,19.8
308,20.5
309,20.7
310,19.9
311,20.1
312,17.0
313,16.5
314,21.2
315,21.9
316,20.7
317,17.9
318,19.8
319,19.8
320,21.9
321,22.1
322,21.4
323,21.0
324,21.5
325,19.9
326,21.0
327,21.3
328,20.7
329,21.5
330,21.0
331,21.3
332,16.9
333,20.4
334,18.4
335,21.8
336,22.0
337,17.1
338,17.4
339,20.1
340,21.4
341,21.6
342,18.7
343,20.4
344,21.6
345,21.1
346,20.4
347,20.6
348,20.8
349,22.0
350,22.0
351,21.3
352,19.7
353,17.1
354,16.5
355,16.4
356,17.4
357,16.8
358,17.5
359,18.5
360,19.7
361,21.4
362,21.5
363,19.4
364,20.0
365,21.8
366,20.6
367,20.5
368,21.4
369,21.4
370,21.5
371,21.3
372,19.0
373,21.5
374,21.9
375,19.9
376,22.0
377,16.5
378,20.5
379,21.4
380,21.4
381,21.7
382,22.8
383,21.3
384,19.9
385,20.9
386,21.6
387,21.7
388,20.8
389,19.6
390,21.5
391,21.3
392,18.5
393,20.2
394,22.3
395,19.1
396,21.6
397,16.6
398,19.0
399,18.7
400,21.2
401,22.0
402,21.4
403,21.5
404,21.4
405,21.2
406,22.2
407,21.4
408,21.1
409,21.7
410,21.6
411,21.5
412,18.5
413,22.3
414,22.3
415,16.6
416,20.9
417,16.9
418,21.2
419,21.3
420,20.9
421,21.2
422,16.5
423,19.8
424,20.9
425,21.7
