seq,rtt_ms
1,0.067
2,0.124
3,0.123
4,0.121
5,0.124
6,0.243
7,0.125
8,0.123
9,0.124
10,0.102
11,0.125
12,0.125
13,0.125
14,0.123
15,0.125
16,0.166
17,0.125
18,0.130
19,0.125
20,0.125
21,0.126
22,0.128
23,0.126
24,0.126
25,0.124
26,0.126
27,0.099
28,0.123
29,0.125
30,0.125
31,0.151
32,0.124
33,0.121
34,0.124
35,0.124
36,0.124
37,0.121
38,0.124
39,0.124
40,0.100
41,0.123
42,0.126
43,0.123
44,0.125
45,0.124
46,0.134
47,0.088
48,0.101
49,0.099
50,0.125
51,0.125
52,0.122
53,0.125
54,0.127
55,0.124
56,0.314
57,0.124
58,0.125
59,0.125
60,0.124
61,0.127
62,0.125
63,0.123
64,0.144
65,0.126
66,0.128
67,0.124
68,0.126
69,0.100
70,0.124
71,0.151
72,0.101
73,0.125
74,0.126
75,0.125
76,0.137
77,0.125
78,0.132
79,0.125
80,0.124
81,0.127
82,0.126
83,0.152
84,0.126
85,0.124
86,0.089
87,0.087
88,0.099
89,0.100
90,0.128
91,0.127
92,0.126
93,0.124
94,0.125
95,0.125
96,0.175
97,0.125
98,0.101
99,0.124
100,0.124
101,0.126
102,0.127
103,0.126
104,0.126
105,0.125
106,0.146
107,0.125
108,0.114
109,0.101
110,0.126
111,0.125
112,0.125
113,0.101
114,0.127
115,0.127
116,0.190
117,0.126
118,0.124
119,0.126
120,0.125
121,0.126
122,0.124
123,0.125
124,0.125
125,0.140
126,0.105
127,0.126
128,0.102
129,0.155
130,0.123
131,0.122
132,0.122
133,0.124
134,0.122
135,0.123
136,0.424
137,0.126
138,0.125
139,0.123
140,0.124
141,0.097
142,0.123
143,0.146
144,0.122
145,0.099
146,0.393
147,0.165
148,0.124
149,0.125
150,0.128
151,0.123
152,0.149
153,0.088
154,0.080
155,0.125
156,0.127
157,0.175
158,0.126
159,0.125
160,0.150
161,0.125
162,0.125
163,0.124
164,0.219
165,0.125
166,0.088
167,0.193
168,0.125
169,0.086
170,0.088
171,0.064
172,0.060
173,0.056
174,0.093
175,0.057
176,0.074
177,0.068
178,0.090
179,0.091
180,0.065
181,0.059
182,0.103
183,0.072
184,0.107
185,0.086
186,0.090
187,0.086
188,0.065
189,0.060
190,0.056
191,0.068
192,0.058
193,0.061
194,0.056
195,0.064
196,0.057
197,0.057
198,0.088
199,0.085
200,0.087
201,0.088
202,0.087
203,0.086
204,0.163
205,0.089
206,0.088
207,0.106
208,0.088
209,0.089
210,0.090
211,0.088
212,0.091
213,0.087
214,0.088
215,0.087
216,0.088
217,0.092
218,0.091
219,0.086
220,0.086
221,0.089
222,0.090
223,0.090
224,0.089
225,0.089
226,0.088
227,0.086
228,0.126
229,0.090
230,0.090
231,0.088
232,0.087
233,0.088
234,0.091
235,0.088
236,0.093
237,0.090
238,0.090
239,0.091
240,0.094
241,0.090
242,0.088
243,0.081
244,0.089
245,0.086
246,0.087
247,0.082
248,0.088
249,0.101
250,0.101
251,0.126
252,0.126
253,0.125
254,0.127
255,0.126
256,0.127
257,0.147
258,0.127
259,0.126
260,0.127
261,0.100
262,0.125
263,0.101
264,0.100
265,0.096
266,0.094
267,0.090
268,0.101
269,0.075
270,0.090
271,0.095
272,0.096
273,0.100
274,0.088
275,0.078
276,0.089
277,0.088
278,0.094
279,0.100
280,0.105
281,0.122
282,0.085
283,0.087
284,0.100
285,0.100
286,0.101
287,0.124
288,0.124
289,0.126
290,0.149
291,0.149
292,0.123
293,0.123
294,0.126
295,0.122
296,0.100
297,0.122
298,0.124
299,0.123
300,0.124
301,0.124
302,0.113
303,0.123
304,0.100
305,0.101
306,0.102
307,0.122
308,0.125
309,0.132
310,0.153
311,0.101
312,0.123
313,0.125
314,0.126
315,0.125
316,0.124
317,0.125
318,0.128
319,0.124
320,0.123
321,0.099
322,0.100
323,0.227
324,0.102
325,0.124
326,0.102
327,0.125
328,0.101
329,0.099
330,0.127
331,0.126
332,0.125
333,0.101
334,0.124
335,0.127
336,0.125
337,0.136
338,0.126
339,0.125
340,0.153
341,0.116
342,0.100
343,0.101
344,0.099
345,0.101
346,0.126
347,0.124
348,0.124
349,0.123
350,0.126
351,0.123
352,0.125
353,0.132
354,0.128
355,0.125
356,0.126
357,0.126
358,0.125
359,0.125
360,0.124
361,0.100
362,0.127
363,0.124
364,0.125
365,0.126
366,0.128
367,0.125
368,0.125
369,0.125
370,0.125
371,0.126
372,0.126
373,0.134
374,0.138
375,0.122
376,0.126
377,0.125
378,0.128
379,0.125
380,0.118
381,0.086
382,0.149
383,0.148
384,0.124
385,0.125
386,0.126
387,0.125
388,0.126
389,0.125
390,0.170
391,0.129
392,0.125
393,0.140
394,0.126
395,0.103
396,0.127
397,0.126
398,0.123
399,0.127
400,0.127
