seq,rtt_ms
1,0.061
2,0.113
3,0.118
4,0.088
5,0.112
6,0.089
7,0.110
8,0.111
9,0.115
10,0.112
11,0.113
12,0.110
13,0.113
14,0.112
15,0.113
16,0.111
17,0.112
18,0.113
19,0.111
20,0.112
21,0.112
22,0.130
23,0.085
24,0.111
25,0.091
26,0.090
27,0.110
28,0.154
29,0.111
30,0.112
31,0.110
32,0.110
33,0.171
34,0.115
35,0.113
36,0.113
37,0.113
38,0.092
39,0.113
40,0.113
41,0.118
42,0.111
43,0.144
44,0.089
45,0.090
46,0.089
47,0.111
48,0.109
49,0.110
50,0.111
51,0.112
52,0.110
53,0.111
54,0.113
55,0.111
56,0.111
57,0.114
58,0.111
59,0.113
60,0.113
61,0.114
62,0.088
63,0.085
64,0.083
65,0.085
66,0.104
67,0.114
68,0.111
69,0.114
70,0.112
71,0.113
72,0.113
73,0.159
74,0.112
75,0.111
76,0.112
77,0.112
78,0.110
79,0.113
80,0.111
81,0.113
82,0.115
83,0.138
84,0.112
85,0.091
86,0.111
87,0.112
88,0.139
89,0.113
90,0.112
91,0.115
92,0.112
93,0.163
94,0.092
95,0.113
96,0.112
97,0.113
98,0.112
99,0.113
100,0.112
101,0.113
102,0.089
103,0.165
104,0.112
105,0.093
106,0.110
107,0.118
108,0.092
109,0.111
110,0.173
111,0.091
112,0.157
113,0.133
114,0.120
115,0.112
116,0.113
117,0.114
118,0.110
119,0.111
120,0.113
121,0.081
122,0.091
123,0.139
124,0.112
125,0.113
126,0.133
127,0.113
128,0.113
129,0.114
130,0.114
131,0.112
132,0.111
133,0.151
134,0.112
135,0.113
136,0.119
137,0.111
138,0.114
139,0.112
140,0.112
141,0.079
142,0.113
143,0.179
144,0.113
145,0.112
146,0.112
147,0.112
148,0.113
149,0.112
150,0.110
151,0.112
152,0.111
153,0.188
154,0.112
155,0.114
156,0.113
157,0.110
158,0.115
159,0.120
160,0.098
161,0.078
162,0.172
163,0.092
164,0.112
165,0.143
166,0.113
167,0.112
168,0.112
169,0.113
170,0.112
171,0.113
172,0.120
173,0.113
174,0.113
175,0.113
176,0.111
177,0.113
178,0.112
179,0.112
180,0.081
181,0.090
182,0.129
183,0.123
184,0.112
185,0.113
186,0.113
187,0.113
188,0.111
189,0.115
190,0.112
191,0.110
192,0.120
193,0.112
194,0.112
195,0.113
196,0.112
197,0.111
198,0.112
199,0.139
200,0.089
201,0.095
202,0.091
203,0.111
204,0.110
205,0.110
206,0.111
207,0.109
208,0.111
209,0.111
210,0.111
211,0.124
212,0.090
213,0.113
214,0.108
215,0.111
216,0.109
217,0.108
218,0.109
219,0.094
220,0.108
221,0.087
222,0.183
223,0.131
224,0.110
225,0.112
226,0.111
227,0.109
228,0.110
229,0.108
230,0.109
231,0.110
232,0.110
233,0.111
234,0.108
235,0.110
236,0.079
237,0.079
238,0.087
239,0.127
240,0.110
241,0.088
242,0.110
243,0.110
244,0.109
245,0.111
246,0.109
247,0.110
248,0.109
249,0.111
250,0.080
251,0.089
252,0.152
253,0.112
254,0.113
255,0.110
256,0.111
257,0.111
258,0.094
259,0.112
260,0.094
261,0.093
262,0.118
263,0.112
264,0.142
265,0.163
266,0.113
267,0.111
268,0.111
269,0.111
270,0.091
271,0.113
272,0.112
273,0.113
274,0.111
275,0.111
276,0.110
277,0.113
278,0.104
279,0.113
280,0.091
281,0.113
282,0.115
283,0.073
284,0.080
285,0.081
286,0.081
287,0.081
288,0.078
289,0.078
290,0.078
291,0.100
292,0.081
293,0.079
294,0.067
295,0.079
296,0.069
297,0.105
298,0.079
299,0.069
300,0.079
301,0.078
302,0.078
303,0.076
304,0.073
305,0.079
306,0.078
307,0.080
308,0.078
309,0.081
310,0.090
311,0.078
312,0.069
313,0.078
314,0.080
315,0.080
316,0.079
317,0.093
318,0.080
319,0.080
320,0.102
321,0.078
322,0.087
323,0.080
324,0.080
325,0.080
326,0.080
327,0.081
328,0.079
329,0.081
330,0.119
331,0.079
332,0.119
333,0.091
334,0.090
335,0.112
336,0.139
337,0.091
338,0.115
339,0.090
340,0.302
341,0.110
342,0.111
343,0.143
344,0.112
345,0.114
346,0.114
347,0.084
348,0.079
349,0.077
350,0.078
351,0.081
352,0.078
353,0.086
354,0.084
355,0.080
356,0.083
357,0.084
358,0.084
359,0.077
360,0.090
361,0.061
362,0.078
363,0.091
364,0.113
365,0.113
366,0.092
367,0.111
368,0.108
369,0.116
370,0.142
371,0.113
372,0.095
373,0.095
374,0.091
375,0.113
376,0.095
377,0.112
378,0.112
379,0.091
380,0.118
381,0.116
382,0.111
383,0.113
384,0.112
385,0.113
386,0.112
387,0.112
388,0.112
389,0.113
390,0.192
391,0.111
392,0.090
393,0.113
394,0.112
395,0.114
396,0.112
397,0.111
398,0.098
399,0.111
400,0.119
