seq,rtt_ms
1,0.102
2,0.090
3,0.118
4,0.123
5,0.124
6,0.126
7,0.124
8,0.123
9,0.125
10,0.126
11,0.122
12,0.122
13,0.125
14,0.125
15,0.122
16,0.123
17,0.125
18,0.125
19,0.098
20,0.125
21,0.126
22,0.102
23,0.130
24,0.126
25,0.126
26,0.125
27,0.102
28,0.125
29,0.102
30,0.126
31,0.124
32,0.125
33,0.179
34,0.128
35,0.127
36,0.126
37,0.125
38,0.131
39,0.106
40,0.103
41,0.102
42,0.127
43,0.182
44,0.127
45,0.126
46,0.128
47,0.172
48,0.127
49,0.125
50,0.126
51,0.102
52,0.127
53,0.181
54,0.126
55,0.102
56,0.125
57,0.125
58,0.132
59,0.102
60,0.101
61,0.120
62,0.125
63,0.126
64,0.126
65,0.125
66,0.126
67,0.127
68,0.125
69,0.140
70,0.103
71,0.128
72,0.150
73,0.179
74,0.125
75,0.125
76,0.128
77,0.127
78,0.102
79,0.126
80,0.112
81,0.102
82,0.103
83,0.177
84,0.127
85,0.128
86,0.126
87,0.127
88,0.129
89,0.126
90,0.126
91,0.153
92,0.127
93,0.245
94,0.128
95,0.125
96,0.126
97,0.087
98,0.091
99,0.120
100,0.139
101,0.127
102,0.125
103,0.133
104,0.125
105,0.127
106,0.131
107,0.128
108,0.150
109,0.126
110,0.153
111,0.128
112,0.126
113,0.146
114,0.126
115,0.126
116,0.128
117,0.101
118,0.130
119,0.101
120,0.126
121,0.126
122,0.127
123,0.175
124,0.125
125,0.127
126,0.103
127,0.126
128,0.125
129,0.125
130,0.127
131,0.126
132,0.124
133,0.169
134,0.126
135,0.126
136,0.127
137,0.104
138,0.127
139,0.103
140,0.125
141,0.126
142,0.127
143,0.180
144,0.125
145,0.126
146,0.142
147,0.125
148,0.125
149,0.124
150,0.125
151,0.126
152,0.102
153,0.102
154,0.126
155,0.091
156,0.089
157,0.124
158,0.099
159,0.100
160,0.166
161,0.125
162,0.124
163,0.171
164,0.125
165,0.126
166,0.128
167,0.126
168,0.125
169,0.124
170,0.149
171,0.127
172,0.129
173,0.101
174,0.127
175,0.125
176,0.100
177,0.126
178,0.106
179,0.101
180,0.125
181,0.125
182,0.124
183,0.124
184,0.124
185,0.124
186,0.102
187,0.125
188,0.125
189,0.102
190,0.127
191,0.124
192,0.124
193,0.186
194,0.123
195,0.093
196,0.089
197,0.167
198,0.098
199,0.100
200,0.124
201,0.124
202,0.089
203,0.099
204,0.123
205,0.124
206,0.155
207,0.124
208,0.124
209,0.125
210,0.126
211,0.123
212,0.294
213,0.124
214,0.128
215,0.090
216,0.087
217,0.164
218,0.126
219,0.126
220,0.125
221,0.136
222,0.125
223,0.124
224,0.125
225,0.124
226,0.127
227,0.102
228,0.124
229,0.125
230,0.101
231,0.124
232,0.127
233,0.126
234,0.139
235,0.132
236,0.126
237,0.099
238,0.129
239,0.126
240,0.125
241,0.124
242,0.124
243,0.123
244,0.125
245,0.124
246,0.153
247,0.126
248,0.125
249,0.125
250,0.128
251,0.125
252,0.124
253,0.124
254,0.105
255,0.102
256,0.123
257,0.100
258,0.125
259,0.171
260,0.125
261,0.125
262,0.127
263,0.125
264,0.100
265,0.125
266,0.125
267,0.134
268,0.125
269,0.124
270,0.124
271,0.178
272,0.125
273,0.103
274,0.102
275,0.101
276,0.125
277,0.101
278,0.126
279,0.126
280,0.124
281,0.178
282,0.124
283,0.126
284,0.124
285,0.127
286,0.128
287,0.124
288,0.169
289,0.125
290,0.102
291,0.133
292,0.126
293,0.106
294,0.089
295,0.087
296,0.122
297,0.101
298,0.129
299,0.126
300,0.127
301,0.126
302,0.125
303,0.125
304,0.127
305,0.126
306,0.125
307,0.124
308,0.099
309,0.101
310,0.156
311,0.125
312,0.126
313,0.106
314,0.124
315,0.161
316,0.102
317,0.125
318,0.126
319,0.124
320,0.122
321,0.125
322,0.127
323,0.124
324,0.126
325,0.100
326,0.124
327,0.127
328,0.125
329,0.130
330,0.123
331,0.123
332,0.156
333,0.122
334,0.125
335,0.101
336,0.123
337,0.122
338,0.123
339,0.086
340,0.152
341,0.081
342,0.089
343,0.084
344,0.106
345,0.091
346,0.122
347,0.090
348,0.089
349,0.079
350,0.089
351,0.089
352,0.178
353,0.088
354,0.079
355,0.089
356,0.080
357,0.088
358,0.086
359,0.088
360,0.088
361,0.088
362,0.089
363,0.107
364,0.086
365,0.087
366,0.089
367,0.086
368,0.084
369,0.078
370,0.089
371,0.088
372,0.090
373,0.087
374,0.088
375,0.089
376,0.087
377,0.088
378,0.090
379,0.087
380,0.087
381,0.090
382,0.091
383,0.086
384,0.085
385,0.107
386,0.088
387,0.088
388,0.085
389,0.080
390,0.099
391,0.090
392,0.089
393,0.177
394,0.113
395,0.100
396,0.125
397,0.126
398,0.100
399,0.125
400,0.125
