seq,rtt_ms
1,0.073
2,0.101
3,0.113
4,0.200
5,0.126
6,0.068
7,0.082
8,0.101
9,0.123
10,0.125
11,0.122
12,0.086
13,0.123
14,0.124
15,0.170
16,0.148
17,0.122
18,0.123
19,0.122
20,0.122
21,0.123
22,0.124
23,0.123
24,0.122
25,0.123
26,0.106
27,0.124
28,0.099
29,0.125
30,0.097
31,0.127
32,0.123
33,0.124
34,0.124
35,0.122
36,0.171
37,0.122
38,0.123
39,0.101
40,0.124
41,0.124
42,0.122
43,0.100
44,0.121
45,0.104
46,0.204
47,0.124
48,0.122
49,0.123
50,0.124
51,0.124
52,0.123
53,0.108
54,0.087
55,0.101
56,0.171
57,0.102
58,0.122
59,0.126
60,0.125
61,0.124
62,0.137
63,0.124
64,0.125
65,0.088
66,0.240
67,0.088
68,0.104
69,0.154
70,0.111
71,0.124
72,0.138
73,0.123
74,0.126
75,0.100
76,0.177
77,0.123
78,0.123
79,0.102
80,0.125
81,0.126
82,0.100
83,0.221
84,0.125
85,0.112
86,0.190
87,0.100
88,0.100
89,0.123
90,0.126
91,0.101
92,0.125
93,0.124
94,0.124
95,0.124
96,0.160
97,0.124
98,0.079
99,0.101
100,0.081
101,0.082
102,0.088
103,0.121
104,0.090
105,0.103
106,0.090
107,0.097
108,0.102
109,0.097
110,0.095
111,0.089
112,0.085
113,0.109
114,0.087
115,0.079
116,0.087
117,0.087
118,0.074
119,0.077
120,0.075
121,0.077
122,0.076
123,0.102
124,0.085
125,0.077
126,0.077
127,0.069
128,0.133
129,0.080
130,0.101
131,0.077
132,0.081
133,0.115
134,0.104
135,0.075
136,0.076
137,0.075
138,0.075
139,0.072
140,0.082
141,0.075
142,0.078
143,0.124
144,0.089
145,0.075
146,0.076
147,0.074
148,0.072
149,0.092
150,0.100
151,0.122
152,0.122
153,0.123
154,0.099
155,0.123
156,0.153
157,0.087
158,0.122
159,0.122
160,0.123
161,0.102
162,0.122
163,0.126
164,0.077
165,0.072
166,0.074
167,0.078
168,0.081
169,0.074
170,0.102
171,0.089
172,0.075
173,0.110
174,0.090
175,0.076
176,0.084
177,0.074
178,0.088
179,0.085
180,0.125
181,0.131
182,0.122
183,0.084
184,0.058
185,0.101
186,0.124
187,0.098
188,0.123
189,0.122
190,0.122
191,0.121
192,0.121
193,0.124
194,0.123
195,0.122
196,0.138
197,0.126
198,0.123
199,0.124
200,0.123
201,0.124
202,0.101
203,0.087
204,0.128
205,0.098
206,0.152
207,0.121
208,0.124
209,0.126
210,0.123
211,0.124
212,0.122
213,0.123
214,0.123
215,0.124
216,0.122
217,0.120
218,0.123
219,0.123
220,0.124
221,0.126
222,0.103
223,0.124
224,0.124
225,0.099
226,0.125
227,0.120
228,0.124
229,0.123
230,0.124
231,0.124
232,0.124
233,0.125
234,0.145
235,0.131
236,0.132
237,0.124
238,0.144
239,0.099
240,0.123
241,0.122
242,0.099
243,0.122
244,0.097
245,0.100
246,0.319
247,0.124
248,0.100
249,0.125
250,0.124
251,0.125
252,0.124
253,0.124
254,0.122
255,0.123
256,0.130
257,0.127
258,0.122
259,0.125
260,0.123
261,0.098
262,0.100
263,0.179
264,0.153
265,0.101
266,0.130
267,0.123
268,0.124
269,0.124
270,0.125
271,0.123
272,0.126
273,0.125
274,0.123
275,0.101
276,0.124
277,0.123
278,0.124
279,0.099
280,0.125
281,0.127
282,0.122
283,0.123
284,0.125
285,0.125
286,0.123
287,0.101
288,0.125
289,0.099
290,0.124
291,0.177
292,0.096
293,0.124
294,0.121
295,0.122
296,0.124
297,0.121
298,0.122
299,0.121
300,0.086
301,0.112
302,0.090
303,0.123
304,0.122
305,0.125
306,0.133
307,0.123
308,0.122
309,0.125
310,0.124
311,0.126
312,0.123
313,0.126
314,0.124
315,0.123
316,0.134
317,0.102
318,0.125
319,0.124
320,0.116
321,0.124
322,0.100
323,0.123
324,0.124
325,0.132
326,0.124
327,0.125
328,0.122
329,0.127
330,0.123
331,0.125
332,0.124
333,0.125
334,0.124
335,0.125
336,0.123
337,0.125
338,0.125
339,0.123
340,0.100
341,0.126
342,0.150
343,0.124
344,0.148
345,0.124
346,0.123
347,0.124
348,0.124
349,0.124
350,0.124
351,0.123
352,0.122
353,0.126
354,0.125
355,0.123
356,0.124
357,0.124
358,0.124
359,0.092
360,0.100
361,0.122
362,0.099
363,0.127
364,0.123
365,0.125
366,0.125
367,0.124
368,0.165
369,0.100
370,0.124
371,0.123
372,0.123
373,0.100
374,0.121
375,0.099
376,0.102
377,0.124
378,0.125
379,0.101
380,0.155
381,0.100
382,0.100
383,0.124
384,0.123
385,0.124
386,0.119
387,0.124
388,0.123
389,0.102
390,0.123
391,0.100
392,0.124
393,0.100
394,0.125
395,0.120
396,0.124
397,0.123
398,0.103
399,0.097
400,0.093
