seq,rtt_ms
1,0.050
2,0.104
3,0.088
4,0.097
5,0.102
6,0.127
7,0.126
8,0.124
9,0.104
10,0.154
11,0.129
12,0.167
13,0.148
14,0.124
15,0.126
16,0.124
17,0.126
18,0.102
19,0.125
20,0.154
21,0.124
22,0.129
23,0.128
24,0.125
25,0.127
26,0.126
27,0.125
28,0.142
29,0.125
30,0.126
31,0.125
32,0.126
33,0.126
34,0.126
35,0.128
36,0.123
37,0.103
38,0.102
39,0.123
40,0.124
41,0.123
42,0.124
43,0.124
44,0.125
45,0.124
46,0.124
47,0.127
48,0.092
49,0.126
50,0.124
51,0.125
52,0.125
53,0.124
54,0.125
55,0.126
56,0.123
57,0.102
58,0.101
59,0.128
60,0.126
61,0.124
62,0.085
63,0.148
64,0.125
65,0.125
66,0.126
67,0.128
68,0.089
69,0.078
70,0.099
71,0.126
72,0.101
73,0.125
74,0.123
75,0.126
76,0.124
77,0.124
78,0.126
79,0.124
80,0.126
81,0.116
82,0.127
83,0.129
84,0.126
85,0.124
86,0.126
87,0.091
88,0.103
89,0.124
90,0.125
91,0.131
92,0.125
93,0.126
94,0.126
95,0.105
96,0.126
97,0.101
98,0.126
99,0.100
100,0.125
101,0.122
102,0.102
103,0.125
104,0.125
105,0.126
106,0.125
107,0.090
108,0.101
109,0.101
110,0.125
111,0.125
112,0.101
113,0.128
114,0.125
115,0.126
116,0.130
117,0.100
118,0.126
119,0.103
120,0.125
121,0.125
122,0.135
123,0.123
124,0.125
125,0.126
126,0.127
127,0.132
128,0.128
129,0.122
130,0.121
131,0.127
132,0.124
133,0.125
134,0.124
135,0.100
136,0.100
137,0.125
138,0.124
139,0.126
140,0.125
141,0.100
142,0.126
143,0.126
144,0.125
145,0.101
146,0.089
147,0.124
148,0.124
149,0.126
150,0.123
151,0.155
152,0.135
153,0.125
154,0.124
155,0.104
156,0.126
157,0.101
158,0.125
159,0.127
160,0.125
161,0.126
162,0.125
163,0.127
164,0.156
165,0.128
166,0.122
167,0.112
168,0.127
169,0.114
170,0.127
171,0.124
172,0.158
173,0.125
174,0.125
175,0.109
176,0.126
177,0.125
178,0.126
179,0.129
180,0.105
181,0.124
182,0.127
183,0.125
184,0.101
185,0.101
186,0.088
187,0.127
188,0.101
189,0.126
190,0.125
191,0.127
192,0.127
193,0.126
194,0.100
195,0.129
196,0.125
197,0.125
198,0.102
199,0.101
200,0.124
201,0.124
202,0.134
203,0.126
204,0.126
205,0.080
206,0.125
207,0.101
208,0.125
209,0.126
210,0.125
211,0.125
212,0.129
213,0.124
214,0.130
215,0.127
216,0.124
217,0.125
218,0.133
219,0.124
220,0.124
221,0.130
222,0.127
223,0.126
224,0.129
225,0.088
226,0.090
227,0.091
228,0.078
229,0.091
230,0.098
231,0.088
232,0.089
233,0.079
234,0.092
235,0.088
236,0.078
237,0.078
238,0.068
239,0.079
240,0.066
241,0.058
242,0.056
243,0.076
244,0.109
245,0.087
246,0.088
247,0.085
248,0.130
249,0.128
250,0.138
251,0.080
252,0.088
253,0.085
254,0.079
255,0.160
256,0.100
257,0.099
258,0.153
259,0.271
260,0.125
261,0.080
262,0.152
263,0.117
264,0.087
265,0.106
266,0.153
267,0.125
268,0.129
269,0.101
270,0.125
271,0.100
272,0.122
273,0.099
274,0.125
275,0.127
276,0.125
277,0.124
278,0.129
279,0.126
280,0.125
281,0.125
282,0.164
283,0.089
284,0.110
285,0.118
286,0.111
287,0.106
288,0.126
289,0.099
290,0.105
291,0.126
292,0.101
293,0.127
294,0.089
295,0.125
296,0.127
297,0.124
298,0.146
299,0.127
300,0.124
301,0.181
302,0.125
303,0.081
304,0.105
305,0.137
306,0.123
307,0.052
308,0.129
309,0.124
310,0.126
311,0.128
312,0.132
313,0.125
314,0.125
315,0.125
316,0.125
317,0.124
318,0.080
319,0.100
320,0.124
321,0.101
322,0.098
323,0.101
324,0.129
325,0.124
326,0.126
327,0.124
328,0.133
329,0.124
330,0.102
331,0.125
332,0.162
333,0.124
334,0.124
335,0.126
336,0.123
337,0.127
338,0.187
339,0.123
340,0.124
341,0.124
342,0.091
343,0.125
344,0.123
345,0.129
346,0.150
347,0.103
348,0.106
349,0.160
350,0.099
351,0.081
352,0.099
353,0.101
354,0.101
355,0.103
356,0.124
357,0.106
358,0.131
359,0.128
360,0.141
361,0.085
362,0.091
363,0.087
364,0.175
365,0.099
366,0.153
367,0.081
368,0.080
369,0.087
370,0.087
371,0.089
372,0.085
373,0.087
374,0.087
375,0.096
376,0.087
377,0.079
378,0.087
379,0.086
380,0.097
381,0.087
382,0.121
383,0.196
384,0.078
385,0.100
386,0.100
387,0.088
388,0.088
389,0.088
390,0.090
391,0.088
392,0.088
393,0.087
394,0.087
395,0.117
396,0.093
397,0.085
398,0.089
399,0.088
400,0.090
