seq,rtt_ms
1,0.051
2,0.111
3,0.111
4,0.111
5,0.113
6,0.112
7,0.091
8,0.092
9,0.089
10,0.092
11,0.091
12,0.091
13,0.090
14,0.095
15,0.075
16,0.081
17,0.103
18,0.088
19,0.072
20,0.100
21,0.074
22,0.074
23,0.078
24,0.087
25,0.082
26,0.095
27,0.061
28,0.062
29,0.111
30,0.113
31,0.091
32,0.084
33,0.078
34,0.076
35,0.065
36,0.087
37,0.078
38,0.109
39,0.069
40,0.071
41,0.070
42,0.069
43,0.086
44,0.089
45,0.090
46,0.088
47,0.111
48,0.089
49,0.093
50,0.142
51,0.070
52,0.113
53,0.089
54,0.096
55,0.078
56,0.075
57,0.071
58,0.073
59,0.090
60,0.078
61,0.070
62,0.077
63,0.079
64,0.079
65,0.072
66,0.096
67,0.073
68,0.073
69,0.073
70,0.071
71,0.071
72,0.070
73,0.071
74,0.100
75,0.087
76,0.071
77,0.071
78,0.063
79,0.071
80,0.093
81,0.083
82,0.079
83,0.081
84,0.103
85,0.071
86,0.078
87,0.085
88,0.090
89,0.079
90,0.098
91,0.098
92,0.095
93,0.071
94,0.070
95,0.070
96,0.079
97,0.072
98,0.082
99,0.073
100,0.086
101,0.072
102,0.072
103,0.070
104,0.090
105,0.071
106,0.069
107,0.071
108,0.082
109,0.094
110,0.078
111,0.069
112,0.069
113,0.070
114,0.074
115,0.087
116,0.079
117,0.070
118,0.068
119,0.069
120,0.077
121,0.094
122,0.088
123,0.079
124,0.076
125,0.082
126,0.070
127,0.078
128,0.072
129,0.072
130,0.195
131,0.081
132,0.093
133,0.079
134,0.076
135,0.079
136,0.102
137,0.110
138,0.089
139,0.078
140,0.071
141,0.072
142,0.079
143,0.072
144,0.078
145,0.077
146,0.079
147,0.071
148,0.069
149,0.078
150,0.098
151,0.114
152,0.093
153,0.115
154,0.112
155,0.141
156,0.092
157,0.112
158,0.109
159,0.112
160,0.090
161,0.114
162,0.092
163,0.089
164,0.113
165,0.090
166,0.089
167,0.090
168,0.090
169,0.096
170,0.091
171,0.111
172,0.114
173,0.110
174,0.108
175,0.111
176,0.092
177,0.113
178,0.165
179,0.112
180,0.113
181,0.111
182,0.090
183,0.113
184,0.111
185,0.112
186,0.112
187,0.090
188,0.114
189,0.078
190,0.090
191,0.091
192,0.113
193,0.111
194,0.113
195,0.112
196,0.112
197,0.110
198,0.111
199,0.117
200,0.113
201,0.090
202,0.110
203,0.113
204,0.136
205,0.137
206,0.114
207,0.089
208,0.091
209,0.068
210,0.089
211,0.070
212,0.075
213,0.108
214,0.088
215,0.089
216,0.111
217,0.133
218,0.108
219,0.140
220,0.110
221,0.119
222,0.091
223,0.071
224,0.091
225,0.090
226,0.111
227,0.111
228,0.079
229,0.112
230,0.078
231,0.079
232,0.067
233,0.058
234,0.077
235,0.059
236,0.062
237,0.064
238,0.064
239,0.056
240,0.063
241,0.044
242,0.093
243,0.077
244,0.137
245,0.109
246,0.114
247,0.117
248,0.072
249,0.073
250,0.092
251,0.064
252,0.090
253,0.115
254,0.110
255,0.089
256,0.089
257,0.057
258,0.069
259,0.090
260,0.092
261,0.080
262,0.107
263,0.101
264,0.110
265,0.090
266,0.111
267,0.092
268,0.079
269,0.070
270,0.112
271,0.113
272,0.113
273,0.113
274,0.112
275,0.128
276,0.112
277,0.090
278,0.079
279,0.233
280,0.080
281,0.080
282,0.107
283,0.075
284,0.054
285,0.090
286,0.114
287,0.081
288,0.092
289,0.241
290,0.136
291,0.162
292,0.113
293,0.112
294,0.111
295,0.092
296,0.115
297,0.113
298,0.109
299,0.114
300,0.114
301,0.115
302,0.102
303,0.114
304,0.113
305,0.091
306,0.114
307,0.079
308,0.081
309,0.103
310,0.114
311,0.091
312,0.090
313,0.069
314,0.161
315,0.086
316,0.111
317,0.111
318,0.089
319,0.077
320,0.091
321,0.109
322,0.111
323,0.113
324,0.088
325,0.090
326,0.085
327,0.112
328,0.089
329,0.319
330,0.123
331,0.111
332,0.114
333,0.110
334,0.114
335,0.091
336,0.113
337,0.091
338,0.090
339,0.137
340,0.078
341,0.112
342,0.115
343,0.112
344,0.093
345,0.079
346,0.120
347,0.069
348,0.092
349,0.132
350,0.174
351,0.090
352,0.091
353,0.076
354,0.070
355,0.118
356,0.092
357,0.138
358,0.121
359,0.112
360,0.113
361,0.114
362,0.113
363,0.123
364,0.092
365,0.093
366,0.080
367,0.090
368,0.166
369,0.113
370,0.115
371,0.165
372,0.091
373,0.089
374,0.091
375,0.092
376,0.091
377,0.072
378,0.044
379,0.115
380,0.117
381,0.090
382,0.113
383,0.137
384,0.090
385,0.120
386,0.111
387,0.108
388,0.113
389,0.089
390,0.119
391,0.111
392,0.139
393,0.091
394,0.090
395,0.107
396,0.091
397,0.113
398,0.138
399,0.094
400,0.091
