seq,rtt_ms
1,0.052
2,0.164
3,0.145
4,0.089
5,0.113
6,0.112
7,0.113
8,0.112
9,0.088
10,0.112
11,0.115
12,0.156
13,0.137
14,0.111
15,0.112
16,0.165
17,0.112
18,0.112
19,0.112
20,0.107
21,0.099
22,0.111
23,0.090
24,0.109
25,0.111
26,0.111
27,0.112
28,0.105
29,0.089
30,0.092
31,0.089
32,0.090
33,0.109
34,0.090
35,0.093
36,0.109
37,0.110
38,0.111
39,0.112
40,0.076
41,0.078
42,0.071
43,0.091
44,0.112
45,0.112
46,0.112
47,0.114
48,0.112
49,0.112
50,0.112
51,0.110
52,0.111
53,0.112
54,0.110
55,0.111
56,0.112
57,0.110
58,0.119
59,0.115
60,0.089
61,0.112
62,0.109
63,0.110
64,0.111
65,0.091
66,0.111
67,0.111
68,0.116
69,0.119
70,0.110
71,0.074
72,0.111
73,0.111
74,0.110
75,0.110
76,0.108
77,0.110
78,0.111
79,0.114
80,0.089
81,0.091
82,0.109
83,0.113
84,0.110
85,0.119
86,0.111
87,0.110
88,0.111
89,0.109
90,0.111
91,0.150
92,0.091
93,0.110
94,0.089
95,0.115
96,0.088
97,0.090
98,0.097
99,0.112
100,0.110
101,0.113
102,0.146
103,0.093
104,0.121
105,0.090
106,0.110
107,0.089
108,0.317
109,0.084
110,0.089
111,0.248
112,0.113
113,0.140
114,0.090
115,0.091
116,0.072
117,0.091
118,0.111
119,0.079
120,0.063
121,0.119
122,0.111
123,0.087
124,0.091
125,0.109
126,0.089
127,0.111
128,0.086
129,0.089
130,0.089
131,0.094
132,0.110
133,0.077
134,0.087
135,0.088
136,0.113
137,0.109
138,0.114
139,0.069
140,0.088
141,0.226
142,0.111
143,0.083
144,0.159
145,0.088
146,0.179
147,0.091
148,0.290
149,0.147
150,0.088
151,0.117
152,0.087
153,0.126
154,0.070
155,0.109
156,0.091
157,0.095
158,0.101
159,0.138
160,0.089
161,0.090
162,0.111
163,0.110
164,0.109
165,0.070
166,0.100
167,0.099
168,0.066
169,0.102
170,0.085
171,0.090
172,0.087
173,0.088
174,0.088
175,0.112
176,0.087
177,0.087
178,0.088
179,0.091
180,0.111
181,0.113
182,0.111
183,0.161
184,0.110
185,0.111
186,0.089
187,0.141
188,0.113
189,0.090
190,0.112
191,0.112
192,0.111
193,0.111
194,0.110
195,0.116
196,0.127
197,0.109
198,0.161
199,0.088
200,0.108
201,0.110
202,0.111
203,0.112
204,0.111
205,0.111
206,0.109
207,0.111
208,0.110
209,0.113
210,0.110
211,0.112
212,0.110
213,0.109
214,0.109
215,0.113
216,0.112
217,0.110
218,0.126
219,0.124
220,0.111
221,0.110
222,0.109
223,0.112
224,0.110
225,0.117
226,0.110
227,0.113
228,0.136
229,0.112
230,0.089
231,0.109
232,0.110
233,0.110
234,0.112
235,0.078
236,0.090
237,0.088
238,0.111
239,0.114
240,0.109
241,0.109
242,0.111
243,0.109
244,0.110
245,0.110
246,0.110
247,0.111
248,0.140
249,0.113
250,0.111
251,0.113
252,0.112
253,0.111
254,0.075
255,0.110
256,0.094
257,0.089
258,0.112
259,0.110
260,0.089
261,0.111
262,0.110
263,0.113
264,0.140
265,0.112
266,0.110
267,0.090
268,0.110
269,0.110
270,0.111
271,0.088
272,0.114
273,0.109
274,0.089
275,0.113
276,0.131
277,0.089
278,0.110
279,0.112
280,0.109
281,0.110
282,0.110
283,0.112
284,0.109
285,0.112
286,0.110
287,0.112
288,0.110
289,0.109
290,0.109
291,0.087
292,0.135
293,0.080
294,0.085
295,0.083
296,0.083
297,0.093
298,0.076
299,0.113
300,0.077
301,0.079
302,0.081
303,0.082
304,0.073
305,0.092
306,0.078
307,0.075
308,0.071
309,0.106
310,0.077
311,0.074
312,0.078
313,0.082
314,0.078
315,0.077
316,0.076
317,0.072
318,0.087
319,0.073
320,0.075
321,0.076
322,0.076
323,0.081
324,0.076
325,0.070
326,0.115
327,0.077
328,0.107
329,0.078
330,0.064
331,0.067
332,0.060
333,0.078
334,0.067
335,0.075
336,0.077
337,0.088
338,0.066
339,0.070
340,0.064
341,0.094
342,0.088
343,0.088
344,0.110
345,0.112
346,0.110
347,0.111
348,0.110
349,0.089
350,0.155
351,0.113
352,0.073
353,0.089
354,0.076
355,0.111
356,0.088
357,0.078
358,0.076
359,0.086
360,0.079
361,0.068
362,0.061
363,0.074
364,0.073
365,0.096
366,0.107
367,0.082
368,0.067
369,0.081
370,0.064
371,0.077
372,0.074
373,0.091
374,0.086
375,0.076
376,0.117
377,0.206
378,0.089
379,0.076
380,0.170
381,0.110
382,0.110
383,0.111
384,0.110
385,0.135
386,0.091
387,0.087
388,0.089
389,0.139
390,0.110
391,0.070
392,0.111
393,0.048
394,0.065
395,0.060
396,0.091
397,0.089
398,0.108
399,0.080
400,0.088
