seq,rtt_ms
1,0.085
2,0.113
3,0.113
4,0.113
5,0.112
6,0.112
7,0.113
8,0.082
9,0.159
10,0.116
11,0.113
12,0.115
13,0.114
14,0.112
15,0.091
16,0.111
17,0.089
18,0.088
19,0.112
20,0.112
21,0.163
22,0.116
23,0.115
24,0.113
25,0.116
26,0.113
27,0.133
28,0.092
29,0.113
30,0.114
31,0.114
32,0.112
33,0.113
34,0.116
35,0.112
36,0.113
37,0.117
38,0.111
39,0.113
40,0.110
41,0.109
42,0.111
43,0.110
44,0.111
45,0.113
46,0.114
47,0.092
48,0.113
49,0.113
50,0.111
51,0.112
52,0.113
53,0.089
54,0.092
55,0.118
56,0.122
57,0.233
58,0.114
59,0.111
60,0.112
61,0.112
62,0.110
63,0.112
64,0.113
65,0.112
66,0.090
67,0.091
68,0.078
69,0.114
70,0.111
71,0.112
72,0.113
73,0.115
74,0.091
75,0.112
76,0.112
77,0.128
78,0.113
79,0.113
80,0.111
81,0.113
82,0.116
83,0.115
84,0.113
85,0.113
86,0.114
87,0.114
88,0.114
89,0.112
90,0.113
91,0.113
92,0.113
93,0.113
94,0.115
95,0.112
96,0.091
97,0.091
98,0.114
99,0.113
100,0.114
101,0.114
102,0.113
103,0.114
104,0.114
105,0.112
106,0.081
107,0.267
108,0.111
109,0.111
110,0.112
111,0.113
112,0.112
113,0.113
114,0.113
115,0.090
116,0.090
117,0.080
118,0.084
119,0.091
120,0.116
121,0.114
122,0.114
123,0.113
124,0.112
125,0.112
126,0.091
127,0.110
128,0.092
129,0.114
130,0.113
131,0.101
132,0.079
133,0.091
134,0.187
135,0.069
136,0.089
137,0.079
138,0.090
139,0.091
140,0.091
141,0.113
142,0.114
143,0.112
144,0.087
145,0.091
146,0.078
147,0.091
148,0.089
149,0.090
150,0.091
151,0.110
152,0.089
153,0.111
154,0.111
155,0.088
156,0.111
157,0.133
158,0.112
159,0.172
160,0.091
161,0.077
162,0.090
163,0.070
164,0.099
165,0.074
166,0.100
167,0.094
168,0.099
169,0.074
170,0.071
171,0.079
172,0.070
173,0.071
174,0.109
175,0.069
176,0.073
177,0.079
178,0.072
179,0.075
180,0.077
181,0.080
182,0.077
183,0.078
184,0.091
185,0.061
186,0.077
187,0.115
188,0.079
189,0.079
190,0.080
191,0.079
192,0.077
193,0.079
194,0.079
195,0.079
196,0.081
197,0.078
198,0.079
199,0.071
200,0.071
201,0.066
202,0.067
203,0.078
204,0.079
205,0.077
206,0.106
207,0.079
208,0.079
209,0.071
210,0.070
211,0.071
212,0.065
213,0.071
214,0.133
215,0.104
216,0.073
217,0.078
218,0.079
219,0.078
220,0.046
221,0.062
222,0.069
223,0.050
224,0.073
225,0.148
226,0.061
227,0.078
228,0.080
229,0.078
230,0.101
231,0.105
232,0.079
233,0.103
234,0.088
235,0.079
236,0.101
237,0.078
238,0.088
239,0.092
240,0.077
241,0.068
242,0.077
243,0.088
244,0.089
245,0.090
246,0.136
247,0.089
248,0.124
249,0.071
250,0.115
251,0.112
252,0.091
253,0.087
254,0.111
255,0.112
256,0.112
257,0.109
258,0.092
259,0.078
260,0.110
261,0.109
262,0.091
263,0.085
264,0.079
265,0.112
266,0.134
267,0.234
268,0.113
269,0.079
270,0.082
271,0.113
272,0.120
273,0.090
274,0.115
275,0.112
276,0.275
277,0.361
278,0.143
279,0.091
280,0.111
281,0.110
282,0.113
283,0.120
284,0.122
285,0.110
286,0.093
287,0.251
288,0.114
289,0.112
290,0.092
291,0.112
292,0.091
293,0.112
294,0.113
295,0.114
296,0.091
297,0.248
298,0.116
299,0.113
300,0.113
301,0.113
302,0.083
303,0.090
304,0.141
305,0.112
306,0.145
307,0.252
308,0.114
309,0.114
310,0.135
311,0.093
312,0.113
313,0.116
314,0.114
315,0.114
316,0.112
317,0.144
318,0.112
319,0.084
320,0.050
321,0.040
322,0.093
323,0.121
324,0.114
325,0.115
326,0.113
327,0.141
328,0.111
329,0.111
330,0.113
331,0.111
332,0.090
333,0.111
334,0.114
335,0.112
336,0.113
337,0.119
338,0.114
339,0.092
340,0.072
341,0.079
342,0.080
343,0.068
344,0.120
345,0.041
346,0.046
347,0.054
348,0.082
349,0.043
350,0.038
351,0.050
352,0.104
353,0.110
354,0.087
355,0.047
356,0.093
357,0.108
358,0.142
359,0.091
360,0.112
361,0.080
362,0.080
363,0.092
364,0.114
365,0.131
366,0.114
367,0.122
368,0.091
369,0.090
370,0.114
371,0.114
372,0.113
373,0.113
374,0.113
375,0.113
376,0.092
377,0.121
378,0.097
379,0.091
380,0.102
381,0.084
382,0.059
383,0.070
384,0.105
385,0.077
386,0.056
387,0.055
388,0.079
389,0.072
390,0.083
391,0.107
392,0.090
393,0.092
394,0.115
395,0.092
396,0.091
397,0.070
398,0.091
399,0.095
400,0.095
