seq,rtt_ms
1,0.070
2,0.169
3,0.125
4,0.122
5,0.122
6,0.101
7,0.123
8,0.123
9,0.124
10,0.124
11,0.181
12,0.126
13,0.123
14,0.100
15,0.103
16,0.123
17,0.125
18,0.144
19,0.124
20,0.123
21,0.176
22,0.126
23,0.125
24,0.126
25,0.123
26,0.126
27,0.127
28,0.123
29,0.125
30,0.125
31,0.123
32,0.124
33,0.124
34,0.125
35,0.123
36,0.125
37,0.125
38,0.122
39,0.127
40,0.124
41,0.175
42,0.123
43,0.125
44,0.102
45,0.163
46,0.124
47,0.126
48,0.125
49,0.100
50,0.166
51,0.177
52,0.123
53,0.125
54,0.123
55,0.124
56,0.126
57,0.124
58,0.125
59,0.161
60,0.099
61,0.123
62,0.123
63,0.090
64,0.121
65,0.084
66,0.090
67,0.085
68,0.085
69,0.087
70,0.079
71,0.085
72,0.087
73,0.093
74,0.077
75,0.089
76,0.086
77,0.086
78,0.089
79,0.084
80,0.088
81,0.085
82,0.115
83,0.088
84,0.103
85,0.087
86,0.085
87,0.088
88,0.089
89,0.086
90,0.099
91,0.095
92,0.093
93,0.094
94,0.103
95,0.098
96,0.093
97,0.098
98,0.099
99,0.100
100,0.095
101,0.099
102,0.100
103,0.097
104,0.086
105,0.088
106,0.086
107,0.088
108,0.078
109,0.086
110,0.078
111,0.087
112,0.102
113,0.098
114,0.102
115,0.123
116,0.125
117,0.124
118,0.171
119,0.122
120,0.100
121,0.122
122,0.124
123,0.100
124,0.153
125,0.140
126,0.124
127,0.101
128,0.091
129,0.088
130,0.087
131,0.108
132,0.090
133,0.084
134,0.082
135,0.087
136,0.091
137,0.089
138,0.092
139,0.077
140,0.092
141,0.084
142,0.088
143,0.102
144,0.124
145,0.123
146,0.122
147,0.197
148,0.126
149,0.123
150,0.175
151,0.123
152,0.124
153,0.124
154,0.101
155,0.125
156,0.123
157,0.124
158,0.124
159,0.125
160,0.103
161,0.067
162,0.105
163,0.100
164,0.124
165,0.124
166,0.100
167,0.110
168,0.124
169,0.125
170,0.125
171,0.158
172,0.127
173,0.158
174,0.125
175,0.124
176,0.126
177,0.125
178,0.124
179,0.126
180,0.125
181,0.125
182,0.154
183,0.125
184,0.127
185,0.126
186,0.124
187,0.125
188,0.124
189,0.126
190,0.123
191,0.124
192,0.124
193,0.101
194,0.126
195,0.125
196,0.128
197,0.152
198,0.126
199,0.174
200,0.126
201,0.198
202,0.098
203,0.098
204,0.124
205,0.122
206,0.124
207,0.122
208,0.126
209,0.122
210,0.121
211,0.124
212,0.123
213,0.099
214,0.123
215,0.124
216,0.247
217,0.125
218,0.124
219,0.101
220,0.101
221,0.100
222,0.100
223,0.087
224,0.122
225,0.100
226,0.354
227,0.123
228,0.123
229,0.099
230,0.124
231,0.122
232,0.101
233,0.122
234,0.122
235,0.091
236,0.124
237,0.124
238,0.124
239,0.185
240,0.125
241,0.121
242,0.123
243,0.123
244,0.100
245,0.121
246,0.146
247,0.122
248,0.123
249,0.122
250,0.122
251,0.123
252,0.122
253,0.122
254,0.122
255,0.107
256,0.129
257,0.125
258,0.125
259,0.125
260,0.138
261,0.100
262,0.106
263,0.125
264,0.125
265,0.125
266,0.154
267,0.123
268,0.126
269,0.125
270,0.101
271,0.099
272,0.115
273,0.100
274,0.124
275,0.124
276,0.125
277,0.124
278,0.125
279,0.104
280,0.129
281,0.100
282,0.133
283,0.123
284,0.224
285,0.122
286,0.122
287,0.123
288,0.124
289,0.125
290,0.123
291,0.124
292,0.127
293,0.125
294,0.100
295,0.125
296,0.103
297,0.124
298,0.124
299,0.126
300,0.101
301,0.122
302,0.122
303,0.122
304,0.123
305,0.123
306,0.122
307,0.123
308,0.100
309,0.123
310,0.121
311,0.124
312,0.124
313,0.115
314,0.125
315,0.101
316,0.127
317,0.123
318,0.124
319,0.100
320,0.101
321,0.123
322,0.124
323,0.124
324,0.125
325,0.123
326,0.125
327,0.125
328,0.103
329,0.125
330,0.123
331,0.124
332,0.145
333,0.126
334,0.103
335,0.125
336,0.124
337,0.122
338,0.123
339,0.122
340,0.125
341,0.123
342,0.123
343,0.122
344,0.122
345,0.124
346,0.124
347,0.123
348,0.123
349,0.126
350,0.124
351,0.124
352,0.125
353,0.101
354,0.122
355,0.123
356,0.123
357,0.123
358,0.134
359,0.100
360,0.123
361,0.170
362,0.123
363,0.100
364,0.125
365,0.124
366,0.123
367,0.122
368,0.124
369,0.124
370,0.123
371,0.125
372,0.125
373,0.122
374,0.125
375,0.127
376,0.126
377,0.102
378,0.123
379,0.102
380,0.125
381,0.123
382,0.126
383,0.125
384,0.124
385,0.155
386,0.123
387,0.125
388,0.126
389,0.125
390,0.126
391,0.123
392,0.124
393,0.124
394,0.126
395,0.099
396,0.100
397,0.143
398,0.099
399,0.130
400,0.102
