seq,rtt_ms
1,0.082
2,0.078
3,0.079
4,0.070
5,0.079
6,0.079
7,0.115
8,0.078
9,0.075
10,0.081
11,0.078
12,0.078
13,0.079
14,0.077
15,0.075
16,0.076
17,0.076
18,0.077
19,0.078
20,0.078
21,0.079
22,0.078
23,0.081
24,0.071
25,0.078
26,0.079
27,0.078
28,0.073
29,0.073
30,0.078
31,0.080
32,0.079
33,0.072
34,0.081
35,0.092
36,0.077
37,0.076
38,0.074
39,0.070
40,0.150
41,0.088
42,0.089
43,0.144
44,0.080
45,0.110
46,0.090
47,0.087
48,0.135
49,0.113
50,0.112
51,0.114
52,0.113
53,0.112
54,0.095
55,0.113
56,0.099
57,0.079
58,0.079
59,0.079
60,0.083
61,0.072
62,0.100
63,0.089
64,0.086
65,0.086
66,0.084
67,0.104
68,0.085
69,0.088
70,0.055
71,0.082
72,0.113
73,0.114
74,0.091
75,0.114
76,0.094
77,0.114
78,0.113
79,0.114
80,0.112
81,0.113
82,0.118
83,0.090
84,0.081
85,0.115
86,0.164
87,0.114
88,0.112
89,0.140
90,0.113
91,0.112
92,0.115
93,0.113
94,0.116
95,0.115
96,0.112
97,0.157
98,0.112
99,0.114
100,0.114
101,0.113
102,0.113
103,0.072
104,0.092
105,0.089
106,0.093
107,0.113
108,0.113
109,0.113
110,0.112
111,0.113
112,0.111
113,0.091
114,0.112
115,0.112
116,0.167
117,0.114
118,0.117
119,0.112
120,0.112
121,0.115
122,0.114
123,0.092
124,0.092
125,0.091
126,0.115
127,0.112
128,0.112
129,0.113
130,0.116
131,0.112
132,0.113
133,0.113
134,0.113
135,0.115
136,0.114
137,0.166
138,0.091
139,0.141
140,0.112
141,0.113
142,0.131
143,0.113
144,0.093
145,0.153
146,0.113
147,0.170
148,0.115
149,0.112
150,0.112
151,0.113
152,0.112
153,0.114
154,0.119
155,0.114
156,0.113
157,0.113
158,0.115
159,0.092
160,0.115
161,0.115
162,0.115
163,0.137
164,0.089
165,0.113
166,0.115
167,0.090
168,0.091
169,0.113
170,0.113
171,0.139
172,0.112
173,0.112
174,0.113
175,0.113
176,0.111
177,0.091
178,0.115
179,0.114
180,0.114
181,0.091
182,0.080
183,0.092
184,0.091
185,0.090
186,0.114
187,0.091
188,0.140
189,0.114
190,0.094
191,0.113
192,0.113
193,0.114
194,0.158
195,0.114
196,0.092
197,0.162
198,0.114
199,0.111
200,0.113
201,0.073
202,0.116
203,0.091
204,0.113
205,0.114
206,0.112
207,0.141
208,0.112
209,0.112
210,0.113
211,0.114
212,0.113
213,0.113
214,0.237
215,0.114
216,0.112
217,0.161
218,0.112
219,0.110
220,0.111
221,0.111
222,0.112
223,0.089
224,0.112
225,0.111
226,0.115
227,0.382
228,0.114
229,0.115
230,0.113
231,0.115
232,0.114
233,0.090
234,0.113
235,0.115
236,0.113
237,0.167
238,0.115
239,0.110
240,0.078
241,0.113
242,0.091
243,0.090
244,0.132
245,0.111
246,0.111
247,0.151
248,0.115
249,0.114
250,0.114
251,0.111
252,0.114
253,0.115
254,0.112
255,0.113
256,0.112
257,0.160
258,0.113
259,0.091
260,0.093
261,0.112
262,0.114
263,0.091
264,0.110
265,0.113
266,0.111
267,0.093
268,0.069
269,0.087
270,0.112
271,0.110
272,0.109
273,0.088
274,0.111
275,0.109
276,0.109
277,0.316
278,0.111
279,0.113
280,0.081
281,0.110
282,0.111
283,0.110
284,0.111
285,0.110
286,0.101
287,0.258
288,0.108
289,0.114
290,0.114
291,0.112
292,0.112
293,0.111
294,0.114
295,0.113
296,0.112
297,0.162
298,0.114
299,0.125
300,0.118
301,0.111
302,0.113
303,0.112
304,0.111
305,0.112
306,0.111
307,0.269
308,0.079
309,0.071
310,0.091
311,0.111
312,0.112
313,0.073
314,0.146
315,0.090
316,0.089
317,0.162
318,0.113
319,0.089
320,0.083
321,0.085
322,0.094
323,0.090
324,0.113
325,0.148
326,0.116
327,0.204
328,0.113
329,0.112
330,0.111
331,0.112
332,0.114
333,0.111
334,0.115
335,0.104
336,0.112
337,0.163
338,0.104
339,0.091
340,0.090
341,0.124
342,0.113
343,0.113
344,0.111
345,0.113
346,0.114
347,0.110
348,0.115
349,0.112
350,0.111
351,0.113
352,0.113
353,0.091
354,0.113
355,0.071
356,0.091
357,0.161
358,0.092
359,0.111
360,0.089
361,0.162
362,0.112
363,0.111
364,0.111
365,0.111
366,0.137
367,0.120
368,0.113
369,0.112
370,0.113
371,0.112
372,0.113
373,0.112
374,0.111
375,0.112
376,0.112
377,0.114
378,0.078
379,0.091
380,0.091
381,0.112
382,0.115
383,0.114
384,0.112
385,0.139
386,0.112
387,0.163
388,0.113
389,0.112
390,0.091
391,0.113
392,0.114
393,0.111
394,0.114
395,0.111
396,0.113
397,0.111
398,0.109
399,0.109
400,0.108
