seq,rtt_ms
1,0.053
2,0.125
3,0.099
4,0.123
5,0.124
6,0.100
7,0.099
8,0.101
9,0.124
10,0.143
11,0.125
12,0.125
13,0.124
14,0.125
15,0.123
16,0.122
17,0.123
18,0.123
19,0.156
20,0.148
21,0.099
22,0.098
23,0.120
24,0.122
25,0.098
26,0.146
27,0.121
28,0.099
29,0.122
30,0.123
31,0.124
32,0.124
33,0.123
34,0.123
35,0.122
36,0.123
37,0.123
38,0.124
39,0.123
40,0.123
41,0.127
42,0.122
43,0.124
44,0.088
45,0.124
46,0.101
47,0.102
48,0.100
49,0.124
50,0.142
51,0.101
52,0.125
53,0.124
54,0.154
55,0.124
56,0.102
57,0.123
58,0.100
59,0.125
60,0.139
61,0.124
62,0.124
63,0.122
64,0.087
65,0.088
66,0.112
67,0.126
68,0.103
69,0.124
70,0.134
71,0.124
72,0.125
73,0.123
74,0.125
75,0.126
76,0.104
77,0.124
78,0.101
79,0.122
80,0.278
81,0.125
82,0.126
83,0.124
84,0.101
85,0.125
86,0.104
87,0.122
88,0.105
89,0.124
90,0.138
91,0.125
92,0.128
93,0.124
94,0.123
95,0.103
96,0.126
97,0.125
98,0.122
99,0.127
100,0.123
101,0.124
102,0.125
103,0.091
104,0.104
105,0.100
106,0.124
107,0.124
108,0.124
109,0.102
110,0.123
111,0.121
112,0.124
113,0.126
114,0.125
115,0.122
116,0.202
117,0.130
118,0.100
119,0.132
120,0.123
121,0.101
122,0.123
123,0.123
124,0.102
125,0.131
126,0.123
127,0.125
128,0.125
129,0.163
130,0.125
131,0.122
132,0.123
133,0.125
134,0.124
135,0.133
136,0.125
137,0.123
138,0.174
139,0.123
140,0.156
141,0.124
142,0.091
143,0.102
144,0.124
145,0.135
146,0.122
147,0.121
148,0.306
149,0.124
150,0.123
151,0.121
152,0.125
153,0.121
154,0.121
155,0.125
156,0.124
157,0.123
158,0.174
159,0.122
160,0.102
161,0.123
162,0.088
163,0.087
164,0.101
165,0.126
166,0.122
167,0.123
168,0.179
169,0.123
170,0.130
171,0.123
172,0.126
173,0.123
174,0.124
175,0.124
176,0.127
177,0.124
178,0.166
179,0.124
180,0.124
181,0.127
182,0.125
183,0.123
184,0.123
185,0.125
186,0.123
187,0.124
188,0.177
189,0.124
190,0.174
191,0.123
192,0.123
193,0.124
194,0.122
195,0.122
196,0.123
197,0.141
198,0.126
199,0.124
200,0.126
201,0.094
202,0.122
203,0.171
204,0.100
205,0.125
206,0.100
207,0.122
208,0.170
209,0.122
210,0.124
211,0.123
212,0.126
213,0.124
214,0.103
215,0.168
216,0.124
217,0.168
218,0.088
219,0.102
220,0.100
221,0.124
222,0.101
223,0.118
224,0.127
225,0.160
226,0.122
227,0.125
228,0.175
229,0.124
230,0.125
231,0.124
232,0.125
233,0.125
234,0.126
235,0.124
236,0.126
237,0.123
238,0.191
239,0.169
240,0.092
241,0.123
242,0.125
243,0.102
244,0.101
245,0.145
246,0.122
247,0.100
248,0.171
249,0.124
250,0.124
251,0.156
252,0.124
253,0.123
254,0.125
255,0.123
256,0.124
257,0.123
258,0.174
259,0.123
260,0.090
261,0.106
262,0.124
263,0.124
264,0.150
265,0.176
266,0.125
267,0.123
268,0.170
269,0.123
270,0.123
271,0.124
272,0.124
273,0.122
274,0.122
275,0.120
276,0.123
277,0.122
278,0.122
279,0.124
280,0.099
281,0.129
282,0.154
283,0.149
284,0.126
285,0.090
286,0.100
287,0.125
288,0.107
289,0.121
290,0.098
291,0.125
292,0.124
293,0.121
294,0.122
295,0.124
296,0.124
297,0.127
298,0.125
299,0.126
300,0.126
301,0.146
302,0.123
303,0.125
304,0.150
305,0.125
306,0.125
307,0.126
308,0.125
309,0.124
310,0.124
311,0.124
312,0.125
313,0.124
314,0.124
315,0.124
316,0.124
317,0.126
318,0.120
319,0.125
320,0.126
321,0.102
322,0.126
323,0.124
324,0.155
325,0.124
326,0.124
327,0.125
328,0.124
329,0.124
330,0.130
331,0.125
332,0.126
333,0.124
334,0.125
335,0.126
336,0.126
337,0.143
338,0.122
339,0.148
340,0.152
341,0.124
342,0.126
343,0.125
344,0.129
345,0.125
346,0.126
347,0.164
348,0.122
349,0.125
350,0.123
351,0.124
352,0.124
353,0.128
354,0.125
355,0.124
356,0.126
357,0.124
358,0.089
359,0.089
360,0.126
361,0.125
362,0.125
363,0.124
364,0.123
365,0.123
366,0.124
367,0.123
368,0.125
369,0.125
370,0.121
371,0.123
372,0.123
373,0.121
374,0.125
375,0.125
376,0.126
377,0.097
378,0.104
379,0.131
380,0.103
381,0.124
382,0.124
383,0.124
384,0.125
385,0.125
386,0.134
387,0.142
388,0.124
389,0.122
390,0.126
391,0.123
392,0.165
393,0.125
394,0.125
395,0.126
396,0.123
397,0.091
398,0.123
399,0.143
400,0.101
