seq,rtt_ms
1,0.063
2,0.124
3,0.124
4,0.125
5,0.124
6,0.133
7,0.124
8,0.122
9,0.122
10,0.120
11,0.098
12,0.123
13,0.123
14,0.123
15,0.097
16,0.148
17,0.101
18,0.124
19,0.122
20,0.116
21,0.122
22,0.124
23,0.098
24,0.125
25,0.125
26,0.127
27,0.191
28,0.124
29,0.103
30,0.126
31,0.124
32,0.124
33,0.124
34,0.136
35,0.098
36,0.123
37,0.089
38,0.124
39,0.123
40,0.124
41,0.124
42,0.125
43,0.124
44,0.122
45,0.124
46,0.112
47,0.171
48,0.124
49,0.099
50,0.099
51,0.133
52,0.100
53,0.105
54,0.124
55,0.124
56,0.111
57,0.100
58,0.125
59,0.125
60,0.123
61,0.127
62,0.123
63,0.125
64,0.124
65,0.122
66,0.138
67,0.141
68,0.124
69,0.155
70,0.124
71,0.122
72,0.124
73,0.123
74,0.124
75,0.124
76,0.100
77,0.100
78,0.124
79,0.125
80,0.123
81,0.123
82,0.157
83,0.101
84,0.123
85,0.123
86,0.101
87,0.123
88,0.124
89,0.098
90,0.154
91,0.123
92,0.124
93,0.089
94,0.124
95,0.101
96,0.100
97,0.101
98,0.125
99,0.174
100,0.124
101,0.124
102,0.125
103,0.101
104,0.100
105,0.100
106,0.124
107,0.124
108,0.122
109,0.123
110,0.124
111,0.124
112,0.123
113,0.100
114,0.127
115,0.130
116,0.097
117,0.099
118,0.103
119,0.124
120,0.123
121,0.124
122,0.124
123,0.101
124,0.123
125,0.099
126,0.125
127,0.126
128,0.123
129,0.125
130,0.101
131,0.125
132,0.100
133,0.079
134,0.079
135,0.094
136,0.088
137,0.101
138,0.126
139,0.124
140,0.100
141,0.125
142,0.105
143,0.096
144,0.077
145,0.071
146,0.069
147,0.073
148,0.049
149,0.047
150,0.080
151,0.144
152,0.095
153,0.077
154,0.079
155,0.099
156,0.101
157,0.124
158,0.148
159,0.096
160,0.148
161,0.101
162,0.103
163,0.087
164,0.088
165,0.101
166,0.099
167,0.101
168,0.101
169,0.101
170,0.078
171,0.074
172,0.095
173,0.083
174,0.102
175,0.124
176,0.100
177,0.129
178,0.100
179,0.103
180,0.118
181,0.099
182,0.111
183,0.088
184,0.123
185,0.098
186,0.100
187,0.088
188,0.086
189,0.081
190,0.121
191,0.151
192,0.101
193,0.099
194,0.086
195,0.067
196,0.099
197,0.120
198,0.054
199,0.053
200,0.078
201,0.052
202,0.099
203,0.124
204,0.122
205,0.125
206,0.125
207,0.124
208,0.125
209,0.102
210,0.113
211,0.088
212,0.102
213,0.083
214,0.090
215,0.072
216,0.086
217,0.110
218,0.068
219,0.078
220,0.095
221,0.100
222,0.082
223,0.099
224,0.078
225,0.077
226,0.171
227,0.125
228,0.135
229,0.079
230,0.079
231,0.107
232,0.077
233,0.084
234,0.080
235,0.101
236,0.080
237,0.123
238,0.121
239,0.101
240,0.102
241,0.122
242,0.112
243,0.122
244,0.087
245,0.076
246,0.089
247,0.122
248,0.086
249,0.099
250,0.122
251,0.123
252,0.096
253,0.263
254,0.078
255,0.099
256,0.124
257,0.123
258,0.123
259,0.123
260,0.154
261,0.098
262,0.100
263,0.137
264,0.124
265,0.126
266,0.123
267,0.123
268,0.125
269,0.153
270,0.153
271,0.129
272,0.136
273,0.078
274,0.111
275,0.040
276,0.056
277,0.102
278,0.096
279,0.100
280,0.099
281,0.127
282,0.078
283,0.122
284,0.100
285,0.114
286,0.121
287,0.124
288,0.099
289,0.123
290,0.119
291,0.156
292,0.122
293,0.100
294,0.122
295,0.124
296,0.121
297,0.123
298,0.122
299,0.108
300,0.108
301,0.107
302,0.101
303,0.056
304,0.117
305,0.096
306,0.156
307,0.095
308,0.122
309,0.098
310,0.140
311,0.093
312,0.118
313,0.097
314,0.129
315,0.122
316,0.096
317,0.078
318,0.123
319,0.124
320,0.097
321,0.121
322,0.098
323,0.101
324,0.086
325,0.096
326,0.098
327,0.128
328,0.099
329,0.123
330,0.100
331,0.096
332,0.112
333,0.149
334,0.117
335,0.121
336,0.086
337,0.145
338,0.099
339,0.122
340,0.100
341,0.134
342,0.124
343,0.100
344,0.124
345,0.121
346,0.087
347,0.081
348,0.055
349,0.063
350,0.087
351,0.088
352,0.122
353,0.100
354,0.112
355,0.074
356,0.125
357,0.127
358,0.098
359,0.104
360,0.100
361,0.123
362,0.124
363,0.123
364,0.124
365,0.123
366,0.124
367,0.125
368,0.124
369,0.123
370,0.101
371,0.126
372,0.123
373,0.122
374,0.124
375,0.123
376,0.088
377,0.098
378,0.123
379,0.087
380,0.100
381,0.088
382,0.088
383,0.131
384,0.099
385,0.087
386,0.124
387,0.100
388,0.123
389,0.122
390,0.119
391,0.099
392,0.099
393,0.101
394,0.089
395,0.124
396,0.128
397,0.099
398,0.153
399,0.099
400,0.098
