seq,rtt_ms
1,0.054
2,0.107
3,0.083
4,0.068
5,0.083
6,0.100
7,0.123
8,0.079
9,0.124
10,0.182
11,0.086
12,0.110
13,0.131
14,0.088
15,0.067
16,0.059
17,0.114
18,0.091
19,0.103
20,0.125
21,0.103
22,0.184
23,0.125
24,0.110
25,0.094
26,0.120
27,0.087
28,0.088
29,0.169
30,0.085
31,0.086
32,0.078
33,0.113
34,0.085
35,0.087
36,0.100
37,0.123
38,0.099
39,0.123
40,0.113
41,0.096
42,0.090
43,0.088
44,0.088
45,0.083
46,0.074
47,0.074
48,0.080
49,0.152
50,0.097
51,0.083
52,0.079
53,0.078
54,0.079
55,0.080
56,0.078
57,0.105
58,0.089
59,0.088
60,0.088
61,0.088
62,0.081
63,0.088
64,0.087
65,0.086
66,0.089
67,0.102
68,0.088
69,0.089
70,0.086
71,0.093
72,0.087
73,0.085
74,0.092
75,0.081
76,0.145
77,0.139
78,0.068
79,0.116
80,0.122
81,0.085
82,0.100
83,0.127
84,0.123
85,0.125
86,0.100
87,0.124
88,0.165
89,0.123
90,0.122
91,0.080
92,0.106
93,0.068
94,0.052
95,0.060
96,0.124
97,0.124
98,0.125
99,0.123
100,0.128
101,0.123
102,0.127
103,0.108
104,0.081
105,0.103
106,0.126
107,0.103
108,0.125
109,0.125
110,0.102
111,0.102
112,0.105
113,0.124
114,0.125
115,0.152
116,0.126
117,0.101
118,0.123
119,0.124
120,0.126
121,0.123
122,0.175
123,0.125
124,0.125
125,0.123
126,0.125
127,0.124
128,0.124
129,0.124
130,0.132
131,0.110
132,0.174
133,0.124
134,0.124
135,0.124
136,0.133
137,0.122
138,0.100
139,0.124
140,0.103
141,0.124
142,0.169
143,0.123
144,0.155
145,0.125
146,0.101
147,0.124
148,0.126
149,0.099
150,0.122
151,0.125
152,0.180
153,0.125
154,0.124
155,0.125
156,0.124
157,0.122
158,0.123
159,0.124
160,0.125
161,0.151
162,0.158
163,0.100
164,0.121
165,0.101
166,0.123
167,0.101
168,0.125
169,0.146
170,0.103
171,0.101
172,0.177
173,0.123
174,0.153
175,0.123
176,0.099
177,0.121
178,0.122
179,0.243
180,0.121
181,0.122
182,0.183
183,0.125
184,0.125
185,0.124
186,0.124
187,0.122
188,0.123
189,0.145
190,0.118
191,0.124
192,0.173
193,0.171
194,0.124
195,0.123
196,0.127
197,0.121
198,0.124
199,0.126
200,0.123
201,0.123
202,0.175
203,0.124
204,0.124
205,0.124
206,0.123
207,0.124
208,0.128
209,0.124
210,0.124
211,0.124
212,0.132
213,0.125
214,0.124
215,0.124
216,0.123
217,0.125
218,0.101
219,0.123
220,0.124
221,0.125
222,0.133
223,0.124
224,0.125
225,0.101
226,0.126
227,0.101
228,0.100
229,0.155
230,0.124
231,0.123
232,0.126
233,0.125
234,0.124
235,0.124
236,0.142
237,0.100
238,0.126
239,0.126
240,0.123
241,0.125
242,0.153
243,0.126
244,0.126
245,0.125
246,0.099
247,0.123
248,0.099
249,0.125
250,0.124
251,0.124
252,0.142
253,0.125
254,0.124
255,0.125
256,0.125
257,0.124
258,0.122
259,0.089
260,0.052
261,0.123
262,0.186
263,0.126
264,0.121
265,0.124
266,0.152
267,0.100
268,0.103
269,0.125
270,0.124
271,0.150
272,0.156
273,0.125
274,0.123
275,0.209
276,0.123
277,0.132
278,0.121
279,0.122
280,0.123
281,0.121
282,0.170
283,0.123
284,0.123
285,0.124
286,0.124
287,0.100
288,0.101
289,0.125
290,0.123
291,0.168
292,0.124
293,0.124
294,0.124
295,0.122
296,0.149
297,0.124
298,0.101
299,0.124
300,0.124
301,0.169
302,0.125
303,0.125
304,0.141
305,0.122
306,0.123
307,0.100
308,0.124
309,0.124
310,0.124
311,0.173
312,0.124
313,0.127
314,0.123
315,0.124
316,0.127
317,0.123
318,0.136
319,0.124
320,0.126
321,0.176
322,0.122
323,0.127
324,0.128
325,0.125
326,0.102
327,0.102
328,0.125
329,0.126
330,0.124
331,0.125
332,0.126
333,0.124
334,0.152
335,0.124
336,0.123
337,0.125
338,0.125
339,0.125
340,0.176
341,0.124
342,0.124
343,0.125
344,0.146
345,0.122
346,0.100
347,0.125
348,0.124
349,0.125
350,0.169
351,0.124
352,0.128
353,0.124
354,0.124
355,0.123
356,0.123
357,0.124
358,0.125
359,0.123
360,0.140
361,0.124
362,0.124
363,0.124
364,0.124
365,0.101
366,0.124
367,0.125
368,0.123
369,0.129
370,0.123
371,0.123
372,0.123
373,0.122
374,0.125
375,0.123
376,0.126
377,0.124
378,0.124
379,0.124
380,0.125
381,0.126
382,0.123
383,0.125
384,0.123
385,0.101
386,0.123
387,0.125
388,0.127
389,0.163
390,0.144
391,0.125
392,0.126
393,0.101
394,0.124
395,0.123
396,0.124
397,0.124
398,0.123
399,0.124
400,0.124
