seq,rtt_ms
1,0.066
2,0.081
3,0.114
4,0.092
5,0.089
6,0.107
7,0.122
8,0.113
9,0.247
10,0.115
11,0.092
12,0.120
13,0.080
14,0.090
15,0.073
16,0.092
17,0.103
18,0.108
19,0.084
20,0.124
21,0.080
22,0.120
23,0.079
24,0.075
25,0.092
26,0.112
27,0.113
28,0.090
29,0.074
30,0.064
31,0.049
32,0.066
33,0.057
34,0.051
35,0.098
36,0.043
37,0.080
38,0.126
39,0.080
40,0.082
41,0.151
42,0.113
43,0.113
44,0.104
45,0.081
46,0.113
47,0.115
48,0.108
49,0.076
50,0.067
51,0.056
52,0.046
53,0.050
54,0.090
55,0.072
56,0.065
57,0.090
58,0.068
59,0.078
60,0.070
61,0.132
62,0.079
63,0.070
64,0.071
65,0.089
66,0.071
67,0.074
68,0.061
69,0.069
70,0.079
71,0.062
72,0.064
73,0.062
74,0.115
75,0.078
76,0.078
77,0.142
78,0.114
79,0.113
80,0.113
81,0.116
82,0.114
83,0.091
84,0.103
85,0.098
86,0.068
87,0.102
88,0.068
89,0.078
90,0.079
91,0.089
92,0.079
93,0.090
94,0.104
95,0.108
96,0.090
97,0.079
98,0.085
99,0.096
100,0.080
101,0.141
102,0.079
103,0.124
104,0.063
105,0.099
106,0.117
107,0.113
108,0.112
109,0.113
110,0.113
111,0.139
112,0.113
113,0.090
114,0.114
115,0.096
116,0.071
117,0.065
118,0.081
119,0.093
120,0.090
121,0.115
122,0.126
123,0.090
124,0.098
125,0.070
126,0.054
127,0.113
128,0.092
129,0.044
130,0.045
131,0.079
132,0.070
133,0.072
134,0.106
135,0.097
136,0.113
137,0.119
138,0.071
139,0.071
140,0.111
141,0.114
142,0.092
143,0.091
144,0.115
145,0.113
146,0.079
147,0.093
148,0.161
149,0.118
150,0.091
151,0.112
152,0.111
153,0.153
154,0.111
155,0.092
156,0.098
157,0.113
158,0.115
159,0.091
160,0.112
161,0.115
162,0.092
163,0.113
164,0.113
165,0.117
166,0.113
167,0.098
168,0.065
169,0.055
170,0.058
171,0.047
172,0.122
173,0.086
174,0.099
175,0.043
176,0.065
177,0.048
178,0.062
179,0.041
180,0.065
181,0.071
182,0.045
183,0.075
184,0.179
185,0.078
186,0.110
187,0.113
188,0.111
189,0.113
190,0.110
191,0.112
192,0.090
193,0.112
194,0.113
195,0.111
196,0.125
197,0.112
198,0.109
199,0.090
200,0.090
201,0.092
202,0.090
203,0.112
204,0.111
205,0.090
206,0.241
207,0.110
208,0.112
209,0.111
210,0.112
211,0.132
212,0.091
213,0.115
214,0.112
215,0.113
216,0.113
217,0.112
218,0.113
219,0.090
220,0.092
221,0.092
222,0.113
223,0.113
224,0.113
225,0.118
226,0.121
227,0.112
228,0.114
229,0.112
230,0.143
231,0.106
232,0.113
233,0.113
234,0.115
235,0.102
236,0.118
237,0.112
238,0.113
239,0.114
240,0.093
241,0.091
242,0.113
243,0.113
244,0.113
245,0.114
246,0.119
247,0.114
248,0.113
249,0.088
250,0.113
251,0.090
252,0.116
253,0.113
254,0.112
255,0.114
256,0.114
257,0.112
258,0.113
259,0.113
260,0.112
261,0.112
262,0.113
263,0.112
264,0.114
265,0.115
266,0.124
267,0.111
268,0.113
269,0.110
270,0.102
271,0.079
272,0.111
273,0.110
274,0.112
275,0.111
276,0.114
277,0.112
278,0.111
279,0.112
280,0.110
281,0.113
282,0.112
283,0.124
284,0.112
285,0.138
286,0.129
287,0.110
288,0.115
289,0.113
290,0.113
291,0.112
292,0.113
293,0.114
294,0.113
295,0.112
296,0.112
297,0.114
298,0.114
299,0.088
300,0.113
301,0.112
302,0.140
303,0.111
304,0.140
305,0.111
306,0.114
307,0.112
308,0.128
309,0.095
310,0.089
311,0.089
312,0.091
313,0.113
314,0.111
315,0.111
316,0.113
317,0.114
318,0.092
319,0.092
320,0.111
321,0.130
322,0.112
323,0.112
324,0.094
325,0.114
326,0.122
327,0.114
328,0.114
329,0.073
330,0.114
331,0.113
332,0.111
333,0.112
334,0.112
335,0.113
336,0.122
337,0.113
338,0.089
339,0.114
340,0.114
341,0.114
342,0.112
343,0.112
344,0.114
345,0.115
346,0.120
347,0.114
348,0.125
349,0.092
350,0.091
351,0.091
352,0.111
353,0.112
354,0.092
355,0.113
356,0.119
357,0.112
358,0.091
359,0.113
360,0.115
361,0.113
362,0.114
363,0.112
364,0.123
365,0.114
366,0.113
367,0.112
368,0.082
369,0.083
370,0.112
371,0.113
372,0.111
373,0.115
374,0.113
375,0.114
376,0.121
377,0.115
378,0.090
379,0.112
380,0.113
381,0.116
382,0.114
383,0.115
384,0.112
385,0.113
386,0.114
387,0.113
388,0.090
389,0.112
390,0.113
391,0.112
392,0.091
393,0.116
394,0.113
395,0.113
396,0.118
397,0.092
398,0.092
399,0.114
400,0.159
