seq,rtt_ms
1,0.064
2,0.112
3,0.111
4,0.091
5,0.135
6,0.112
7,0.112
8,0.111
9,0.111
10,0.091
11,0.111
12,0.111
13,0.113
14,0.142
15,0.074
16,0.111
17,0.090
18,0.113
19,0.114
20,0.110
21,0.126
22,0.093
23,0.133
24,0.110
25,0.118
26,0.136
27,0.112
28,0.111
29,0.113
30,0.112
31,0.089
32,0.110
33,0.111
34,0.089
35,0.096
36,0.141
37,0.090
38,0.090
39,0.112
40,0.111
41,0.110
42,0.111
43,0.110
44,0.112
45,0.110
46,0.115
47,0.121
48,0.112
49,0.146
50,0.091
51,0.128
52,0.093
53,0.078
54,0.078
55,0.079
56,0.071
57,0.079
58,0.101
59,0.078
60,0.083
61,0.082
62,0.079
63,0.088
64,0.097
65,0.089
66,0.094
67,0.089
68,0.114
69,0.079
70,0.081
71,0.079
72,0.073
73,0.086
74,0.086
75,0.102
76,0.096
77,0.076
78,0.077
79,0.079
80,0.114
81,0.079
82,0.079
83,0.078
84,0.077
85,0.069
86,0.077
87,0.077
88,0.076
89,0.076
90,0.072
91,0.085
92,0.077
93,0.083
94,0.105
95,0.103
96,0.077
97,0.077
98,0.078
99,0.071
100,0.088
101,0.110
102,0.110
103,0.110
104,0.110
105,0.110
106,0.093
107,0.111
108,0.112
109,0.112
110,0.111
111,0.112
112,0.109
113,0.080
114,0.111
115,0.076
116,0.078
117,0.077
118,0.080
119,0.078
120,0.065
121,0.109
122,0.077
123,0.078
124,0.082
125,0.085
126,0.082
127,0.105
128,0.077
129,0.079
130,0.081
131,0.077
132,0.078
133,0.108
134,0.087
135,0.094
136,0.110
137,0.111
138,0.090
139,0.112
140,0.110
141,0.130
142,0.114
143,0.111
144,0.140
145,0.112
146,0.112
147,0.091
148,0.091
149,0.113
150,0.091
151,0.112
152,0.140
153,0.144
154,0.122
155,0.111
156,0.089
157,0.088
158,0.116
159,0.133
160,0.112
161,0.088
162,0.110
163,0.111
164,0.114
165,0.110
166,0.113
167,0.113
168,0.109
169,0.113
170,0.111
171,0.094
172,0.091
173,0.110
174,0.091
175,0.113
176,0.113
177,0.114
178,0.114
179,0.110
180,0.113
181,0.112
182,0.112
183,0.113
184,0.091
185,0.110
186,0.112
187,0.113
188,0.109
189,0.111
190,0.113
191,0.097
192,0.112
193,0.084
194,0.123
195,0.111
196,0.111
197,0.112
198,0.112
199,0.111
200,0.111
201,0.110
202,0.113
203,0.112
204,0.108
205,0.112
206,0.110
207,0.111
208,0.112
209,0.111
210,0.111
211,0.078
212,0.138
213,0.088
214,0.092
215,0.112
216,0.112
217,0.110
218,0.113
219,0.112
220,0.112
221,0.111
222,0.111
223,0.110
224,0.113
225,0.114
226,0.115
227,0.111
228,0.113
229,0.113
230,0.082
231,0.112
232,0.141
233,0.112
234,0.138
235,0.111
236,0.111
237,0.088
238,0.115
239,0.110
240,0.111
241,0.110
242,0.112
243,0.112
244,0.112
245,0.112
246,0.110
247,0.099
248,0.037
249,0.110
250,0.094
251,0.110
252,0.149
253,0.090
254,0.112
255,0.111
256,0.111
257,0.111
258,0.111
259,0.132
260,0.112
261,0.112
262,0.091
263,0.091
264,0.090
265,0.158
266,0.111
267,0.111
268,0.112
269,0.093
270,0.112
271,0.112
272,0.091
273,0.111
274,0.115
275,0.111
276,0.112
277,0.112
278,0.110
279,0.111
280,0.106
281,0.111
282,0.112
283,0.111
284,0.111
285,0.110
286,0.123
287,0.112
288,0.109
289,0.089
290,0.089
291,0.090
292,0.090
293,0.111
294,0.111
295,0.112
296,0.166
297,0.111
298,0.112
299,0.090
300,0.112
301,0.091
302,0.112
303,0.113
304,0.112
305,0.112
306,0.154
307,0.111
308,0.110
309,0.079
310,0.152
311,0.111
312,0.112
313,0.089
314,0.113
315,0.091
316,0.161
317,0.111
318,0.110
319,0.113
320,0.111
321,0.114
322,0.114
323,0.112
324,0.111
325,0.111
326,0.138
327,0.111
328,0.098
329,0.083
330,0.082
331,0.084
332,0.098
333,0.218
334,0.115
335,0.112
336,0.163
337,0.112
338,0.112
339,0.112
340,0.113
341,0.112
342,0.112
343,0.169
344,0.110
345,0.110
346,0.151
347,0.111
348,0.090
349,0.112
350,0.112
351,0.113
352,0.111
353,0.111
354,0.112
355,0.111
356,0.148
357,0.109
358,0.112
359,0.111
360,0.112
361,0.111
362,0.110
363,0.112
364,0.112
365,0.111
366,0.111
367,0.091
368,0.110
369,0.089
370,0.112
371,0.110
372,0.111
373,0.111
374,0.110
375,0.110
376,0.401
377,0.111
378,0.111
379,0.112
380,0.112
381,0.114
382,0.113
383,0.113
384,0.112
385,0.114
386,0.165
387,0.092
388,0.113
389,0.111
390,0.142
391,0.111
392,0.111
393,0.130
394,0.115
395,0.110
396,0.137
397,0.113
398,0.114
399,0.112
400,0.111
