t_ms,seq,rtt_ms
18484,357,0.302
18535,358,0.074
18586,359,0.076
18638,360,0.077
18690,361,0.074
18742,362,0.114
18793,363,0.097
18844,364,0.080
18896,365,0.076
18947,366,0.076
18999,367,0.078
19051,368,0.277
19102,369,0.075
19155,370,0.070
19206,371,0.076
19258,372,0.078
19309,373,0.109
19361,374,0.108
19413,375,0.077
19465,376,0.075
19518,377,0.078
19568,378,0.078
19619,379,0.071
19671,380,0.066
19723,381,0.130
19775,382,0.083
19827,383,0.080
19878,384,0.078
19929,385,0.076
19982,386,0.109
20034,387,0.079
20086,388,0.116
20137,389,0.067
20188,390,0.080
20240,391,0.079
20291,392,0.075
20346,393,0.104
20398,394,0.080
20450,395,0.079
20502,396,0.109
20554,397,0.105
20606,398,0.078
20657,399,0.158
20708,400,0.079
20759,401,0.125
20811,402,0.085
20861,403,0.077
20913,404,0.121
20965,405,0.154
21017,406,0.081
21069,407,0.082
21121,408,0.081
21172,409,0.086
21224,410,0.111
21278,411,0.109
21329,412,0.079
21380,413,0.090
21432,414,0.085
21484,415,0.072
21535,416,0.079
21585,417,0.078
21636,418,0.079
21687,419,0.077
21738,420,0.086
21790,421,0.073
21841,422,0.126
21893,423,0.116
21944,424,0.079
21996,425,0.073
22047,426,0.077
22099,427,0.075
22151,428,0.107
22202,429,0.075
22254,430,0.075
22306,431,0.077
22356,432,0.075
22408,433,0.077
22460,434,0.104
22512,435,0.075
22564,436,0.078
22616,437,0.085
22666,438,0.067
22720,439,0.211
22770,440,0.094
22822,441,0.065
22874,442,0.077
22926,443,0.078
22978,444,0.079
23030,445,0.074
23083,446,0.078
23133,447,0.076
23185,448,0.075
23236,449,0.108
23288,450,0.078
23339,451,0.080
23391,452,0.080
23442,453,0.080
23495,454,0.077
23548,455,0.077
23599,456,0.078
23650,457,0.081
23702,458,0.290
23754,459,0.093
23805,460,0.089
23856,461,0.102
23908,462,0.078
23960,463,0.078
24012,464,0.078
24064,465,0.076
24116,466,0.331
24168,467,0.077
24220,468,0.147
24272,469,0.077
24324,470,0.113
24375,471,0.075
24426,472,0.085
24477,473,0.075
24528,474,0.075
24580,475,0.072
24631,476,0.070
24683,477,0.074
24734,478,0.095
24788,479,0.078
24840,480,0.083
24891,481,0.080
24943,482,0.077
24995,483,0.078
25047,484,0.113
25098,485,0.078
25151,486,0.079
25203,487,0.077
25255,488,0.075
25306,489,0.078
25358,490,0.077
25410,491,0.115
25461,492,0.070
25513,493,0.075
25564,494,0.074
25615,495,0.075
25667,496,0.077
25719,497,0.125
25770,498,0.113
25821,499,0.079
25872,500,0.079
25924,501,0.078
25974,502,0.076
26027,503,0.080
26079,504,0.076
26130,505,0.077
26182,506,0.077
26234,507,0.078
26285,508,0.097
26337,509,0.293
26389,510,0.114
26441,511,0.086
26492,512,0.075
26544,513,0.077
26596,514,0.078
26648,515,0.078
26699,516,0.112
26752,517,0.112
26804,518,0.073
26855,519,0.063
26908,520,0.079
26960,521,0.078
27011,522,0.093
27062,523,0.077
27114,524,0.078
27165,525,0.078
27215,526,0.077
27267,527,0.077
27319,528,0.078
27369,529,0.077
27422,530,0.077
27475,531,0.335
27525,532,0.079
27577,533,0.093
27630,534,0.078
27681,535,0.078
27732,536,0.088
27784,537,0.081
27836,538,0.076
27888,539,0.078
27940,540,0.077
27991,541,0.079
28043,542,0.078
28094,543,0.076
28146,544,0.082
28198,545,0.079
28250,546,0.108
28301,547,0.109
28353,548,0.114
28404,549,0.105
28456,550,0.081
28508,551,0.076
28560,552,0.118
28611,553,0.118
28662,554,0.086
28713,555,0.103
28766,556,0.125
28815,557,0.077
28866,558,0.085
28917,559,0.082
28968,560,0.068
29019,561,0.078
29071,562,0.111
29123,563,0.074
29174,564,0.079
29226,565,0.080
29278,566,0.074
29330,567,0.108
29382,568,0.078
29433,569,0.078
29486,570,0.077
29538,571,0.078
29590,572,0.078
29642,573,0.078
29693,574,0.087
29745,575,0.130
29796,576,0.085
29847,577,0.069
29898,578,0.076
29950,579,0.119
