t_ms,seq,rtt_ms
26586,514,0.074
26637,515,0.079
26688,516,0.081
26739,517,0.117
26790,518,0.078
26842,519,0.098
26894,520,0.076
26945,521,0.077
26997,522,0.079
27049,523,0.077
27101,524,0.075
27153,525,0.112
27205,526,0.087
27257,527,0.192
27309,528,0.115
27361,529,0.079
27412,530,0.078
27464,531,0.078
27516,532,0.078
27567,533,0.232
27618,534,0.076
27669,535,0.077
27720,536,0.130
27771,537,0.081
27823,538,0.076
27875,539,0.083
27927,540,0.078
27979,541,0.076
28031,542,0.077
28083,543,0.104
28135,544,0.087
28187,545,0.075
28239,546,0.075
28290,547,0.081
28342,548,0.077
28393,549,0.078
28444,550,0.077
28496,551,0.077
28547,552,0.078
28599,553,0.075
28650,554,0.152
28702,555,0.227
28754,556,0.103
28806,557,0.096
28858,558,0.173
28908,559,0.084
28960,560,0.070
29012,561,0.111
29063,562,0.078
29115,563,0.075
29167,564,0.078
29219,565,0.080
29270,566,0.079
29323,567,0.077
29374,568,0.077
29426,569,0.079
29478,570,0.078
29530,571,0.083
29582,572,0.079
29634,573,0.080
29685,574,0.079
29739,575,0.384
29790,576,0.101
29842,577,0.076
29893,578,0.080
29945,579,0.079
29996,580,0.107
