seq,rtt_ms
1,0.109
2,0.090
3,0.072
4,0.117
5,0.075
6,0.074
7,0.063
8,0.100
9,0.075
10,0.072
11,0.072
12,0.071
13,0.079
14,0.065
15,0.092
16,0.145
17,0.094
18,0.084
19,0.071
20,0.108
21,0.087
22,0.073
23,0.064
24,0.063
25,0.065
26,0.065
27,0.062
28,0.063
29,0.063
30,0.068
31,0.079
32,0.110
33,0.087
34,0.082
35,0.101
36,0.068
37,0.064
38,0.080
39,0.074
40,0.098
41,0.132
42,0.068
43,0.067
44,0.067
45,0.074
46,0.071
47,0.067
48,0.068
49,0.071
50,0.075
51,0.073
52,0.073
53,0.071
54,0.100
55,0.128
56,0.078
57,0.111
58,0.094
59,0.084
60,0.076
61,0.083
62,0.078
63,0.075
64,0.118
65,0.109
66,0.077
67,0.075
68,0.091
69,0.129
70,0.075
71,0.101
72,0.088
73,0.130
74,0.119
75,0.084
76,0.123
77,0.082
78,0.073
79,0.075
80,0.073
