seq,rtt_ms
1,0.109
2,0.085
3,0.071
4,0.072
5,0.074
6,0.067
7,0.064
8,0.102
9,0.069
10,0.070
11,0.065
12,0.066
13,0.066
14,0.073
15,0.070
16,0.065
17,0.065
18,0.068
19,0.065
20,0.066
21,0.065
22,0.071
23,0.083
24,0.069
25,0.066
26,0.068
27,0.115
28,0.114
29,0.081
30,0.081
31,0.069
32,0.081
33,0.083
34,0.076
35,0.080
36,0.080
37,0.080
38,0.068
39,0.084
40,0.080
41,0.079
42,0.077
43,0.078
44,0.079
45,0.071
46,0.070
47,0.104
48,0.083
49,0.065
50,0.064
51,0.076
52,0.065
53,0.084
54,0.066
55,0.067
56,0.065
57,0.063
58,0.065
59,0.067
60,0.065
61,0.066
62,0.065
63,0.071
64,0.065
65,0.065
66,0.065
67,0.104
68,0.067
69,0.066
70,0.069
71,0.068
72,0.093
73,0.089
74,0.076
75,0.077
76,0.083
77,0.076
78,0.069
79,0.073
80,0.073
