seq,rtt_ms
1,0.102
2,0.091
3,0.077
4,0.074
5,0.076
6,0.074
7,0.078
8,0.073
9,0.107
10,0.108
11,0.124
12,0.069
13,0.072
14,0.214
15,0.072
16,0.069
17,0.070
18,0.104
19,0.070
20,0.063
21,0.090
22,0.200
23,0.087
24,0.063
25,0.063
26,0.064
27,0.089
28,0.063
29,0.099
30,0.070
31,0.069
32,0.064
33,0.086
34,0.064
35,0.067
36,0.062
37,0.060
38,0.060
39,0.065
40,0.063
41,0.066
42,0.064
43,0.066
44,0.064
45,0.063
46,0.063
47,0.064
48,0.091
49,0.085
50,0.064
51,0.105
52,0.069
53,0.063
54,0.169
55,0.070
56,0.084
57,0.063
58,0.065
59,0.066
60,0.069
61,0.210
62,0.064
63,0.065
64,0.064
65,0.063
66,0.064
67,0.067
68,0.100
69,0.093
70,0.066
71,0.068
72,0.064
73,0.090
74,0.064
75,0.090
76,0.065
77,0.063
78,0.063
79,0.063
80,0.092
