seq,rtt_ms
1,0.109
2,0.079
3,0.076
4,0.071
5,0.070
6,0.070
7,0.071
8,0.070
9,0.070
10,0.070
11,0.068
12,0.065
13,0.062
14,0.063
15,0.104
16,0.085
17,0.080
18,0.082
19,0.083
20,0.065
21,0.065
22,0.063
23,0.065
24,0.102
25,0.173
26,0.081
27,0.074
28,0.078
29,0.074
30,0.077
31,0.078
32,0.067
33,0.065
34,0.090
35,0.115
36,0.071
37,0.064
38,0.075
39,0.069
40,0.126
41,0.064
42,0.063
43,0.066
44,0.076
45,0.064
46,0.064
47,0.066
48,0.073
49,0.066
50,0.074
51,0.069
52,0.067
53,0.065
54,0.104
55,0.080
56,0.088
57,0.092
58,0.088
59,0.088
60,0.078
61,0.074
62,0.073
63,0.074
64,0.083
65,0.073
66,0.072
67,0.074
68,0.074
69,0.072
70,0.073
71,0.074
72,0.109
73,0.108
74,0.127
75,0.126
76,0.077
77,0.083
78,0.103
79,0.073
80,0.075
