seq,rtt_ms
1,0.099
2,0.069
3,0.064
4,0.065
5,0.116
6,0.099
7,0.093
8,0.071
9,0.069
10,0.075
11,0.102
12,0.111
13,0.073
14,0.072
15,0.146
16,0.068
17,0.075
18,0.114
19,0.071
20,0.067
21,0.074
22,0.073
23,0.113
24,0.069
25,0.172
26,0.081
27,0.103
28,0.076
29,0.122
30,0.092
31,0.118
32,0.072
33,0.073
34,0.105
35,0.069
36,0.087
37,0.075
38,0.068
39,0.070
40,0.071
41,0.072
42,0.065
43,0.091
44,0.082
45,0.103
46,0.081
47,0.072
48,0.073
49,0.106
50,0.102
51,0.072
52,0.075
53,0.076
54,0.072
55,0.071
56,0.070
57,0.071
58,0.075
59,0.063
60,0.075
61,0.071
62,0.072
63,0.063
64,0.106
65,0.096
66,0.069
67,0.069
68,0.070
69,0.067
70,0.073
71,0.066
72,0.072
73,0.072
74,0.073
75,0.072
76,0.075
77,0.073
78,0.074
79,0.072
80,0.074
