t_ms,seq,rtt_ms
18386,356,0.065
18437,357,0.099
18489,358,0.108
18541,359,0.064
18593,360,0.125
18644,361,0.071
18695,362,0.075
18753,363,0.108
18802,364,0.102
18853,365,0.118
18905,366,0.066
18960,367,0.062
19013,368,0.178
19065,369,0.097
19129,370,0.317
19170,371,0.127
19221,372,0.079
19274,373,0.103
19325,374,0.087
19377,375,0.127
19428,376,0.075
19480,377,0.072
19531,378,0.075
19583,379,0.067
19634,380,0.075
19686,381,0.074
19737,382,0.118
19788,383,0.075
19839,384,0.073
19890,385,0.075
19941,386,0.105
19993,387,0.160
20044,388,0.066
20096,389,0.104
20148,390,0.072
20199,391,0.082
20251,392,0.057
20302,393,0.066
20353,394,0.129
20405,395,0.106
20457,396,0.088
20508,397,0.075
20560,398,0.075
20611,399,0.075
20663,400,0.073
20713,401,0.071
20765,402,0.073
20817,403,0.083
20867,404,0.075
20920,405,0.075
20972,406,0.103
21023,407,0.075
21075,408,0.071
21126,409,0.111
21178,410,0.110
21228,411,0.113
21280,412,0.073
21330,413,0.074
21382,414,0.073
21432,415,0.103
21485,416,0.106
21536,417,0.073
21587,418,0.074
21639,419,0.075
21690,420,0.073
21742,421,0.074
21793,422,0.073
21844,423,0.074
21894,424,0.074
21947,425,0.070
21998,426,0.069
22049,427,0.075
22099,428,0.074
22152,429,0.080
22204,430,0.071
22255,431,0.074
22307,432,0.068
22358,433,0.106
22409,434,0.078
22461,435,0.109
22513,436,0.078
22564,437,0.073
22615,438,0.074
22665,439,0.074
22717,440,0.074
22769,441,0.098
22820,442,0.065
22872,443,0.074
22923,444,0.101
22974,445,0.074
23025,446,0.076
23076,447,0.075
23128,448,0.095
23180,449,0.071
23231,450,0.066
23282,451,0.066
23333,452,0.076
23385,453,0.075
23436,454,0.074
23488,455,0.100
23540,456,0.072
23592,457,0.072
23643,458,0.074
23696,459,0.067
23748,460,0.074
23800,461,0.070
23852,462,0.067
23904,463,0.062
23956,464,0.074
24007,465,0.077
24058,466,0.074
24111,467,0.073
24160,468,0.085
24212,469,0.075
24264,470,0.074
24316,471,0.073
24368,472,0.081
24418,473,0.071
24469,474,0.058
24520,475,0.071
24572,476,0.076
24623,477,0.074
24674,478,0.072
24725,479,0.078
24776,480,0.075
24826,481,0.067
24877,482,0.075
24928,483,0.070
24980,484,0.074
25032,485,0.067
25083,486,0.074
25134,487,0.097
25186,488,0.071
25237,489,0.112
25288,490,0.074
25340,491,0.072
25391,492,0.070
25442,493,0.093
25494,494,0.101
25546,495,0.076
25596,496,0.074
25649,497,0.103
25701,498,0.075
25752,499,0.074
25804,500,0.108
25855,501,0.075
25906,502,0.075
25957,503,0.102
26009,504,0.076
26061,505,0.072
26112,506,0.073
26163,507,0.090
26215,508,0.067
26265,509,0.078
26317,510,0.107
26368,511,0.071
26419,512,0.069
26470,513,0.072
26522,514,0.066
26573,515,0.078
26625,516,0.071
26676,517,0.066
26727,518,0.073
26780,519,0.070
26831,520,0.068
26882,521,0.102
26933,522,0.072
26986,523,0.116
27037,524,0.067
27088,525,0.067
27140,526,0.086
27191,527,0.070
27243,528,0.076
27294,529,0.075
27346,530,0.075
27397,531,0.073
27450,532,0.114
27501,533,0.075
27553,534,0.076
27604,535,0.074
27655,536,0.075
27707,537,0.070
27758,538,0.067
27809,539,0.075
27860,540,0.075
27911,541,0.073
27962,542,0.057
28014,543,0.072
28066,544,0.078
28119,545,0.090
28169,546,0.101
28221,547,0.060
28272,548,0.074
28323,549,0.071
28374,550,0.073
28427,551,0.075
28479,552,0.075
28530,553,0.072
28582,554,0.075
28633,555,0.074
28687,556,0.065
28740,557,0.067
28790,558,0.068
28841,559,0.075
28892,560,0.097
28943,561,0.074
28995,562,0.066
29046,563,0.066
29098,564,0.092
29148,565,0.078
29200,566,0.074
29251,567,0.068
29303,568,0.107
29354,569,0.071
29405,570,0.072
29457,571,0.097
29509,572,0.075
29561,573,0.075
29612,574,0.076
29663,575,0.104
29713,576,0.067
29765,577,0.074
29818,578,0.150
29867,579,0.072
29918,580,0.074
29969,581,0.105
