seq,rtt_ms
1,0.058
2,0.113
3,0.113
4,0.113
5,0.106
6,0.113
7,0.115
8,0.111
9,0.255
10,0.112
11,0.113
12,0.114
13,0.112
14,0.115
15,0.091
16,0.116
17,0.218
18,0.112
19,0.112
20,0.113
21,0.114
22,0.113
23,0.114
24,0.115
25,0.185
26,0.114
27,0.113
28,0.111
29,0.116
30,0.114
31,0.079
32,0.125
33,0.111
34,0.111
35,0.090
36,0.111
37,0.113
38,0.113
39,0.112
40,0.140
41,0.113
42,0.143
43,0.112
44,0.111
45,0.153
46,0.113
47,0.113
48,0.112
49,0.113
50,0.113
51,0.112
52,0.071
53,0.114
54,0.092
55,0.091
56,0.110
57,0.113
58,0.162
59,0.112
60,0.113
61,0.112
62,0.114
63,0.113
64,0.113
65,0.165
66,0.114
67,0.115
68,0.113
69,0.113
70,0.112
71,0.136
72,0.088
73,0.094
74,0.116
75,0.115
76,0.112
77,0.117
78,0.114
79,0.114
80,0.114
81,0.114
82,0.200
83,0.115
84,0.113
85,0.113
86,0.115
87,0.112
88,0.113
89,0.115
90,0.112
91,0.078
92,0.110
93,0.112
94,0.111
95,0.111
96,0.114
97,0.112
98,0.112
99,0.112
100,0.109
101,0.114
102,0.117
103,0.113
104,0.114
105,0.113
106,0.115
107,0.128
108,0.114
109,0.114
110,0.135
111,0.090
112,0.111
113,0.091
114,0.088
115,0.088
116,0.111
117,0.111
118,0.111
119,0.113
120,0.113
121,0.113
122,0.112
123,0.094
124,0.112
125,0.114
126,0.142
127,0.113
128,0.113
129,0.113
130,0.111
131,0.088
132,0.112
133,0.110
134,0.092
135,0.112
136,0.090
137,0.115
138,0.113
139,0.113
140,0.110
141,0.112
142,0.113
143,0.113
144,0.113
145,0.111
146,0.122
147,0.114
148,0.112
149,0.142
150,0.149
151,0.112
152,0.090
153,0.112
154,0.091
155,0.115
156,0.113
157,0.113
158,0.114
159,0.113
160,0.112
161,0.116
162,0.113
163,0.112
164,0.112
165,0.113
166,0.113
167,0.112
168,0.139
169,0.111
170,0.081
171,0.093
172,0.160
173,0.113
174,0.113
175,0.111
176,0.091
177,0.113
178,0.113
179,0.111
180,0.118
181,0.113
182,0.118
183,0.126
184,0.115
185,0.115
186,0.111
187,0.113
188,0.113
189,0.090
190,0.113
191,0.092
192,0.147
193,0.113
194,0.116
195,0.111
196,0.113
197,0.114
198,0.115
199,0.114
200,0.112
201,0.112
202,0.144
203,0.113
204,0.091
205,0.155
206,0.115
207,0.115
208,0.112
209,0.089
210,0.112
211,0.088
212,0.113
213,0.112
214,0.111
215,0.112
216,0.111
217,0.112
218,0.113
219,0.112
220,0.110
221,0.110
222,0.124
223,0.114
224,0.114
225,0.140
226,0.114
227,0.111
228,0.143
229,0.114
230,0.114
231,0.090
232,0.247
233,0.114
234,0.112
235,0.113
236,0.114
237,0.113
238,0.114
239,0.114
240,0.113
241,0.113
242,0.124
243,0.114
244,0.114
245,0.115
246,0.115
247,0.113
248,0.079
249,0.112
250,0.134
251,0.091
252,0.112
253,0.113
254,0.097
255,0.092
256,0.113
257,0.112
258,0.111
259,0.113
260,0.114
261,0.114
262,0.251
263,0.115
264,0.112
265,0.112
266,0.117
267,0.117
268,0.082
269,0.089
270,0.091
271,0.091
272,0.120
273,0.114
274,0.114
275,0.113
276,0.113
277,0.140
278,0.116
279,0.112
280,0.092
281,0.111
282,0.120
283,0.113
284,0.113
285,0.114
286,0.113
287,0.093
288,0.090
289,0.113
290,0.116
291,0.113
292,0.177
293,0.112
294,0.142
295,0.114
296,0.113
297,0.114
298,0.113
299,0.113
300,0.113
301,0.113
302,0.115
303,0.144
304,0.090
305,0.111
306,0.112
307,0.114
308,0.144
309,0.113
310,0.143
311,0.112
312,0.112
313,0.112
314,0.115
315,0.113
316,0.113
317,0.081
318,0.128
319,0.125
320,0.091
321,0.113
322,0.134
323,0.093
324,0.112
325,0.112
326,0.115
327,0.089
328,0.096
329,0.144
330,0.080
331,0.080
332,0.138
333,0.112
334,0.112
335,0.112
336,0.113
337,0.115
338,0.113
339,0.114
340,0.112
341,0.112
342,0.159
343,0.114
344,0.092
345,0.111
346,0.125
347,0.090
348,0.111
349,0.114
350,0.111
351,0.109
352,0.129
353,0.114
354,0.113
355,0.113
356,0.115
357,0.114
358,0.113
359,0.112
360,0.114
361,0.094
362,0.154
363,0.113
364,0.112
365,0.114
366,0.080
367,0.072
368,0.092
369,0.112
370,0.111
371,0.113
372,0.118
373,0.115
374,0.133
375,0.141
376,0.115
377,0.112
378,0.114
379,0.113
380,0.113
381,0.113
382,0.124
383,0.114
384,0.112
385,0.118
386,0.114
387,0.114
388,0.091
389,0.114
390,0.113
391,0.113
392,0.112
393,0.113
394,0.114
395,0.113
396,0.113
397,0.094
398,0.114
399,0.119
400,0.150
