seq,rtt_ms
1,0.072
2,0.236
3,0.124
4,0.124
5,0.167
6,0.123
7,0.124
8,0.125
9,0.125
10,0.124
11,0.125
12,0.124
13,0.125
14,0.124
15,0.157
16,0.123
17,0.124
18,0.123
19,0.124
20,0.126
21,0.122
22,0.123
23,0.125
24,0.123
25,0.173
26,0.142
27,0.125
28,0.125
29,0.124
30,0.126
31,0.125
32,0.126
33,0.126
34,0.126
35,0.127
36,0.166
37,0.102
38,0.126
39,0.126
40,0.124
41,0.132
42,0.125
43,0.124
44,0.168
45,0.126
46,0.124
47,0.101
48,0.125
49,0.125
50,0.124
51,0.125
52,0.125
53,0.126
54,0.126
55,0.101
56,0.124
57,0.101
58,0.127
59,0.100
60,0.124
61,0.125
62,0.127
63,0.123
64,0.160
65,0.125
66,0.125
67,0.125
68,0.125
69,0.126
70,0.126
71,0.126
72,0.089
73,0.101
74,0.176
75,0.101
76,0.101
77,0.123
78,0.123
79,0.126
80,0.126
81,0.123
82,0.124
83,0.126
84,0.101
85,0.128
86,0.124
87,0.124
88,0.123
89,0.123
90,0.122
91,0.125
92,0.126
93,0.123
94,0.100
95,0.099
96,0.123
97,0.100
98,0.123
99,0.122
100,0.145
101,0.122
102,0.122
103,0.123
104,0.164
105,0.125
106,0.124
107,0.125
108,0.124
109,0.124
110,0.125
111,0.126
112,0.123
113,0.126
114,0.100
115,0.124
116,0.129
117,0.125
118,0.126
119,0.149
120,0.126
121,0.124
122,0.125
123,0.124
124,0.176
125,0.099
126,0.126
127,0.125
128,0.126
129,0.124
130,0.124
131,0.124
132,0.124
133,0.100
134,0.101
135,0.125
136,0.125
137,0.128
138,0.125
139,0.125
140,0.127
141,0.124
142,0.125
143,0.123
144,0.173
145,0.126
146,0.125
147,0.123
148,0.124
149,0.102
150,0.124
151,0.123
152,0.102
153,0.128
154,0.167
155,0.124
156,0.125
157,0.125
158,0.131
159,0.124
160,0.124
161,0.100
162,0.126
163,0.123
164,0.102
165,0.100
166,0.126
167,0.125
168,0.100
169,0.124
170,0.124
171,0.127
172,0.125
173,0.101
174,0.168
175,0.125
176,0.126
177,0.124
178,0.124
179,0.125
180,0.124
181,0.108
182,0.055
183,0.062
184,0.102
185,0.123
186,0.126
187,0.124
188,0.126
189,0.102
190,0.100
191,0.173
192,0.124
193,0.100
194,0.101
195,0.124
196,0.124
197,0.124
198,0.123
199,0.126
200,0.126
201,0.124
202,0.099
203,0.125
204,0.187
205,0.125
206,0.121
207,0.123
208,0.126
209,0.149
210,0.124
211,0.210
212,0.125
213,0.124
214,0.179
215,0.124
216,0.102
217,0.124
218,0.124
219,0.123
220,0.126
221,0.124
222,0.126
223,0.123
224,0.102
225,0.123
226,0.099
227,0.098
228,0.149
229,0.121
230,0.099
231,0.326
232,0.129
233,0.122
234,0.126
235,0.125
236,0.126
237,0.124
238,0.124
239,0.125
240,0.124
241,0.198
242,0.123
243,0.127
244,0.170
245,0.123
246,0.125
247,0.123
248,0.126
249,0.122
250,0.124
251,0.163
252,0.100
253,0.100
254,0.182
255,0.123
256,0.126
257,0.125
258,0.123
259,0.124
260,0.126
261,0.125
262,0.129
263,0.100
264,0.169
265,0.126
266,0.125
267,0.127
268,0.124
269,0.125
270,0.124
271,0.123
272,0.127
273,0.154
274,0.179
275,0.124
276,0.147
277,0.124
278,0.123
279,0.125
280,0.124
281,0.143
282,0.126
283,0.123
284,0.186
285,0.125
286,0.125
287,0.124
288,0.125
289,0.126
290,0.099
291,0.101
292,0.124
293,0.124
294,0.141
295,0.124
296,0.128
297,0.124
298,0.126
299,0.124
300,0.125
301,0.125
302,0.124
303,0.123
304,0.101
305,0.123
306,0.124
307,0.177
308,0.103
309,0.164
310,0.124
311,0.125
312,0.128
313,0.125
314,0.134
315,0.124
316,0.125
317,0.125
318,0.126
319,0.178
320,0.106
321,0.126
322,0.101
323,0.125
324,0.133
325,0.125
326,0.124
327,0.126
328,0.124
329,0.142
330,0.103
331,0.125
332,0.128
333,0.101
334,0.134
335,0.125
336,0.125
337,0.155
338,0.124
339,0.125
340,0.133
341,0.125
342,0.126
343,0.126
344,0.143
345,0.124
346,0.145
347,0.125
348,0.100
349,0.101
350,0.126
351,0.127
352,0.135
353,0.204
354,0.125
355,0.124
356,0.127
357,0.100
358,0.124
359,0.125
360,0.124
361,0.125
362,0.099
363,0.314
364,0.123
365,0.100
366,0.123
367,0.123
368,0.126
369,0.100
370,0.124
371,0.124
372,0.175
373,0.124
374,0.123
375,0.126
376,0.123
377,0.124
378,0.100
379,0.147
380,0.126
381,0.100
382,0.082
383,0.125
384,0.122
385,0.124
386,0.123
387,0.125
388,0.157
389,0.124
390,0.124
391,0.124
392,0.179
393,0.125
394,0.125
395,0.127
396,0.125
397,0.125
398,0.127
399,0.125
400,0.125
