seq,rtt_ms
1,0.051
2,0.171
3,0.136
4,0.101
5,0.129
6,0.127
7,0.126
8,0.125
9,0.125
10,0.125
11,0.126
12,0.127
13,0.124
14,0.125
15,0.126
16,0.126
17,0.129
18,0.102
19,0.125
20,0.101
21,0.125
22,0.152
23,0.124
24,0.157
25,0.124
26,0.127
27,0.126
28,0.127
29,0.128
30,0.126
31,0.125
32,0.126
33,0.125
34,0.127
35,0.126
36,0.125
37,0.089
38,0.125
39,0.099
40,0.098
41,0.126
42,0.122
43,0.122
44,0.124
45,0.122
46,0.124
47,0.123
48,0.123
49,0.122
50,0.089
51,0.097
52,0.121
53,0.101
54,0.123
55,0.122
56,0.124
57,0.100
58,0.122
59,0.126
60,0.098
61,0.123
62,0.124
63,0.121
64,0.125
65,0.124
66,0.122
67,0.124
68,0.126
69,0.126
70,0.127
71,0.125
72,0.127
73,0.125
74,0.123
75,0.125
76,0.124
77,0.091
78,0.124
79,0.098
80,0.140
81,0.124
82,0.124
83,0.124
84,0.125
85,0.124
86,0.126
87,0.125
88,0.124
89,0.155
90,0.327
91,0.126
92,0.125
93,0.125
94,0.126
95,0.126
96,0.089
97,0.154
98,0.100
99,0.101
100,0.101
101,0.128
102,0.129
103,0.124
104,0.127
105,0.124
106,0.170
107,0.122
108,0.124
109,0.122
110,0.127
111,0.102
112,0.101
113,0.127
114,0.126
115,0.094
116,0.125
117,0.087
118,0.088
119,0.077
120,0.087
121,0.088
122,0.077
123,0.087
124,0.086
125,0.088
126,0.088
127,0.087
128,0.085
129,0.080
130,0.090
131,0.090
132,0.079
133,0.081
134,0.085
135,0.090
136,0.088
137,0.089
138,0.088
139,0.087
140,0.088
141,0.081
142,0.090
143,0.086
144,0.086
145,0.085
146,0.087
147,0.089
148,0.091
149,0.091
150,0.133
151,0.091
152,0.085
153,0.089
154,0.089
155,0.088
156,0.092
157,0.089
158,0.088
159,0.089
160,0.088
161,0.091
162,0.090
163,0.088
164,0.079
165,0.101
166,0.090
167,0.126
168,0.125
169,0.125
170,0.127
171,0.125
172,0.126
173,0.127
174,0.106
175,0.089
176,0.103
177,0.102
178,0.101
179,0.125
180,0.129
181,0.100
182,0.098
183,0.096
184,0.102
185,0.092
186,0.071
187,0.092
188,0.088
189,0.090
190,0.092
191,0.094
192,0.116
193,0.088
194,0.089
195,0.083
196,0.119
197,0.093
198,0.089
199,0.090
200,0.089
201,0.086
202,0.111
203,0.086
204,0.088
205,0.090
206,0.088
207,0.090
208,0.101
209,0.135
210,0.126
211,0.109
212,0.099
213,0.089
214,0.124
215,0.125
216,0.237
217,0.126
218,0.100
219,0.179
220,0.127
221,0.132
222,0.128
223,0.126
224,0.128
225,0.134
226,0.201
227,0.101
228,0.102
229,0.163
230,0.127
231,0.127
232,0.127
233,0.082
234,0.126
235,0.119
236,0.099
237,0.126
238,0.101
239,0.160
240,0.128
241,0.125
242,0.128
243,0.125
244,0.124
245,0.128
246,0.125
247,0.125
248,0.126
249,0.169
250,0.123
251,0.125
252,0.102
253,0.102
254,0.125
255,0.101
256,0.128
257,0.103
258,0.126
259,0.168
260,0.124
261,0.100
262,0.101
263,0.101
264,0.125
265,0.125
266,0.125
267,0.125
268,0.126
269,0.168
270,0.124
271,0.148
272,0.131
273,0.093
274,0.103
275,0.100
276,0.126
277,0.125
278,0.125
279,0.186
280,0.125
281,0.128
282,0.126
283,0.126
284,0.126
285,0.125
286,0.102
287,0.127
288,0.124
289,0.216
290,0.125
291,0.127
292,0.105
293,0.126
294,0.124
295,0.099
296,0.121
297,0.152
298,0.099
299,0.421
300,0.123
301,0.153
302,0.148
303,0.126
304,0.126
305,0.136
306,0.126
307,0.123
308,0.124
309,0.170
310,0.124
311,0.126
312,0.098
313,0.125
314,0.098
315,0.100
316,0.124
317,0.125
318,0.124
319,0.344
320,0.125
321,0.126
322,0.125
323,0.124
324,0.124
325,0.126
326,0.124
327,0.124
328,0.125
329,0.173
330,0.170
331,0.087
332,0.124
333,0.125
334,0.101
335,0.125
336,0.125
337,0.125
338,0.126
339,0.171
340,0.126
341,0.157
342,0.124
343,0.123
344,0.126
345,0.100
346,0.274
347,0.126
348,0.127
349,0.175
350,0.125
351,0.088
352,0.126
353,0.126
354,0.124
355,0.151
356,0.126
357,0.124
358,0.128
359,0.182
360,0.125
361,0.125
362,0.126
363,0.124
364,0.102
365,0.126
366,0.125
367,0.124
368,0.125
369,0.127
370,0.127
371,0.086
372,0.125
373,0.124
374,0.124
375,0.124
376,0.125
377,0.126
378,0.123
379,0.125
380,0.128
381,0.124
382,0.129
383,0.125
384,0.127
385,0.125
386,0.125
387,0.126
388,0.125
389,0.181
390,0.123
391,0.096
392,0.093
393,0.088
394,0.124
395,0.127
396,0.133
397,0.125
398,0.125
399,0.180
400,0.101
