seq,rtt_ms
1,0.052
2,0.109
3,0.153
4,0.111
5,0.110
6,0.087
7,0.089
8,0.112
9,0.077
10,0.092
11,0.110
12,0.091
13,0.110
14,0.110
15,0.095
16,0.111
17,0.091
18,0.091
19,0.090
20,0.088
21,0.108
22,0.064
23,0.044
24,0.066
25,0.043
26,0.062
27,0.043
28,0.074
29,0.045
30,0.051
31,0.053
32,0.088
33,0.091
34,0.092
35,0.113
36,0.069
37,0.110
38,0.091
39,0.077
40,0.074
41,0.095
42,0.080
43,0.052
44,0.091
45,0.064
46,0.058
47,0.060
48,0.110
49,0.189
50,0.088
51,0.051
52,0.063
53,0.046
54,0.042
55,0.048
56,0.077
57,0.078
58,0.113
59,0.078
60,0.071
61,0.130
62,0.266
63,0.090
64,0.090
65,0.109
66,0.111
67,0.110
68,0.149
69,0.110
70,0.113
71,0.088
72,0.091
73,0.090
74,0.090
75,0.089
76,0.090
77,0.134
78,0.099
79,0.090
80,0.089
81,0.117
82,0.071
83,0.071
84,0.093
85,0.124
86,0.053
87,0.052
88,0.112
89,0.079
90,0.053
91,0.044
92,0.059
93,0.076
94,0.078
95,0.116
96,0.077
97,0.077
98,0.063
99,0.100
100,0.089
101,0.110
102,0.078
103,0.090
104,0.110
105,0.110
106,0.111
107,0.087
108,0.111
109,0.110
110,0.078
111,0.112
112,0.134
113,0.090
114,0.080
115,0.109
116,0.110
117,0.110
118,0.113
119,0.110
120,0.110
121,0.087
122,0.092
123,0.109
124,0.095
125,0.059
126,0.123
127,0.059
128,0.062
129,0.061
130,0.090
131,0.089
132,0.089
133,0.072
134,0.077
135,0.111
136,0.111
137,0.121
138,0.112
139,0.110
140,0.111
141,0.110
142,0.111
143,0.088
144,0.111
145,0.109
146,0.157
147,0.136
148,0.112
149,0.088
150,0.111
151,0.133
152,0.068
153,0.054
154,0.088
155,0.078
156,0.114
157,0.112
158,0.110
159,0.113
160,0.141
161,0.145
162,0.090
163,0.090
164,0.090
165,0.111
166,0.089
167,0.136
168,0.110
169,0.090
170,0.091
171,0.118
172,0.087
173,0.087
174,0.089
175,0.110
176,0.088
177,0.090
178,0.114
179,0.112
180,0.090
181,0.089
182,0.113
183,0.089
184,0.165
185,0.110
186,0.151
187,0.077
188,0.110
189,0.116
190,0.114
191,0.112
192,0.134
193,0.069
194,0.163
195,0.088
196,0.110
197,0.089
198,0.090
199,0.110
200,0.112
201,0.109
202,0.123
203,0.089
204,0.089
205,0.081
206,0.061
207,0.066
208,0.061
209,0.051
210,0.075
211,0.089
212,0.042
213,0.069
214,0.052
215,0.091
216,0.076
217,0.078
218,0.089
219,0.111
220,0.090
221,0.108
222,0.090
223,0.091
224,0.164
225,0.113
226,0.144
227,0.096
228,0.107
229,0.087
230,0.078
231,0.087
232,0.094
233,0.077
234,0.044
235,0.054
236,0.076
237,0.051
238,0.054
239,0.051
240,0.073
241,0.074
242,0.055
243,0.057
244,0.101
245,0.047
246,0.046
247,0.042
248,0.068
249,0.044
250,0.063
251,0.102
252,0.077
253,0.070
254,0.075
255,0.076
256,0.102
257,0.076
258,0.074
259,0.077
260,0.076
261,0.075
262,0.076
263,0.058
264,0.068
265,0.057
266,0.064
267,0.054
268,0.065
269,0.049
270,0.049
271,0.049
272,0.085
273,0.084
274,0.095
275,0.108
276,0.105
277,0.057
278,0.087
279,0.089
280,0.077
281,0.089
282,0.090
283,0.071
284,0.055
285,0.065
286,0.054
287,0.051
288,0.050
289,0.128
290,0.050
291,0.137
292,0.110
293,0.132
294,0.054
295,0.043
296,0.047
297,0.078
298,0.113
299,0.111
300,0.089
301,0.145
302,0.116
303,0.116
304,0.085
305,0.074
306,0.134
307,0.089
308,0.125
309,0.113
310,0.078
311,0.144
312,0.079
313,0.090
314,0.141
315,0.111
316,0.090
317,0.089
318,0.107
319,0.109
320,0.088
321,0.090
322,0.112
323,0.109
324,0.160
325,0.090
326,0.109
327,0.111
328,0.110
329,0.109
330,0.098
331,0.088
332,0.110
333,0.135
334,0.091
335,0.092
336,0.078
337,0.080
338,0.099
339,0.067
340,0.060
341,0.045
342,0.076
343,0.051
344,0.086
345,0.095
346,0.091
347,0.078
348,0.048
349,0.058
350,0.088
351,0.083
352,0.098
353,0.083
354,0.088
355,0.046
356,0.044
357,0.110
358,0.111
359,0.108
360,0.089
361,0.165
362,0.108
363,0.090
364,0.089
365,0.111
366,0.090
367,0.112
368,0.111
369,0.089
370,0.090
371,0.109
372,0.043
373,0.048
374,0.166
375,0.109
376,0.089
377,0.111
378,0.153
379,0.090
380,0.110
381,0.181
382,0.095
383,0.089
384,0.162
385,0.110
386,0.088
387,0.110
388,0.110
389,0.085
390,0.089
391,0.109
392,0.087
393,0.111
394,0.176
395,0.078
396,0.068
397,0.109
398,0.087
399,0.089
400,0.111
