seq,rtt_ms
1,0.110
2,0.088
3,0.179
4,0.101
5,0.101
6,0.124
7,0.124
8,0.122
9,0.123
10,0.127
11,0.122
12,0.123
13,0.172
14,0.123
15,0.121
16,0.149
17,0.123
18,0.099
19,0.124
20,0.123
21,0.123
22,0.103
23,0.122
24,0.141
25,0.100
26,0.123
27,0.125
28,0.104
29,0.124
30,0.123
31,0.123
32,0.124
33,0.166
34,0.123
35,0.122
36,0.147
37,0.124
38,0.126
39,0.124
40,0.123
41,0.091
42,0.180
43,0.121
44,0.095
45,0.122
46,0.154
47,0.122
48,0.121
49,0.125
50,0.123
51,0.123
52,0.156
53,0.123
54,0.123
55,0.098
56,0.122
57,0.100
58,0.125
59,0.124
60,0.124
61,0.106
62,0.099
63,0.121
64,0.098
65,0.124
66,0.124
67,0.124
68,0.122
69,0.149
70,0.124
71,0.125
72,0.173
73,0.123
74,0.100
75,0.124
76,0.153
77,0.124
78,0.124
79,0.123
80,0.103
81,0.086
82,0.125
83,0.123
84,0.124
85,0.123
86,0.123
87,0.125
88,0.142
89,0.120
90,0.126
91,0.122
92,0.124
93,0.125
94,0.147
95,0.125
96,0.123
97,0.123
98,0.135
99,0.122
100,0.080
101,0.130
102,0.099
103,0.123
104,0.125
105,0.121
106,0.125
107,0.125
108,0.133
109,0.124
110,0.122
111,0.165
112,0.132
113,0.124
114,0.123
115,0.124
116,0.164
117,0.125
118,0.125
119,0.124
120,0.087
121,0.149
122,0.098
123,0.123
124,0.124
125,0.125
126,0.176
127,0.124
128,0.125
129,0.123
130,0.125
131,0.124
132,0.124
133,0.125
134,0.124
135,0.129
136,0.132
137,0.123
138,0.123
139,0.080
140,0.125
141,0.124
142,0.102
143,0.127
144,0.124
145,0.125
146,0.131
147,0.124
148,0.125
149,0.123
150,0.185
151,0.125
152,0.125
153,0.131
154,0.126
155,0.124
156,0.141
157,0.124
158,0.123
159,0.124
160,0.123
161,0.100
162,0.101
163,0.126
164,0.125
165,0.124
166,0.135
167,0.125
168,0.124
169,0.124
170,0.124
171,0.122
172,0.125
173,0.124
174,0.124
175,0.124
176,0.163
177,0.125
178,0.132
179,0.100
180,0.124
181,0.100
182,0.101
183,0.123
184,0.126
185,0.123
186,0.131
187,0.125
188,0.125
189,0.125
190,0.126
191,0.124
192,0.123
193,0.123
194,0.287
195,0.124
196,0.130
197,0.123
198,0.091
199,0.123
200,0.099
201,0.126
202,0.130
203,0.123
204,0.101
205,0.122
206,0.176
207,0.125
208,0.100
209,0.124
210,0.124
211,0.124
212,0.156
213,0.124
214,0.125
215,0.123
216,0.175
217,0.123
218,0.130
219,0.126
220,0.151
221,0.126
222,0.126
223,0.124
224,0.124
225,0.122
226,0.296
227,0.119
228,0.124
229,0.123
230,0.123
231,0.121
232,0.123
233,0.123
234,0.120
235,0.122
236,0.337
237,0.097
238,0.127
239,0.123
240,0.139
241,0.122
242,0.124
243,0.122
244,0.122
245,0.122
246,0.308
247,0.125
248,0.101
249,0.122
250,0.122
251,0.122
252,0.122
253,0.398
254,0.123
255,0.087
256,0.087
257,0.099
258,0.122
259,0.099
260,0.120
261,0.098
262,0.124
263,0.123
264,0.126
265,0.149
266,0.331
267,0.124
268,0.115
269,0.092
270,0.125
271,0.127
272,0.126
273,0.124
274,0.128
275,0.175
276,0.126
277,0.097
278,0.099
279,0.100
280,0.102
281,0.126
282,0.125
283,0.125
284,0.124
285,0.177
286,0.127
287,0.124
288,0.123
289,0.123
290,0.124
291,0.126
292,0.124
293,0.123
294,0.123
295,0.198
296,0.117
297,0.098
298,0.099
299,0.086
300,0.123
301,0.078
302,0.088
303,0.087
304,0.132
305,0.089
306,0.108
307,0.104
308,0.088
309,0.077
310,0.089
311,0.087
312,0.090
313,0.082
314,0.088
315,0.084
316,0.088
317,0.086
318,0.087
319,0.085
320,0.086
321,0.072
322,0.089
323,0.074
324,0.084
325,0.086
326,0.087
327,0.083
328,0.090
329,0.084
330,0.088
331,0.080
332,0.087
333,0.086
334,0.088
335,0.087
336,0.086
337,0.106
338,0.088
339,0.087
340,0.084
341,0.088
342,0.087
343,0.087
344,0.087
345,0.087
346,0.086
347,0.089
348,0.105
349,0.086
350,0.085
351,0.099
352,0.122
353,0.123
354,0.156
355,0.089
356,0.124
357,0.132
358,0.102
359,0.122
360,0.123
361,0.123
362,0.124
363,0.122
364,0.123
365,0.088
366,0.089
367,0.085
368,0.087
369,0.092
370,0.078
371,0.087
372,0.089
373,0.097
374,0.152
375,0.110
376,0.087
377,0.092
378,0.089
379,0.084
380,0.088
381,0.098
382,0.124
383,0.122
384,0.124
385,0.124
386,0.123
387,0.171
388,0.099
389,0.123
390,0.124
391,0.151
392,0.158
393,0.123
394,0.090
395,0.099
396,0.098
397,0.123
398,0.123
399,0.122
400,0.122
