seq,rtt_ms
1,0.058
2,0.094
3,0.067
4,0.083
5,0.099
6,0.076
7,0.098
8,0.074
9,0.063
10,0.114
11,0.112
12,0.113
13,0.079
14,0.091
15,0.127
16,0.114
17,0.112
18,0.116
19,0.116
20,0.113
21,0.118
22,0.104
23,0.145
24,0.080
25,0.092
26,0.115
27,0.121
28,0.114
29,0.113
30,0.092
31,0.094
32,0.090
33,0.090
34,0.119
35,0.147
36,0.090
37,0.060
38,0.111
39,0.142
40,0.090
41,0.088
42,0.091
43,0.090
44,0.144
45,0.138
46,0.091
47,0.237
48,0.091
49,0.080
50,0.096
51,0.070
52,0.075
53,0.091
54,0.113
55,0.124
56,0.109
57,0.091
58,0.090
59,0.092
60,0.122
61,0.114
62,0.113
63,0.082
64,0.113
65,0.099
66,0.049
67,0.056
68,0.094
69,0.071
70,0.054
71,0.046
72,0.075
73,0.090
74,0.053
75,0.052
76,0.056
77,0.069
78,0.055
79,0.049
80,0.052
81,0.068
82,0.069
83,0.074
84,0.044
85,0.113
86,0.090
87,0.071
88,0.047
89,0.078
90,0.089
91,0.114
92,0.090
93,0.112
94,0.072
95,0.086
96,0.077
97,0.113
98,0.112
99,0.091
100,0.115
101,0.094
102,0.095
103,0.079
104,0.126
105,0.090
106,0.114
107,0.092
108,0.114
109,0.091
110,0.113
111,0.089
112,0.081
113,0.114
114,0.113
115,0.091
116,0.112
117,0.168
118,0.090
119,0.110
120,0.111
121,0.110
122,0.090
123,0.076
124,0.111
125,0.077
126,0.078
127,0.077
128,0.076
129,0.061
130,0.075
131,0.073
132,0.071
133,0.137
134,0.083
135,0.092
136,0.077
137,0.060
138,0.075
139,0.050
140,0.049
141,0.052
142,0.079
143,0.078
144,0.135
145,0.090
146,0.112
147,0.161
148,0.114
149,0.090
150,0.132
151,0.079
152,0.089
153,0.109
154,0.123
155,0.111
156,0.133
157,0.091
158,0.089
159,0.084
160,0.076
161,0.084
162,0.080
163,0.082
164,0.049
165,0.089
166,0.090
167,0.164
168,0.091
169,0.091
170,0.112
171,0.111
172,0.092
173,0.111
174,0.090
175,0.116
176,0.090
177,0.111
178,0.111
179,0.112
180,0.112
181,0.070
182,0.090
183,0.111
184,0.122
185,0.037
186,0.041
187,0.160
188,0.113
189,0.112
190,0.088
191,0.112
192,0.109
193,0.092
194,0.137
195,0.101
196,0.114
197,0.071
198,0.079
199,0.089
200,0.102
201,0.089
202,0.072
203,0.069
204,0.110
205,0.062
206,0.062
207,0.065
208,0.077
209,0.101
210,0.096
211,0.070
212,0.077
213,0.078
214,0.064
215,0.089
216,0.108
217,0.136
218,0.136
219,0.086
220,0.073
221,0.088
222,0.068
223,0.089
224,0.099
225,0.089
226,0.110
227,0.080
228,0.079
229,0.079
230,0.079
231,0.057
232,0.078
233,0.058
234,0.052
235,0.041
236,0.090
237,0.164
238,0.092
239,0.112
240,0.121
241,0.099
242,0.106
243,0.089
244,0.112
245,0.111
246,0.111
247,0.091
248,0.112
249,0.090
250,0.089
251,0.113
252,0.113
253,0.110
254,0.152
255,0.110
256,0.150
257,0.088
258,0.140
259,0.079
260,0.070
261,0.109
262,0.088
263,0.111
264,0.089
265,0.111
266,0.111
267,0.090
268,0.112
269,0.089
270,0.089
271,0.110
272,0.076
273,0.077
274,0.080
275,0.057
276,0.077
277,0.077
278,0.094
279,0.079
280,0.067
281,0.089
282,0.112
283,0.117
284,0.154
285,0.141
286,0.085
287,0.201
288,0.156
289,0.120
290,0.071
291,0.056
292,0.047
293,0.090
294,0.124
295,0.113
296,0.079
297,0.138
298,0.079
299,0.079
300,0.089
301,0.113
302,0.112
303,0.112
304,0.134
305,0.091
306,0.090
307,0.100
308,0.072
309,0.136
310,0.082
311,0.117
312,0.111
313,0.113
314,0.252
315,0.111
316,0.113
317,0.185
318,0.095
319,0.112
320,0.111
321,0.112
322,0.112
323,0.113
324,0.110
325,0.114
326,0.091
327,0.111
328,0.096
329,0.112
330,0.112
331,0.111
332,0.113
333,0.090
334,0.110
335,0.111
336,0.112
337,0.111
338,0.110
339,0.092
340,0.092
341,0.092
342,0.090
343,0.110
344,0.112
345,0.112
346,0.111
347,0.071
348,0.062
349,0.092
350,0.132
351,0.090
352,0.054
353,0.043
354,0.058
355,0.071
356,0.043
357,0.064
358,0.089
359,0.056
360,0.044
361,0.049
362,0.055
363,0.072
364,0.205
365,0.070
366,0.078
367,0.071
368,0.071
369,0.069
370,0.111
371,0.070
372,0.093
373,0.069
374,0.091
375,0.069
376,0.078
377,0.097
378,0.072
379,0.110
380,0.108
381,0.108
382,0.108
383,0.109
384,0.119
385,0.109
386,0.075
387,0.064
388,0.081
389,0.053
390,0.062
391,0.072
392,0.052
393,0.052
394,0.053
395,0.072
396,0.077
397,0.071
398,0.077
399,0.075
400,0.090
