seq,rtt_ms
1,0.059
2,0.111
3,0.112
4,0.092
5,0.113
6,0.113
7,0.110
8,0.137
9,0.114
10,0.090
11,0.111
12,0.111
13,0.111
14,0.111
15,0.110
16,0.110
17,0.111
18,0.125
19,0.090
20,0.081
21,0.096
22,0.110
23,0.113
24,0.110
25,0.112
26,0.111
27,0.091
28,0.079
29,0.112
30,0.091
31,0.111
32,0.112
33,0.115
34,0.091
35,0.111
36,0.110
37,0.122
38,0.112
39,0.111
40,0.111
41,0.110
42,0.111
43,0.111
44,0.110
45,0.114
46,0.110
47,0.075
48,0.108
49,0.090
50,0.111
51,0.090
52,0.112
53,0.112
54,0.112
55,0.110
56,0.091
57,0.120
58,0.111
59,0.111
60,0.111
61,0.111
62,0.110
63,0.112
64,0.091
65,0.111
66,0.111
67,0.111
68,0.078
69,0.089
70,0.108
71,0.109
72,0.110
73,0.110
74,0.110
75,0.081
76,0.076
77,0.130
78,0.109
79,0.110
80,0.111
81,0.111
82,0.109
83,0.110
84,0.109
85,0.109
86,0.103
87,0.091
88,0.089
89,0.078
90,0.092
91,0.112
92,0.110
93,0.112
94,0.112
95,0.112
96,0.111
97,0.156
98,0.112
99,0.111
100,0.089
101,0.111
102,0.112
103,0.112
104,0.113
105,0.113
106,0.092
107,0.137
108,0.090
109,0.147
110,0.112
111,0.111
112,0.110
113,0.112
114,0.112
115,0.138
116,0.112
117,0.114
118,0.111
119,0.112
120,0.079
121,0.112
122,0.084
123,0.079
124,0.069
125,0.076
126,0.077
127,0.069
128,0.070
129,0.081
130,0.074
131,0.080
132,0.077
133,0.078
134,0.115
135,0.079
136,0.076
137,0.069
138,0.073
139,0.110
140,0.078
141,0.079
142,0.078
143,0.077
144,0.078
145,0.077
146,0.075
147,0.079
148,0.079
149,0.079
150,0.078
151,0.079
152,0.077
153,0.080
154,0.079
155,0.078
156,0.077
157,0.079
158,0.079
159,0.080
160,0.076
161,0.078
162,0.078
163,0.075
164,0.080
165,0.084
166,0.078
167,0.076
168,0.079
169,0.077
170,0.101
171,0.078
172,0.093
173,0.141
174,0.110
175,0.123
176,0.111
177,0.123
178,0.111
179,0.110
180,0.112
181,0.111
182,0.112
183,0.113
184,0.079
185,0.128
186,0.078
187,0.098
188,0.084
189,0.086
190,0.079
191,0.062
192,0.077
193,0.074
194,0.080
195,0.077
196,0.079
197,0.084
198,0.080
199,0.061
200,0.079
201,0.091
202,0.110
203,0.110
204,0.095
205,0.113
206,0.090
207,0.090
208,0.111
209,0.110
210,0.111
211,0.112
212,0.110
213,0.113
214,0.110
215,0.137
216,0.111
217,0.092
218,0.113
219,0.111
220,0.110
221,0.114
222,0.111
223,0.114
224,0.081
225,0.139
226,0.111
227,0.111
228,0.113
229,0.112
230,0.139
231,0.110
232,0.111
233,0.113
234,0.111
235,0.111
236,0.111
237,0.113
238,0.112
239,0.112
240,0.111
241,0.112
242,0.112
243,0.115
244,0.111
245,0.217
246,0.090
247,0.112
248,0.112
249,0.115
250,0.110
251,0.112
252,0.090
253,0.112
254,0.113
255,0.146
256,0.106
257,0.091
258,0.111
259,0.113
260,0.111
261,0.114
262,0.112
263,0.091
264,0.112
265,0.113
266,0.111
267,0.113
268,0.110
269,0.079
270,0.090
271,0.091
272,0.113
273,0.114
274,0.091
275,0.151
276,0.112
277,0.112
278,0.113
279,0.112
280,0.113
281,0.113
282,0.080
283,0.087
284,0.112
285,0.112
286,0.111
287,0.111
288,0.109
289,0.112
290,0.111
291,0.113
292,0.111
293,0.113
294,0.113
295,0.111
296,0.111
297,0.093
298,0.112
299,0.139
300,0.110
301,0.113
302,0.095
303,0.087
304,0.081
305,0.081
306,0.081
307,0.111
308,0.111
309,0.113
310,0.111
311,0.111
312,0.112
313,0.113
314,0.111
315,0.112
316,0.111
317,0.110
318,0.109
319,0.110
320,0.111
321,0.115
322,0.076
323,0.077
324,0.086
325,0.109
326,0.110
327,0.112
328,0.130
329,0.109
330,0.089
331,0.112
332,0.174
333,0.111
334,0.110
335,0.112
336,0.110
337,0.111
338,0.151
339,0.110
340,0.112
341,0.073
342,0.110
343,0.088
344,0.089
345,0.114
346,0.111
347,0.112
348,0.197
349,0.112
350,0.110
351,0.118
352,0.110
353,0.090
354,0.112
355,0.115
356,0.111
357,0.113
358,0.111
359,0.113
360,0.110
361,0.092
362,0.110
363,0.089
364,0.111
365,0.112
366,0.111
367,0.111
368,0.112
369,0.114
370,0.112
371,0.091
372,0.112
373,0.091
374,0.111
375,0.115
376,0.113
377,0.111
378,0.090
379,0.111
380,0.121
381,0.115
382,0.128
383,0.091
384,0.114
385,0.110
386,0.113
387,0.112
388,0.112
389,0.112
390,0.092
391,0.091
392,0.112
393,0.115
394,0.110
395,0.114
396,0.112
397,0.112
398,0.113
399,0.112
400,0.091
