seq,rtt_ms
1,0.056
2,0.072
3,0.100
4,0.108
5,0.190
6,0.103
7,0.104
8,0.105
9,0.138
10,0.089
11,0.132
12,0.126
13,0.103
14,0.123
15,0.259
16,0.128
17,0.126
18,0.126
19,0.126
20,0.126
21,0.108
22,0.129
23,0.125
24,0.127
25,0.293
26,0.209
27,0.127
28,0.127
29,0.125
30,0.101
31,0.128
32,0.126
33,0.134
34,0.128
35,0.176
36,0.127
37,0.126
38,0.127
39,0.147
40,0.127
41,0.127
42,0.128
43,0.126
44,0.126
45,0.191
46,0.132
47,0.124
48,0.127
49,0.125
50,0.101
51,0.126
52,0.175
53,0.101
54,0.124
55,0.163
56,0.126
57,0.125
58,0.127
59,0.126
60,0.102
61,0.125
62,0.126
63,0.125
64,0.126
65,0.232
66,0.156
67,0.123
68,0.102
69,0.100
70,0.091
71,0.106
72,0.181
73,0.103
74,0.127
75,0.126
76,0.125
77,0.128
78,0.128
79,0.126
80,0.127
81,0.126
82,0.127
83,0.165
84,0.126
85,0.106
86,0.126
87,0.106
88,0.124
89,0.103
90,0.103
91,0.076
92,0.102
93,0.127
94,0.103
95,0.105
96,0.122
97,0.091
98,0.124
99,0.090
100,0.136
101,0.172
102,0.126
103,0.128
104,0.127
105,0.126
106,0.107
107,0.125
108,0.137
109,0.121
110,0.102
111,0.145
112,0.100
113,0.125
114,0.125
115,0.101
116,0.128
117,0.126
118,0.128
119,0.127
120,0.126
121,0.126
122,0.126
123,0.125
124,0.209
125,0.125
126,0.115
127,0.126
128,0.078
129,0.125
130,0.083
131,0.121
132,0.101
133,0.147
134,0.103
135,0.099
136,0.099
137,0.125
138,0.097
139,0.125
140,0.086
141,0.142
142,0.108
143,0.101
144,0.126
145,0.124
146,0.100
147,0.126
148,0.129
149,0.125
150,0.101
151,0.164
152,0.125
153,0.100
154,0.129
155,0.124
156,0.104
157,0.125
158,0.126
159,0.125
160,0.148
161,0.132
162,0.125
163,0.126
164,0.123
165,0.126
166,0.067
167,0.115
168,0.125
169,0.099
170,0.085
171,0.119
172,0.125
173,0.100
174,0.125
175,0.124
176,0.128
177,0.125
178,0.128
179,0.125
180,0.104
181,0.174
182,0.125
183,0.124
184,0.133
185,0.124
186,0.125
187,0.103
188,0.125
189,0.259
190,0.135
191,0.168
192,0.125
193,0.100
194,0.126
195,0.101
196,0.137
197,0.126
198,0.150
199,0.123
200,0.099
201,0.101
202,0.127
203,0.125
204,0.125
205,0.102
206,0.155
207,0.069
208,0.107
209,0.105
210,0.101
211,0.104
212,0.102
213,0.125
214,0.103
215,0.124
216,0.126
217,0.100
218,0.125
219,0.126
220,0.127
221,0.123
222,0.171
223,0.124
224,0.158
225,0.126
226,0.095
227,0.102
228,0.101
229,0.125
230,0.127
231,0.125
232,0.113
233,0.125
234,0.113
235,0.177
236,0.111
237,0.123
238,0.119
239,0.127
240,0.208
241,0.125
242,0.105
243,0.125
244,0.138
245,0.123
246,0.104
247,0.149
248,0.089
249,0.078
250,0.084
251,0.088
252,0.124
253,0.126
254,0.149
255,0.127
256,0.125
257,0.158
258,0.101
259,0.123
260,0.125
261,0.126
262,0.171
263,0.124
264,0.126
265,0.100
266,0.079
267,0.102
268,0.101
269,0.102
270,0.125
271,0.132
272,0.103
273,0.127
274,0.096
275,0.109
276,0.124
277,0.125
278,0.124
279,0.099
280,0.125
281,0.123
282,0.126
283,0.088
284,0.124
285,0.101
286,0.128
287,0.178
288,0.125
289,0.125
290,0.127
291,0.127
292,0.123
293,0.092
294,0.079
295,0.130
296,0.101
297,0.123
298,0.127
299,0.124
300,0.101
301,0.100
302,0.129
303,0.101
304,0.139
305,0.127
306,0.126
307,0.080
308,0.080
309,0.099
310,0.128
311,0.102
312,0.126
313,0.125
314,0.125
315,0.125
316,0.099
317,0.155
318,0.124
319,0.125
320,0.101
321,0.124
322,0.127
323,0.124
324,0.173
325,0.125
326,0.100
327,0.100
328,0.125
329,0.125
330,0.155
331,0.124
332,0.096
333,0.124
334,0.151
335,0.125
336,0.103
337,0.143
338,0.114
339,0.126
340,0.127
341,0.125
342,0.123
343,0.102
344,0.115
345,0.125
346,0.102
347,0.168
348,0.119
349,0.100
350,0.153
351,0.105
352,0.115
353,0.125
354,0.142
355,0.126
356,0.172
357,0.100
358,0.120
359,0.124
360,0.094
361,0.127
362,0.105
363,0.096
364,0.077
365,0.113
366,0.088
367,0.100
368,0.105
369,0.100
370,0.124
371,0.100
372,0.090
373,0.127
374,0.137
375,0.100
376,0.181
377,0.102
378,0.115
379,0.125
380,0.104
381,0.124
382,0.131
383,0.116
384,0.161
385,0.126
386,0.123
387,0.104
388,0.145
389,0.101
390,0.151
391,0.150
392,0.126
393,0.100
394,0.116
395,0.122
396,0.114
397,0.102
398,0.160
399,0.128
400,0.124
