seq,rtt_ms
1,0.089
2,0.125
3,0.125
4,0.225
5,0.123
6,0.125
7,0.102
8,0.101
9,0.124
10,0.129
11,0.124
12,0.126
13,0.086
14,0.100
15,0.126
16,0.155
17,0.125
18,0.134
19,0.124
20,0.125
21,0.189
22,0.128
23,0.127
24,0.124
25,0.124
26,0.125
27,0.126
28,0.125
29,0.125
30,0.125
31,0.125
32,0.094
33,0.100
34,0.127
35,0.128
36,0.123
37,0.173
38,0.159
39,0.124
40,0.122
41,0.124
42,0.126
43,0.123
44,0.125
45,0.123
46,0.129
47,0.124
48,0.131
49,0.126
50,0.150
51,0.125
52,0.101
53,0.102
54,0.099
55,0.103
56,0.126
57,0.098
58,0.158
59,0.125
60,0.126
61,0.126
62,0.123
63,0.126
64,0.126
65,0.127
66,0.126
67,0.123
68,0.183
69,0.125
70,0.127
71,0.123
72,0.124
73,0.165
74,0.099
75,0.122
76,0.097
77,0.122
78,0.141
79,0.125
80,0.126
81,0.121
82,0.102
83,0.100
84,0.124
85,0.100
86,0.101
87,0.101
88,0.192
89,0.127
90,0.124
91,0.129
92,0.124
93,0.101
94,0.103
95,0.123
96,0.170
97,0.124
98,0.151
99,0.125
100,0.125
101,0.124
102,0.125
103,0.101
104,0.125
105,0.126
106,0.105
107,0.125
108,0.145
109,0.101
110,0.123
111,0.090
112,0.127
113,0.125
114,0.101
115,0.124
116,0.124
117,0.101
118,0.212
119,0.125
120,0.125
121,0.170
122,0.125
123,0.129
124,0.125
125,0.125
126,0.127
127,0.125
128,0.171
129,0.125
130,0.094
131,0.101
132,0.098
133,0.100
134,0.124
135,0.127
136,0.126
137,0.126
138,0.204
139,0.126
140,0.126
141,0.101
142,0.129
143,0.125
144,0.128
145,0.125
146,0.126
147,0.179
148,0.182
149,0.125
150,0.102
151,0.125
152,0.098
153,0.098
154,0.125
155,0.144
156,0.123
157,0.123
158,0.275
159,0.103
160,0.091
161,0.063
162,0.126
163,0.126
164,0.125
165,0.125
166,0.127
167,0.124
168,0.127
169,0.101
170,0.101
171,0.126
172,0.126
173,0.125
174,0.126
175,0.125
176,0.126
177,0.127
178,0.184
179,0.123
180,0.123
181,0.122
182,0.125
183,0.122
184,0.123
185,0.124
186,0.124
187,0.308
188,0.124
189,0.087
190,0.102
191,0.098
192,0.099
193,0.124
194,0.288
195,0.125
196,0.151
197,0.167
198,0.127
199,0.126
200,0.126
201,0.123
202,0.164
203,0.126
204,0.100
205,0.125
206,0.126
207,0.124
208,0.125
209,0.086
210,0.102
211,0.124
212,0.100
213,0.126
214,0.373
215,0.125
216,0.126
217,0.126
218,0.125
219,0.125
220,0.126
221,0.126
222,0.125
223,0.123
224,0.149
225,0.124
226,0.127
227,0.124
228,0.089
229,0.098
230,0.123
231,0.099
232,0.121
233,0.124
234,0.126
235,0.125
236,0.124
237,0.123
238,0.126
239,0.124
240,0.154
241,0.125
242,0.124
243,0.124
244,0.125
245,0.125
246,0.124
247,0.124
248,0.124
249,0.125
250,0.103
251,0.125
252,0.125
253,0.127
254,0.125
255,0.125
256,0.126
257,0.125
258,0.124
259,0.125
260,0.101
261,0.136
262,0.156
263,0.102
264,0.125
265,0.157
266,0.126
267,0.104
268,0.127
269,0.100
270,0.099
271,0.123
272,0.125
273,0.151
274,0.128
275,0.124
276,0.124
277,0.126
278,0.124
279,0.126
280,0.124
281,0.131
282,0.132
283,0.125
284,0.124
285,0.125
286,0.127
287,0.100
288,0.125
289,0.112
290,0.098
291,0.123
292,0.123
293,0.124
294,0.122
295,0.124
296,0.122
297,0.124
298,0.128
299,0.128
300,0.126
301,0.124
302,0.128
303,0.126
304,0.134
305,0.125
306,0.125
307,0.091
308,0.126
309,0.103
310,0.126
311,0.123
312,0.125
313,0.125
314,0.133
315,0.125
316,0.124
317,0.125
318,0.123
319,0.125
320,0.124
321,0.126
322,0.156
323,0.158
324,0.179
325,0.153
326,0.091
327,0.102
328,0.124
329,0.101
330,0.101
331,0.124
332,0.126
333,0.126
334,0.168
335,0.135
336,0.125
337,0.124
338,0.125
339,0.127
340,0.125
341,0.124
342,0.125
343,0.123
344,0.303
345,0.124
346,0.100
347,0.124
348,0.100
349,0.099
350,0.123
351,0.124
352,0.121
353,0.124
354,0.174
355,0.126
356,0.124
357,0.103
358,0.121
359,0.126
360,0.125
361,0.143
362,0.125
363,0.123
364,0.129
365,0.099
366,0.079
367,0.115
368,0.126
369,0.127
370,0.122
371,0.123
372,0.124
373,0.099
374,0.123
375,0.125
376,0.125
377,0.127
378,0.098
379,0.099
380,0.128
381,0.127
382,0.128
383,0.129
384,0.176
385,0.108
386,0.126
387,0.140
388,0.125
389,0.125
390,0.127
391,0.125
392,0.127
393,0.128
394,0.145
395,0.124
396,0.127
397,0.126
398,0.125
399,0.127
400,0.130
