seq,rtt_ms
1,0.055
2,0.111
3,0.135
4,0.093
5,0.108
6,0.110
7,0.110
8,0.087
9,0.109
10,0.111
11,0.111
12,0.089
13,0.108
14,0.111
15,0.121
16,0.072
17,0.047
18,0.090
19,0.109
20,0.110
21,0.110
22,0.113
23,0.069
24,0.074
25,0.055
26,0.042
27,0.048
28,0.064
29,0.070
30,0.097
31,0.055
32,0.073
33,0.045
34,0.045
35,0.043
36,0.089
37,0.088
38,0.109
39,0.091
40,0.076
41,0.117
42,0.109
43,0.108
44,0.109
45,0.106
46,0.111
47,0.107
48,0.108
49,0.078
50,0.083
51,0.136
52,0.110
53,0.130
54,0.109
55,0.110
56,0.109
57,0.107
58,0.078
59,0.077
60,0.108
61,0.108
62,0.088
63,0.111
64,0.110
65,0.077
66,0.064
67,0.052
68,0.072
69,0.081
70,0.112
71,0.077
72,0.061
73,0.087
74,0.108
75,0.110
76,0.133
77,0.078
78,0.089
79,0.109
80,0.109
81,0.086
82,0.114
83,0.109
84,0.109
85,0.109
86,0.087
87,0.088
88,0.076
89,0.076
90,0.076
91,0.077
92,0.077
93,0.076
94,0.078
95,0.105
96,0.076
97,0.077
98,0.076
99,0.089
100,0.069
101,0.075
102,0.072
103,0.077
104,0.076
105,0.078
106,0.083
107,0.076
108,0.087
109,0.077
110,0.089
111,0.077
112,0.068
113,0.078
114,0.076
115,0.066
116,0.078
117,0.077
118,0.078
119,0.077
120,0.078
121,0.077
122,0.078
123,0.076
124,0.069
125,0.097
126,0.076
127,0.077
128,0.077
129,0.078
130,0.077
131,0.077
132,0.077
133,0.077
134,0.076
135,0.106
136,0.139
137,0.077
138,0.078
139,0.109
140,0.110
141,0.110
142,0.091
143,0.119
144,0.109
145,0.111
146,0.091
147,0.077
148,0.078
149,0.089
150,0.110
151,0.111
152,0.108
153,0.077
154,0.078
155,0.077
156,0.073
157,0.078
158,0.079
159,0.077
160,0.077
161,0.086
162,0.085
163,0.082
164,0.080
165,0.079
166,0.056
167,0.072
168,0.089
169,0.088
170,0.113
171,0.144
172,0.145
173,0.092
174,0.088
175,0.108
176,0.086
177,0.077
178,0.091
179,0.108
180,0.101
181,0.055
182,0.050
183,0.117
184,0.063
185,0.052
186,0.084
187,0.097
188,0.060
189,0.084
190,0.071
191,0.088
192,0.108
193,0.115
194,0.109
195,0.090
196,0.087
197,0.109
198,0.087
199,0.107
200,0.103
201,0.121
202,0.089
203,0.120
204,0.089
205,0.046
206,0.068
207,0.059
208,0.064
209,0.045
210,0.072
211,0.043
212,0.065
213,0.044
214,0.047
215,0.065
216,0.074
217,0.111
218,0.088
219,0.088
220,0.124
221,0.092
222,0.110
223,0.121
224,0.110
225,0.107
226,0.091
227,0.076
228,0.072
229,0.061
230,0.079
231,0.110
232,0.109
233,0.112
234,0.108
235,0.088
236,0.111
237,0.109
238,0.113
239,0.111
240,0.110
241,0.108
242,0.109
243,0.121
244,0.110
245,0.078
246,0.078
247,0.111
248,0.088
249,0.111
250,0.112
251,0.110
252,0.110
253,0.110
254,0.089
255,0.091
256,0.109
257,0.111
258,0.108
259,0.109
260,0.110
261,0.108
262,0.142
263,0.113
264,0.109
265,0.111
266,0.111
267,0.112
268,0.109
269,0.111
270,0.111
271,0.110
272,0.111
273,0.089
274,0.079
275,0.088
276,0.147
277,0.114
278,0.111
279,0.111
280,0.110
281,0.110
282,0.114
283,0.110
284,0.080
285,0.087
286,0.112
287,0.089
288,0.110
289,0.104
290,0.044
291,0.088
292,0.111
293,0.111
294,0.088
295,0.111
296,0.112
297,0.092
298,0.112
299,0.109
300,0.116
301,0.112
302,0.107
303,0.110
304,0.090
305,0.109
306,0.112
307,0.112
308,0.078
309,0.088
310,0.133
311,0.088
312,0.109
313,0.112
314,0.111
315,0.110
316,0.113
317,0.077
318,0.111
319,0.110
320,0.110
321,0.092
322,0.111
323,0.097
324,0.080
325,0.076
326,0.092
327,0.081
328,0.045
329,0.069
330,0.085
331,0.043
332,0.051
333,0.044
334,0.058
335,0.052
336,0.042
337,0.080
338,0.064
339,0.109
340,0.070
341,0.056
342,0.146
343,0.069
344,0.076
345,0.088
346,0.112
347,0.089
348,0.121
349,0.089
350,0.172
351,0.091
352,0.078
353,0.101
354,0.079
355,0.057
356,0.050
357,0.110
358,0.113
359,0.111
360,0.112
361,0.111
362,0.123
363,0.091
364,0.129
365,0.112
366,0.110
367,0.089
368,0.111
369,0.089
370,0.137
371,0.089
372,0.108
373,0.110
374,0.109
375,0.112
376,0.100
377,0.090
378,0.112
379,0.110
380,0.112
381,0.124
382,0.076
383,0.123
384,0.088
385,0.089
386,0.110
387,0.090
388,0.116
389,0.089
390,0.111
391,0.088
392,0.097
393,0.110
394,0.112
395,0.110
396,0.111
397,0.097
398,0.107
399,0.091
400,0.110
