seq,rtt_ms
1,0.068
2,0.083
3,0.101
4,0.254
5,0.052
6,0.126
7,0.125
8,0.123
9,0.126
10,0.102
11,0.127
12,0.123
13,0.103
14,0.101
15,0.123
16,0.101
17,0.149
18,0.123
19,0.125
20,0.125
21,0.105
22,0.111
23,0.126
24,0.099
25,0.124
26,0.124
27,0.124
28,0.124
29,0.125
30,0.099
31,0.103
32,0.125
33,0.104
34,0.158
35,0.102
36,0.126
37,0.101
38,0.100
39,0.123
40,0.123
41,0.158
42,0.124
43,0.099
44,0.099
45,0.128
46,0.100
47,0.098
48,0.123
49,0.122
50,0.150
51,0.124
52,0.101
53,0.100
54,0.102
55,0.127
56,0.128
57,0.103
58,0.125
59,0.136
60,0.105
61,0.089
62,0.128
63,0.101
64,0.254
65,0.100
66,0.126
67,0.100
68,0.126
69,0.155
70,0.128
71,0.123
72,0.154
73,0.102
74,0.047
75,0.066
76,0.045
77,0.101
78,0.113
79,0.079
80,0.097
81,0.083
82,0.050
83,0.066
84,0.054
85,0.124
86,0.089
87,0.062
88,0.075
89,0.054
90,0.055
91,0.111
92,0.124
93,0.127
94,0.124
95,0.125
96,0.104
97,0.075
98,0.052
99,0.073
100,0.104
101,0.157
102,0.089
103,0.187
104,0.103
105,0.129
106,0.103
107,0.125
108,0.127
109,0.124
110,0.124
111,0.127
112,0.124
113,0.124
114,0.125
115,0.124
116,0.214
117,0.128
118,0.126
119,0.127
120,0.100
121,0.124
122,0.124
123,0.126
124,0.126
125,0.124
126,0.125
127,0.125
128,0.126
129,0.148
130,0.125
131,0.128
132,0.124
133,0.124
134,0.102
135,0.127
136,0.127
137,0.126
138,0.126
139,0.127
140,0.101
141,0.128
142,0.143
143,0.128
144,0.232
145,0.125
146,0.127
147,0.124
148,0.125
149,0.152
150,0.126
151,0.126
152,0.126
153,0.081
154,0.100
155,0.125
156,0.089
157,0.088
158,0.115
159,0.082
160,0.080
161,0.093
162,0.117
163,0.086
164,0.097
165,0.138
166,0.125
167,0.124
168,0.127
169,0.123
170,0.123
171,0.126
172,0.102
173,0.101
174,0.125
175,0.144
176,0.127
177,0.104
178,0.091
179,0.125
180,0.128
181,0.119
182,0.128
183,0.126
184,0.101
185,0.125
186,0.127
187,0.126
188,0.126
189,0.126
190,0.126
191,0.127
192,0.126
193,0.101
194,0.115
195,0.042
196,0.101
197,0.174
198,0.097
199,0.082
200,0.060
201,0.083
202,0.100
203,0.124
204,0.124
205,0.147
206,0.099
207,0.134
208,0.125
209,0.099
210,0.135
211,0.101
212,0.126
213,0.127
214,0.100
215,0.100
216,0.101
217,0.101
218,0.087
219,0.105
220,0.143
221,0.182
222,0.077
223,0.101
224,0.125
225,0.128
226,0.125
227,0.127
228,0.119
229,0.127
230,0.126
231,0.102
232,0.127
233,0.126
234,0.102
235,0.125
236,0.125
237,0.104
238,0.173
239,0.101
240,0.125
241,0.127
242,0.125
243,0.151
244,0.103
245,0.126
246,0.102
247,0.126
248,0.128
249,0.127
250,0.100
251,0.125
252,0.126
253,0.101
254,0.101
255,0.098
256,0.100
257,0.091
258,0.120
259,0.101
260,0.102
261,0.129
262,0.154
263,0.126
264,0.132
265,0.126
266,0.126
267,0.126
268,0.090
269,0.101
270,0.146
271,0.124
272,0.125
273,0.127
274,0.104
275,0.128
276,0.090
277,0.141
278,0.128
279,0.100
280,0.143
281,0.127
282,0.127
283,0.102
284,0.128
285,0.129
286,0.125
287,0.100
288,0.123
289,0.124
290,0.132
291,0.101
292,0.102
293,0.126
294,0.126
295,0.127
296,0.125
297,0.134
298,0.101
299,0.092
300,0.237
301,0.087
302,0.104
303,0.101
304,0.110
305,0.108
306,0.081
307,0.226
308,0.087
309,0.080
310,0.092
311,0.091
312,0.091
313,0.080
314,0.080
315,0.079
316,0.089
317,0.113
318,0.088
319,0.088
320,0.087
321,0.088
322,0.086
323,0.084
324,0.089
325,0.087
326,0.088
327,0.130
328,0.089
329,0.088
330,0.079
331,0.086
332,0.088
333,0.086
334,0.086
335,0.089
336,0.088
337,0.106
338,0.088
339,0.090
340,0.086
341,0.078
342,0.116
343,0.088
344,0.086
345,0.087
346,0.088
347,0.079
348,0.078
349,0.100
350,0.124
351,0.124
352,0.100
353,0.122
354,0.126
355,0.097
356,0.097
357,0.094
358,0.087
359,0.101
360,0.291
361,0.100
362,0.105
363,0.121
364,0.090
365,0.088
366,0.088
367,0.116
368,0.090
369,0.088
370,0.089
371,0.086
372,0.089
373,0.095
374,0.092
375,0.086
376,0.079
377,0.124
378,0.093
379,0.099
380,0.124
381,0.124
382,0.125
383,0.125
384,0.127
385,0.124
386,0.125
387,0.124
388,0.125
389,0.125
390,0.144
391,0.125
392,0.124
393,0.175
394,0.125
395,0.102
396,0.105
397,0.108
398,0.124
399,0.125
400,0.174
