t_ms,seq,rtt_ms
18298,357,0.080
18349,358,0.085
18400,359,0.072
18452,360,0.070
18502,361,0.077
18553,362,0.070
18604,363,0.073
18656,364,0.070
18707,365,0.075
18759,366,0.080
18810,367,0.077
18862,368,0.071
18913,369,0.071
18964,370,0.075
19016,371,0.070
19068,372,0.109
19120,373,0.072
19172,374,0.101
19223,375,0.091
19274,376,0.067
19325,377,0.072
19376,378,0.075
19428,379,0.070
19479,380,0.072
19529,381,0.073
19580,382,0.073
19632,383,0.073
19682,384,0.069
19734,385,0.074
19785,386,0.081
19836,387,0.076
19887,388,0.074
19938,389,0.073
19989,390,0.076
20041,391,0.087
20093,392,0.112
20144,393,0.124
20196,394,0.099
20247,395,0.095
20298,396,0.070
20348,397,0.075
20400,398,0.075
20451,399,0.075
20502,400,0.070
20554,401,0.072
20604,402,0.073
20656,403,0.077
20707,404,0.071
20761,405,0.088
20813,406,0.075
20865,407,0.072
20917,408,0.075
20969,409,0.083
21020,410,0.244
21071,411,0.068
21123,412,0.102
21175,413,0.105
21225,414,0.109
21276,415,0.081
21326,416,0.069
21377,417,0.072
21428,418,0.085
21480,419,0.108
21532,420,0.070
21582,421,0.071
21633,422,0.073
21685,423,0.071
21738,424,0.083
21788,425,0.072
21839,426,0.074
21890,427,0.072
21942,428,0.071
21994,429,0.073
22046,430,0.112
22097,431,0.079
22149,432,0.123
22202,433,0.137
22252,434,0.127
22302,435,0.070
22353,436,0.071
22405,437,0.074
22456,438,0.077
22508,439,0.073
22560,440,0.072
22612,441,0.070
22662,442,0.108
22713,443,0.077
22765,444,0.099
22815,445,0.073
22866,446,0.072
22917,447,0.087
22969,448,0.069
23021,449,0.075
23072,450,0.072
23124,451,0.072
23176,452,0.157
23226,453,0.083
23277,454,0.113
23328,455,0.076
23380,456,0.075
23432,457,0.074
23485,458,0.069
23535,459,0.070
23586,460,0.074
23638,461,0.066
23690,462,0.067
23743,463,0.073
23793,464,0.071
23845,465,0.068
23895,466,0.081
23947,467,0.082
24000,468,0.106
24050,469,0.069
24101,470,0.070
24153,471,0.074
24205,472,0.118
24255,473,0.088
24307,474,0.103
24358,475,0.078
24409,476,0.077
24461,477,0.071
24514,478,0.072
24565,479,0.101
24616,480,0.073
24667,481,0.071
24719,482,0.068
24770,483,0.077
24821,484,0.071
24873,485,0.073
24924,486,0.067
24976,487,0.071
25027,488,0.083
25079,489,0.099
25130,490,0.071
25182,491,0.102
25233,492,0.125
25284,493,0.086
25337,494,0.064
25387,495,0.082
25439,496,0.072
25491,497,0.070
25543,498,0.067
25596,499,0.082
25646,500,0.073
25697,501,0.073
25749,502,0.073
25800,503,0.075
25852,504,0.086
25903,505,0.071
25955,506,0.082
26007,507,0.069
26059,508,0.088
26109,509,0.070
26160,510,0.074
26213,511,0.096
26263,512,0.075
26314,513,0.077
26366,514,0.074
26416,515,0.078
26473,516,0.168
26523,517,0.070
26575,518,0.069
26625,519,0.072
26676,520,0.070
26729,521,0.106
26781,522,0.069
26833,523,0.072
26883,524,0.072
26935,525,0.066
26987,526,0.070
27039,527,0.100
27091,528,0.072
27143,529,0.071
27194,530,0.086
27247,531,0.108
27298,532,0.075
27349,533,0.116
27401,534,0.079
27453,535,0.070
27505,536,0.074
27556,537,0.070
27609,538,0.071
27661,539,0.074
27711,540,0.075
27763,541,0.076
27816,542,0.068
27868,543,0.074
27919,544,0.071
27970,545,0.070
28021,546,0.072
28072,547,0.075
28124,548,0.072
28176,549,0.119
28227,550,0.075
28281,551,0.072
28331,552,0.071
28383,553,0.074
28433,554,0.073
28484,555,0.072
28535,556,0.071
28587,557,0.070
28639,558,0.076
28689,559,0.070
28741,560,0.105
28792,561,0.073
28844,562,0.071
28896,563,0.070
28949,564,0.076
29000,565,0.071
29052,566,0.065
29103,567,0.071
29154,568,0.071
29206,569,0.116
29257,570,0.106
29307,571,0.113
29360,572,0.073
29411,573,0.070
29462,574,0.071
29514,575,0.075
29565,576,0.072
29616,577,0.109
29668,578,0.071
29721,579,0.072
29772,580,0.097
29823,581,0.073
29874,582,0.078
29924,583,0.072
29976,584,0.072
