t_ms,seq,rtt_ms
18477,357,0.076
18529,358,0.209
18581,359,0.078
18633,360,0.093
18684,361,0.124
18736,362,0.064
18787,363,0.126
18839,364,0.060
18890,365,0.071
18941,366,0.077
18993,367,0.067
19045,368,0.077
19096,369,0.081
19148,370,0.074
19200,371,0.076
19251,372,0.092
19302,373,0.082
19354,374,0.081
19406,375,0.080
19457,376,0.114
19508,377,0.077
19560,378,0.072
19611,379,0.068
19663,380,0.082
19714,381,0.077
19767,382,0.076
19818,383,0.077
19870,384,0.077
19921,385,0.074
19972,386,0.073
20024,387,0.147
20076,388,0.077
20127,389,0.211
20179,390,0.076
20231,391,0.146
20284,392,0.084
20335,393,0.102
20386,394,0.075
20438,395,0.078
20490,396,0.112
20541,397,0.077
20593,398,0.080
20644,399,0.118
20695,400,0.127
20748,401,0.079
20799,402,0.076
20851,403,0.076
20904,404,0.216
20954,405,0.083
21007,406,0.077
21058,407,0.069
21111,408,0.075
21163,409,0.086
21215,410,0.096
21266,411,0.125
21318,412,0.072
21368,413,0.075
21420,414,0.077
21470,415,0.075
21522,416,0.077
21574,417,0.119
21625,418,0.070
21675,419,0.072
21727,420,0.079
21780,421,0.072
21830,422,0.111
21882,423,0.085
21933,424,0.079
21984,425,0.077
22036,426,0.089
22089,427,0.113
22141,428,0.092
22193,429,0.071
22244,430,0.102
22295,431,0.080
22346,432,0.125
22398,433,0.092
22449,434,0.077
22502,435,0.317
22553,436,0.130
22605,437,0.279
22657,438,0.080
22707,439,0.073
22760,440,0.091
22810,441,0.123
22863,442,0.074
22914,443,0.076
22965,444,0.078
23017,445,0.077
23067,446,0.074
23120,447,0.075
23170,448,0.101
23223,449,0.084
23272,450,0.076
23323,451,0.268
23376,452,0.078
23427,453,0.111
23477,454,0.077
23529,455,0.059
23580,456,0.077
23632,457,0.078
23685,458,0.113
23737,459,0.096
23789,460,0.267
23842,461,0.066
23894,462,0.072
23946,463,0.106
23997,464,0.067
24049,465,0.078
24100,466,0.116
24151,467,0.125
24203,468,0.122
24257,469,0.085
24309,470,0.154
24363,471,0.999
24411,472,0.141
24464,473,0.082
24512,474,0.140
24564,475,0.315
24616,476,0.069
24669,477,0.069
24719,478,0.088
24772,479,0.075
24823,480,0.126
24874,481,0.088
24927,482,0.077
24978,483,0.070
25029,484,0.064
25080,485,0.067
25132,486,0.068
25183,487,0.075
25235,488,0.100
25288,489,0.178
25339,490,0.125
25391,491,0.075
25444,492,0.068
25495,493,0.064
25547,494,0.067
25600,495,0.140
25651,496,0.090
25702,497,0.077
25753,498,0.076
25805,499,0.099
25858,500,0.137
25910,501,0.105
25961,502,0.074
26013,503,0.067
26065,504,0.120
26117,505,0.068
26167,506,0.101
26218,507,0.085
26270,508,0.084
26321,509,0.087
26373,510,0.063
26424,511,0.059
26475,512,0.107
26527,513,0.056
26578,514,0.075
26631,515,0.073
26682,516,0.077
26735,517,0.061
26785,518,0.077
26837,519,0.185
26889,520,0.075
26941,521,0.203
26993,522,0.096
27046,523,0.110
27097,524,0.068
27148,525,0.067
27201,526,0.169
27253,527,0.082
27304,528,0.099
27356,529,0.078
27407,530,0.064
27459,531,0.064
27510,532,0.066
27562,533,0.068
27615,534,0.137
27667,535,0.080
27720,536,0.072
27771,537,0.110
27823,538,0.094
27874,539,0.076
27927,540,0.096
27978,541,0.067
28030,542,0.068
28083,543,0.068
28133,544,0.066
28185,545,0.077
28237,546,0.273
28290,547,0.072
28342,548,0.084
28395,549,0.060
28445,550,0.075
28498,551,0.537
28549,552,0.079
28600,553,0.295
28651,554,0.076
28703,555,0.051
28755,556,0.075
28807,557,0.059
28858,558,0.084
28908,559,0.116
28961,560,0.075
29013,561,0.160
29065,562,0.077
29117,563,0.099
29168,564,0.066
29220,565,0.119
29270,566,0.105
29323,567,0.114
29373,568,0.067
29426,569,0.099
29477,570,0.109
29529,571,0.076
29580,572,0.076
29633,573,0.078
29685,574,0.137
29737,575,0.060
29788,576,0.078
29842,577,0.060
29893,578,0.153
29944,579,0.095
29996,580,0.140
