t_ms,seq,rtt_ms
18392,356,0.077
18443,357,0.078
18494,358,0.078
18546,359,0.077
18597,360,0.111
18649,361,0.152
18703,362,0.125
18755,363,0.124
18805,364,0.079
18856,365,0.076
18909,366,0.144
18959,367,0.075
19010,368,0.077
19062,369,0.079
19113,370,0.077
19164,371,0.079
19216,372,0.080
19266,373,0.078
19318,374,0.079
19369,375,0.109
19420,376,0.079
19472,377,0.111
19523,378,0.079
19573,379,0.077
19625,380,0.076
19677,381,0.120
19728,382,0.088
19778,383,0.081
19831,384,0.261
19882,385,0.080
19933,386,0.106
19985,387,0.079
20035,388,0.119
20087,389,0.113
20139,390,0.072
20190,391,0.072
20242,392,0.073
20293,393,0.072
20345,394,0.130
20396,395,0.070
20449,396,0.079
20500,397,0.079
20551,398,0.077
20602,399,0.078
20654,400,0.104
20705,401,0.106
20757,402,0.082
20808,403,0.077
20859,404,0.078
20911,405,0.080
20961,406,0.077
21014,407,0.079
21066,408,0.074
21117,409,0.077
21168,410,0.077
21221,411,0.079
21273,412,0.072
21324,413,0.107
21374,414,0.077
21426,415,0.079
21476,416,0.077
21529,417,0.082
21581,418,0.079
21632,419,0.116
21683,420,0.119
21734,421,0.083
21784,422,0.113
21836,423,0.082
21886,424,0.111
21937,425,0.080
21988,426,0.077
22039,427,0.111
22090,428,0.077
22142,429,0.077
22194,430,0.078
22246,431,0.137
22297,432,0.080
22348,433,0.076
22400,434,0.077
22453,435,0.076
22503,436,0.079
22554,437,0.075
22605,438,0.076
22657,439,0.117
22708,440,0.103
22760,441,0.087
22810,442,0.073
22862,443,0.077
22913,444,0.073
22965,445,0.076
23017,446,0.075
23069,447,0.077
23120,448,0.079
23170,449,0.075
23222,450,0.075
23277,451,0.083
23327,452,0.076
23378,453,0.118
23430,454,0.075
23483,455,0.080
23535,456,0.140
23587,457,0.134
23644,458,0.319
23691,459,0.120
23743,460,0.087
23792,461,0.108
23844,462,0.070
23895,463,0.101
23947,464,0.078
23998,465,0.074
24049,466,0.109
24101,467,0.078
24152,468,0.082
24204,469,0.077
24255,470,0.080
24308,471,0.077
24358,472,0.069
24410,473,0.078
24462,474,0.081
24514,475,0.077
24565,476,0.078
24615,477,0.077
24667,478,0.117
24719,479,0.089
24770,480,0.132
24821,481,0.084
24871,482,0.070
24922,483,0.077
24974,484,0.079
25025,485,0.075
25077,486,0.078
25128,487,0.110
25180,488,0.079
25231,489,0.077
25282,490,0.080
25334,491,0.079
25385,492,0.079
25436,493,0.079
25486,494,0.077
25538,495,0.117
25589,496,0.101
25642,497,0.120
25694,498,0.157
25745,499,0.087
25796,500,0.088
25846,501,0.073
25898,502,0.074
25948,503,0.101
25999,504,0.070
26050,505,0.148
26102,506,0.115
26154,507,0.073
26205,508,0.078
26255,509,0.075
26307,510,0.077
26357,511,0.077
26410,512,0.116
26460,513,0.077
26513,514,0.078
26564,515,0.077
26615,516,0.113
26667,517,0.092
26717,518,0.090
26768,519,0.074
26820,520,0.079
26871,521,0.076
26922,522,0.076
26973,523,0.115
27024,524,0.077
27076,525,0.076
27128,526,0.080
27179,527,0.138
27229,528,0.079
27282,529,0.079
27333,530,0.116
27385,531,0.079
27438,532,0.080
27488,533,0.075
27539,534,0.075
27590,535,0.077
27643,536,0.131
27694,537,0.104
27744,538,0.110
27796,539,0.084
27847,540,0.075
27899,541,0.081
27950,542,0.078
28001,543,0.077
28052,544,0.075
28104,545,0.078
28156,546,0.078
28209,547,0.111
28261,548,0.081
28312,549,0.079
28363,550,0.109
28416,551,0.078
28467,552,0.078
28518,553,0.079
28569,554,0.077
28621,555,0.078
28672,556,0.121
28724,557,0.072
28776,558,0.068
28829,559,0.073
28879,560,0.073
28931,561,0.100
28982,562,0.079
29032,563,0.074
29084,564,0.077
29135,565,0.078
29186,566,0.107
29237,567,0.103
29291,568,0.094
29343,569,0.113
29394,570,0.105
29446,571,0.085
29497,572,0.076
29548,573,0.078
29598,574,0.077
29650,575,0.126
29701,576,0.102
29752,577,0.079
29805,578,0.079
29855,579,0.266
29907,580,0.111
29958,581,0.081
30016,582,0.114
