t_ms,seq,rtt_ms
18462,357,0.079
18513,358,0.080
18565,359,0.140
18617,360,0.087
18668,361,0.072
18719,362,0.091
18770,363,0.075
18823,364,0.080
18874,365,0.078
18924,366,0.069
18976,367,0.069
19027,368,0.071
19078,369,0.078
19131,370,0.112
19182,371,0.081
19236,372,0.258
19286,373,0.078
19338,374,0.078
19388,375,0.061
19441,376,0.078
19493,377,0.078
19549,378,0.135
19599,379,0.144
19651,380,0.075
19702,381,0.080
19754,382,0.114
19805,383,0.081
19859,384,0.130
19911,385,0.079
19961,386,0.076
20013,387,0.113
20064,388,0.080
20116,389,0.079
20168,390,0.079
20220,391,0.073
20270,392,0.076
20322,393,0.079
20372,394,0.078
20423,395,0.110
20475,396,0.114
20527,397,0.076
20580,398,0.118
20631,399,0.082
20683,400,0.076
20734,401,0.079
20784,402,0.078
20836,403,0.111
20886,404,0.073
20938,405,0.078
20989,406,0.078
21041,407,0.078
21092,408,0.076
21143,409,0.075
21195,410,0.078
21246,411,0.078
21297,412,0.077
21349,413,0.079
21402,414,0.106
21453,415,0.076
21505,416,0.078
21557,417,0.104
21608,418,0.075
21658,419,0.097
21710,420,0.071
21761,421,0.075
21813,422,0.073
21863,423,0.068
21914,424,0.104
21966,425,0.079
22018,426,0.111
22069,427,0.105
22121,428,0.081
22173,429,0.078
22223,430,0.081
22276,431,0.069
22327,432,0.079
22380,433,0.074
22430,434,0.075
22482,435,0.074
22536,436,0.079
22586,437,0.096
22636,438,0.074
22687,439,0.077
22738,440,0.093
22790,441,0.097
22841,442,0.109
22894,443,0.079
22946,444,0.111
22998,445,0.076
23048,446,0.077
23100,447,0.113
23152,448,0.077
23203,449,0.080
23253,450,0.079
23304,451,0.089
23355,452,0.107
23406,453,0.078
23458,454,0.108
23510,455,0.073
23563,456,0.087
23614,457,0.075
23664,458,0.079
23716,459,0.079
23768,460,0.071
23819,461,0.081
23870,462,0.075
23923,463,0.093
23974,464,0.078
24026,465,0.110
24079,466,0.070
24129,467,0.079
24182,468,0.077
24236,469,0.084
24289,470,0.080
24341,471,0.075
24393,472,0.072
24444,473,0.079
24496,474,0.081
