t_ms,seq,rtt_ms
18447,357,0.080
18500,358,0.074
18551,359,0.144
18603,360,0.101
18655,361,0.076
18707,362,0.076
18759,363,0.078
18809,364,0.080
18860,365,0.082
18912,366,0.083
18962,367,0.107
19015,368,0.079
19065,369,0.102
19117,370,0.083
19169,371,0.077
19220,372,0.089
19271,373,0.076
19323,374,0.076
19374,375,0.078
19425,376,0.078
19477,377,0.079
19529,378,0.075
19579,379,0.119
19631,380,0.087
19683,381,0.080
19734,382,0.073
19785,383,0.076
19838,384,0.073
19888,385,0.076
19939,386,0.113
19991,387,0.079
20043,388,0.080
20094,389,0.116
20145,390,0.080
20197,391,0.078
20248,392,0.075
20300,393,0.078
20353,394,0.079
20404,395,0.073
20455,396,0.077
20506,397,0.079
20558,398,0.092
20610,399,0.090
20662,400,0.085
20712,401,0.080
20765,402,0.071
20816,403,0.113
20868,404,0.080
20919,405,0.081
20971,406,0.076
21022,407,0.069
21073,408,0.078
21123,409,0.079
21175,410,0.076
21226,411,0.073
21278,412,0.079
21330,413,0.080
21380,414,0.078
21433,415,0.078
21485,416,0.079
21535,417,0.083
21588,418,0.100
21637,419,0.081
21690,420,0.092
21741,421,0.091
21792,422,0.076
21842,423,0.105
21893,424,0.076
21945,425,0.080
21997,426,0.112
22047,427,0.070
22099,428,0.077
22152,429,0.077
22203,430,0.079
22254,431,0.075
22306,432,0.078
22358,433,0.069
22408,434,0.081
22460,435,0.079
22510,436,0.076
22562,437,0.112
22615,438,0.080
22666,439,0.072
22717,440,0.109
22769,441,0.076
22822,442,0.115
22873,443,0.075
22925,444,0.073
22976,445,0.083
23029,446,0.081
23080,447,0.080
23132,448,0.072
23183,449,0.079
23235,450,0.081
23285,451,0.076
23336,452,0.078
23388,453,0.108
23439,454,0.079
23492,455,0.072
23544,456,0.132
23596,457,0.093
23648,458,0.079
23698,459,0.078
23749,460,0.115
23802,461,0.076
23853,462,0.119
23903,463,0.082
23956,464,0.080
24007,465,0.079
24058,466,0.077
24111,467,0.358
24163,468,0.080
24214,469,0.075
24265,470,0.077
24318,471,0.074
24368,472,0.072
24420,473,0.077
24472,474,0.076
24525,475,0.077
24578,476,0.171
24629,477,0.115
24679,478,0.079
24732,479,0.080
24783,480,0.117
24835,481,0.074
24885,482,0.079
24937,483,0.085
24988,484,0.077
25040,485,0.077
25092,486,0.132
25144,487,0.109
25196,488,0.112
25247,489,0.112
25300,490,0.112
25351,491,0.079
25403,492,0.079
25453,493,0.077
25505,494,0.073
25557,495,0.103
25608,496,0.111
25659,497,0.071
25712,498,0.089
25764,499,0.068
25816,500,0.080
25868,501,0.078
25920,502,0.079
25970,503,0.076
26023,504,0.078
26075,505,0.105
26127,506,0.080
26178,507,0.112
26229,508,0.110
26281,509,0.089
26333,510,0.084
26385,511,0.082
26436,512,0.069
26488,513,0.078
26540,514,0.152
26592,515,0.095
26642,516,0.082
26695,517,0.112
26746,518,0.079
26797,519,0.088
26849,520,0.077
26901,521,0.090
26954,522,0.079
27004,523,0.110
27056,524,0.108
27107,525,0.079
27159,526,0.080
27210,527,0.078
27262,528,0.075
27314,529,0.114
27366,530,0.095
27416,531,0.076
27468,532,0.110
27520,533,0.087
27571,534,0.085
27623,535,0.075
27674,536,0.107
27725,537,0.110
27777,538,0.105
27828,539,0.076
27880,540,0.114
27932,541,0.140
27985,542,0.079
28037,543,0.136
28089,544,0.078
28141,545,0.076
28191,546,0.107
28244,547,0.080
28296,548,0.075
28347,549,0.095
28399,550,0.130
28450,551,0.070
28501,552,0.077
28554,553,0.089
28605,554,0.073
28657,555,0.089
28709,556,0.082
28760,557,0.075
28811,558,0.070
28864,559,0.071
28914,560,0.113
28967,561,0.078
29018,562,0.081
29071,563,0.126
29123,564,0.113
29175,565,0.109
29227,566,0.076
29277,567,0.082
29329,568,0.075
29381,569,0.097
29433,570,0.081
29484,571,0.074
29537,572,0.082
29590,573,0.133
29641,574,0.076
29693,575,0.108
29745,576,0.073
29797,577,0.072
29850,578,0.081
29901,579,0.078
29953,580,0.080
30013,581,0.079
