t_ms,seq,rtt_ms
82,1,0.102
131,2,0.147
187,3,0.080
234,4,0.070
285,5,0.063
336,6,0.065
387,7,0.062
439,8,0.060
492,9,0.058
543,10,0.064
594,11,0.060
646,12,0.059
697,13,0.063
749,14,0.067
801,15,0.064
853,16,0.064
905,17,0.044
957,18,0.064
1010,19,0.142
1061,20,0.096
1111,21,0.074
1162,22,0.074
1214,23,0.072
1265,24,0.101
1316,25,0.071
1368,26,0.152
1419,27,0.070
1469,28,0.071
1520,29,0.071
1572,30,0.107
1627,31,0.287
1679,32,0.069
1730,33,0.074
1782,34,0.073
1833,35,0.071
1884,36,0.071
1935,37,0.069
1987,38,0.169
2038,39,0.097
2090,40,0.072
2141,41,0.077
2192,42,0.075
2242,43,0.098
2294,44,0.072
2345,45,0.073
2396,46,0.074
2448,47,0.073
2501,48,0.073
2553,49,0.075
2605,50,0.078
2655,51,0.100
2708,52,0.110
2759,53,0.120
2810,54,0.148
2862,55,0.074
2914,56,0.114
2965,57,0.074
3016,58,0.118
3069,59,0.155
3119,60,0.072
3171,61,0.119
3222,62,0.109
3273,63,0.068
3324,64,0.073
3375,65,0.072
3427,66,0.073
3478,67,0.072
3529,68,0.079
3582,69,0.072
3632,70,0.071
3684,71,0.121
3736,72,0.074
3787,73,0.073
3838,74,0.074
3889,75,0.073
3940,76,0.063
3992,77,0.159
4043,78,0.097
4093,79,0.079
4145,80,0.078
4197,81,0.074
4248,82,0.111
4300,83,0.075
4352,84,0.073
4402,85,0.073
4453,86,0.073
4505,87,0.072
4556,88,0.070
4608,89,0.068
4659,90,0.104
4711,91,0.088
4761,92,0.071
4813,93,0.071
4864,94,0.070
4915,95,0.111
4967,96,0.420
5019,97,0.237
5071,98,0.083
5121,99,0.073
5172,100,0.115
5224,101,0.074
5274,102,0.072
5325,103,0.105
5377,104,0.069
5429,105,0.119
5479,106,0.132
5531,107,0.115
5582,108,0.108
5633,109,0.102
5685,110,0.070
5736,111,0.106
5787,112,0.096
5839,113,0.066
5891,114,0.113
5941,115,0.103
5992,116,0.095
6043,117,0.122
6095,118,0.121
6146,119,0.072
6198,120,0.067
6249,121,0.085
6300,122,0.075
6351,123,0.076
6403,124,0.076
6453,125,0.077
6505,126,0.074
6556,127,0.075
6607,128,0.081
6658,129,0.145
6709,130,0.072
6763,131,0.181
6814,132,0.073
6865,133,0.121
6916,134,0.073
6971,135,0.079
7023,136,0.093
7075,137,0.081
7125,138,0.074
7179,139,0.078
7229,140,0.074
7280,141,0.073
7331,142,0.073
7382,143,0.076
7434,144,0.071
7486,145,0.101
7538,146,0.082
7588,147,0.072
7639,148,0.075
7691,149,0.073
7741,150,0.072
7794,151,0.115
7845,152,0.076
7897,153,0.071
7948,154,0.071
8000,155,0.098
8051,156,0.127
8102,157,0.075
8153,158,0.073
8204,159,0.074
8256,160,0.078
8307,161,0.105
8357,162,0.072
8411,163,0.136
8463,164,0.068
8515,165,0.071
8566,166,0.082
8617,167,0.063
8669,168,0.069
8719,169,0.073
8771,170,0.063
8823,171,0.096
8875,172,0.140
8927,173,0.074
8977,174,0.116
9030,175,0.338
9080,176,0.081
9132,177,0.072
9183,178,0.072
9235,179,0.076
9287,180,0.154
9339,181,0.073
9389,182,0.133
9441,183,0.068
9493,184,0.075
9545,185,0.073
9597,186,0.067
9648,187,0.075
9699,188,0.072
9750,189,0.071
9801,190,0.070
9853,191,0.072
9904,192,0.071
9957,193,0.084
10012,194,0.110
10064,195,0.154
10119,196,0.107
10166,197,0.088
10216,198,0.086
10268,199,0.091
10319,200,0.082
10370,201,0.082
10423,202,0.087
10484,203,0.085
10525,204,0.094
10580,205,0.088
10634,206,0.139
10683,207,0.086
10735,208,0.098
10793,209,0.096
10838,210,0.103
11051,211,0.094
11051,212,0.082
11052,213,0.142
11052,214,0.107
