t_ms,seq,rtt_ms
18412,357,0.208
18463,358,0.086
18514,359,0.076
18566,360,0.076
18616,361,0.074
18669,362,0.110
18721,363,0.113
18772,364,0.077
18824,365,0.074
18875,366,0.073
18928,367,0.081
18980,368,0.076
19032,369,0.075
19083,370,0.076
19135,371,0.073
19186,372,0.091
19237,373,0.077
19289,374,0.107
19340,375,0.079
19393,376,0.120
19443,377,0.085
19495,378,0.072
19547,379,0.078
19598,380,0.074
19649,381,0.133
19701,382,0.080
19752,383,0.078
19803,384,0.075
19855,385,0.073
19907,386,0.090
19960,387,0.076
20011,388,0.075
20062,389,0.092
20113,390,0.075
20167,391,0.080
20219,392,0.111
20271,393,0.073
20322,394,0.075
20378,395,0.119
20430,396,0.091
20481,397,0.082
20533,398,0.150
20585,399,0.079
20637,400,0.106
20689,401,0.072
20740,402,0.075
20792,403,0.096
20852,404,0.116
20909,405,0.108
20952,406,0.102
21005,407,0.268
21065,408,0.804
21105,409,0.103
21156,410,0.078
21208,411,0.084
21258,412,0.077
21308,413,0.069
21359,414,0.075
21411,415,0.113
21463,416,0.089
21515,417,0.076
21567,418,0.083
21618,419,0.106
21671,420,0.546
21723,421,0.107
21775,422,0.085
21826,423,0.112
21877,424,0.071
21930,425,0.086
21981,426,0.078
22033,427,0.113
22084,428,0.080
22136,429,0.112
22188,430,0.077
22240,431,0.074
22292,432,0.078
22343,433,0.077
22394,434,0.110
22445,435,0.159
22497,436,0.071
22548,437,0.065
22600,438,0.080
22651,439,0.076
22702,440,0.075
22754,441,0.074
22805,442,0.077
22856,443,0.088
22908,444,0.128
22958,445,0.075
23010,446,0.094
23062,447,0.072
23113,448,0.078
23164,449,0.077
23216,450,0.077
23268,451,0.083
23320,452,0.078
23371,453,0.115
23423,454,0.110
23475,455,0.088
23527,456,0.093
23578,457,0.083
23630,458,0.072
23682,459,0.671
23733,460,0.074
23783,461,0.071
23834,462,0.074
23887,463,0.070
23939,464,0.079
23990,465,1.010
24040,466,0.080
24092,467,0.107
24143,468,0.110
24194,469,0.352
24246,470,0.111
24297,471,0.072
24349,472,0.076
24401,473,0.185
24452,474,0.089
24504,475,0.160
24557,476,0.093
24609,477,0.122
24660,478,0.108
24713,479,0.080
24765,480,0.105
24817,481,0.115
24868,482,0.079
24921,483,0.118
24972,484,0.087
25024,485,0.073
25074,486,0.072
25124,487,0.080
25176,488,0.075
25228,489,0.073
25280,490,0.073
25331,491,0.104
25382,492,0.119
25435,493,0.149
25486,494,0.088
25537,495,0.074
25590,496,0.083
25642,497,0.097
25694,498,0.098
25747,499,0.113
25802,500,0.142
25854,501,0.080
25905,502,0.891
25957,503,0.077
26008,504,0.148
26060,505,0.073
26111,506,0.065
26162,507,0.083
26213,508,0.078
26264,509,0.073
26316,510,0.504
26367,511,0.181
26422,512,0.117
26473,513,0.089
26523,514,0.068
26575,515,0.062
26627,516,0.092
26679,517,0.077
26730,518,0.079
26782,519,0.080
26835,520,0.077
26887,521,0.074
26937,522,0.069
26987,523,0.079
27040,524,0.179
27093,525,0.081
27143,526,0.071
27193,527,0.071
27245,528,0.075
27298,529,0.071
27350,530,0.275
27402,531,0.124
27453,532,0.125
27505,533,0.094
27556,534,0.073
27607,535,0.861
27660,536,0.092
27711,537,0.087
27762,538,0.088
27813,539,0.072
27863,540,0.075
27916,541,0.103
27968,542,0.074
28020,543,0.079
28071,544,0.081
28123,545,0.086
28174,546,0.076
28225,547,0.080
28276,548,0.076
28327,549,0.081
28381,550,0.128
28432,551,0.105
28484,552,0.080
28535,553,0.112
28587,554,0.089
28639,555,0.080
28691,556,0.086
28742,557,0.076
28794,558,0.076
28845,559,0.076
28896,560,0.077
28947,561,0.066
28999,562,0.079
29050,563,0.122
29101,564,0.109
29153,565,0.110
29204,566,0.071
29255,567,0.093
29306,568,0.068
29358,569,0.101
29411,570,0.117
29462,571,0.100
29513,572,0.067
29565,573,0.133
29615,574,0.072
29667,575,0.069
29718,576,0.067
29771,577,0.818
29823,578,0.067
29876,579,0.077
29927,580,0.092
29978,581,0.094
