t_ms,seq,rtt_ms
75,1,0.082
122,2,0.082
174,3,0.077
225,4,0.078
278,5,0.070
330,6,0.063
381,7,0.067
433,8,0.064
485,9,0.072
536,10,0.095
588,11,0.071
640,12,0.071
692,13,0.064
745,14,0.068
797,15,0.071
847,16,0.073
899,17,0.064
950,18,0.080
1002,19,0.088
1053,20,0.072
1105,21,0.072
1156,22,0.068
1209,23,0.067
1259,24,0.104
1311,25,0.100
1361,26,0.061
1412,27,0.095
1463,28,0.060
1514,29,0.052
1566,30,0.072
1618,31,0.059
1670,32,0.102
1722,33,0.058
1774,34,0.073
1825,35,0.057
1877,36,0.063
1930,37,0.088
1981,38,0.133
2033,39,0.071
2083,40,0.077
2135,41,0.065
2187,42,0.071
2239,43,0.096
2290,44,0.148
2342,45,0.071
2394,46,0.106
2446,47,0.072
2498,48,0.074
2551,49,0.072
2601,50,0.070
2652,51,0.094
2705,52,0.139
2756,53,0.219
2807,54,0.071
2859,55,0.073
2910,56,0.100
2968,57,0.148
3018,58,0.077
3070,59,0.072
3121,60,0.074
3172,61,0.075
3224,62,0.075
3277,63,0.067
3328,64,0.074
3380,65,0.084
3431,66,0.102
3482,67,0.105
3534,68,0.146
3591,69,0.113
3642,70,0.072
3693,71,0.073
3745,72,0.075
3796,73,0.099
3847,74,0.098
3899,75,0.123
3952,76,0.121
4002,77,0.105
4055,78,0.140
4106,79,0.086
4157,80,0.173
4208,81,0.139
4259,82,0.075
4311,83,0.108
4362,84,0.121
4413,85,0.072
4464,86,0.097
4516,87,0.081
4569,88,0.078
4619,89,0.071
4670,90,0.093
4721,91,0.098
4773,92,0.082
4829,93,0.082
4881,94,0.074
4933,95,0.187
4984,96,0.081
5035,97,0.074
5087,98,0.103
5138,99,0.083
5191,100,0.125
5241,101,0.073
5292,102,0.065
5345,103,0.170
5397,104,0.079
5448,105,0.073
5500,106,0.071
5551,107,0.101
5605,108,0.077
5657,109,0.073
5708,110,0.072
5760,111,0.099
5816,112,0.099
5865,113,0.081
5916,114,0.149
5968,115,0.083
6021,116,0.076
6069,117,0.061
6120,118,0.069
6172,119,0.060
6223,120,0.067
6274,121,0.070
6327,122,0.168
6377,123,0.070
6430,124,0.069
6482,125,0.085
6533,126,0.072
6584,127,0.071
6636,128,0.111
6687,129,0.072
6740,130,0.072
6791,131,0.074
6842,132,0.070
6894,133,0.071
6946,134,0.096
6996,135,0.069
7048,136,0.069
7099,137,0.075
7150,138,0.072
7201,139,0.105
7255,140,0.108
7305,141,0.070
7357,142,0.071
7409,143,0.072
7461,144,0.071
7512,145,0.072
7564,146,0.070
7615,147,0.073
7666,148,0.069
7717,149,0.067
7769,150,0.102
7820,151,0.120
7871,152,0.102
7923,153,0.090
7975,154,0.078
8026,155,0.069
8077,156,0.071
8128,157,0.071
8180,158,0.070
8231,159,0.106
8283,160,0.075
8335,161,0.071
8385,162,0.070
8437,163,0.123
8489,164,0.069
8540,165,0.072
8591,166,0.070
8643,167,0.067
8694,168,0.064
8745,169,0.072
8796,170,0.098
8847,171,0.070
8898,172,0.072
8952,173,0.287
9003,174,0.118
9055,175,0.071
9108,176,0.116
9159,177,0.073
9212,178,0.073
9262,179,0.095
9314,180,0.162
9369,181,0.076
9421,182,0.124
9473,183,0.073
9525,184,0.085
9577,185,0.069
9627,186,0.071
9679,187,0.104
9731,188,0.073
9782,189,0.074
9834,190,0.165
9886,191,0.111
9938,192,0.137
9989,193,0.094
10044,194,0.075
10096,195,0.078
10148,196,0.082
10200,197,0.100
10252,198,0.080
10308,199,0.080
10359,200,0.079
10405,201,0.083
10456,202,0.079
10509,203,0.082
