t_ms,seq,rtt_ms
66,1,0.095
115,2,0.089
168,3,0.077
220,4,0.065
272,5,0.066
324,6,0.067
376,7,0.062
428,8,0.063
481,9,0.092
533,10,0.085
583,11,0.076
635,12,0.067
685,13,0.070
737,14,0.070
790,15,0.072
844,16,0.123
896,17,0.081
947,18,0.075
999,19,0.068
1050,20,0.075
1101,21,0.073
1153,22,0.073
1205,23,0.103
1257,24,0.102
1308,25,0.073
1360,26,0.075
1412,27,0.065
1464,28,0.123
1515,29,0.087
1566,30,0.069
1618,31,0.072
1671,32,0.317
1722,33,0.073
1772,34,0.074
1824,35,0.073
1876,36,0.299
1928,37,0.078
1979,38,0.074
2030,39,0.074
2082,40,0.073
2134,41,0.066
2185,42,0.089
2237,43,0.057
2288,44,0.072
2341,45,0.059
2392,46,0.078
2443,47,0.071
2498,48,0.791
2546,49,0.115
2599,50,0.070
2649,51,0.071
2701,52,0.072
2755,53,0.066
2806,54,0.071
2858,55,0.054
2909,56,0.103
2962,57,0.078
3013,58,0.073
3065,59,0.051
3117,60,0.100
3170,61,0.078
3221,62,0.072
3273,63,0.045
3326,64,0.087
3380,65,0.071
3431,66,0.077
3484,67,0.130
3536,68,0.080
3588,69,0.058
3639,70,0.078
3691,71,0.105
3742,72,0.055
3795,73,0.079
3846,74,0.059
3897,75,0.061
3950,76,0.069
4003,77,0.058
4052,78,0.081
4104,79,0.074
4156,80,0.071
4210,81,0.097
4262,82,0.070
4314,83,0.069
4366,84,0.072
4418,85,0.062
4470,86,0.085
4521,87,0.110
4573,88,0.069
4626,89,0.064
4679,90,0.067
4730,91,0.071
4781,92,0.071
4834,93,0.117
4884,94,0.065
4937,95,0.123
4989,96,0.075
5043,97,0.066
5095,98,0.071
5146,99,0.071
5199,100,0.070
5250,101,0.080
5303,102,0.068
5354,103,0.072
5405,104,0.072
5464,105,0.122
5514,106,0.091
5566,107,0.103
5618,108,0.104
5669,109,0.074
5720,110,0.070
5772,111,0.072
5823,112,0.074
5875,113,0.072
5927,114,0.068
5978,115,0.088
6030,116,0.073
6083,117,0.128
6134,118,0.070
6184,119,0.070
6237,120,0.077
6288,121,0.084
6338,122,0.080
6390,123,0.070
6440,124,0.070
6493,125,0.108
6545,126,0.094
6596,127,0.076
6647,128,0.073
6700,129,0.076
6750,130,0.076
6803,131,0.074
6854,132,0.083
6905,133,0.071
6956,134,0.071
7008,135,0.080
7060,136,0.063
7112,137,0.076
7165,138,0.074
7216,139,0.074
7269,140,0.070
7320,141,0.113
7372,142,0.072
7424,143,0.071
7476,144,0.130
7527,145,0.092
7581,146,0.109
7631,147,0.070
7683,148,0.073
7736,149,0.074
7787,150,0.074
7837,151,0.107
7889,152,0.072
7939,153,0.073
7991,154,0.109
8044,155,0.071
8095,156,0.072
8147,157,0.073
8200,158,0.070
8252,159,0.072
8304,160,0.068
8356,161,0.077
8407,162,0.069
8459,163,0.109
8510,164,0.080
8562,165,0.074
8614,166,0.066
8667,167,0.073
8718,168,0.056
8769,169,0.070
8820,170,0.097
8871,171,0.074
8924,172,0.067
8975,173,0.075
9026,174,0.062
9079,175,0.074
9130,176,0.072
9181,177,0.072
9233,178,0.059
9283,179,0.060
9335,180,0.098
9386,181,0.062
9438,182,0.070
