t_ms,seq,rtt_ms
110,1,0.178
159,2,0.074
212,3,0.079
263,4,0.073
314,5,0.103
366,6,0.074
418,7,0.117
469,8,0.084
522,9,0.069
574,10,0.068
626,11,0.073
677,12,0.078
729,13,0.101
781,14,0.077
833,15,0.076
885,16,0.066
938,17,0.316
989,18,0.074
1040,19,0.075
1091,20,0.072
1143,21,0.086
1194,22,0.082
1245,23,0.072
1298,24,0.070
1349,25,0.120
1401,26,0.324
1452,27,0.097
1504,28,0.077
1556,29,0.073
1606,30,0.070
1659,31,0.072
1710,32,0.073
1761,33,0.071
1811,34,0.072
1864,35,0.072
1915,36,0.070
1968,37,0.071
2020,38,0.081
2072,39,0.075
2124,40,0.070
2176,41,0.054
2228,42,0.099
2282,43,0.235
2334,44,0.062
2385,45,0.088
2437,46,0.080
2489,47,0.064
2540,48,0.070
2592,49,0.058
2642,50,0.057
2695,51,0.061
2747,52,0.061
2798,53,0.055
2850,54,0.062
2902,55,0.070
2953,56,0.054
3004,57,0.068
3055,58,0.072
3107,59,0.050
3158,60,0.072
3210,61,0.105
3262,62,0.073
3314,63,0.051
3365,64,0.078
3417,65,0.109
3469,66,0.118
3521,67,0.069
3573,68,0.087
3625,69,0.075
3677,70,0.073
3729,71,0.102
3781,72,0.102
3832,73,0.086
3884,74,0.089
3935,75,0.076
3987,76,0.068
4039,77,0.079
4092,78,0.113
4143,79,0.110
4194,80,0.075
4246,81,0.068
4297,82,0.064
4349,83,0.094
4400,84,0.067
4451,85,0.134
4502,86,0.060
4554,87,0.072
4606,88,0.054
4657,89,0.054
4708,90,0.073
4760,91,0.081
4812,92,0.053
4864,93,0.055
4915,94,0.067
4967,95,0.047
5019,96,0.079
5072,97,0.096
5122,98,0.073
5173,99,0.075
5225,100,0.108
5276,101,0.071
5329,102,0.073
5382,103,0.158
5432,104,0.106
5482,105,0.092
5534,106,0.074
5585,107,0.073
5636,108,0.076
5687,109,0.104
5737,110,0.066
5789,111,0.063
5841,112,0.077
5893,113,0.077
5944,114,0.067
5996,115,0.064
6048,116,0.066
6099,117,0.072
6150,118,0.071
6202,119,0.071
6253,120,0.107
6304,121,0.071
6356,122,0.096
6408,123,0.135
6459,124,0.106
6510,125,0.073
6561,126,0.077
6613,127,0.074
6666,128,0.074
6716,129,0.073
6768,130,0.084
6819,131,0.104
6870,132,0.074
6922,133,0.076
6972,134,0.118
7023,135,0.124
7074,136,0.075
7125,137,0.100
7177,138,0.074
7228,139,0.073
7279,140,0.076
7331,141,0.071
7382,142,0.105
7434,143,0.220
7483,144,0.071
7536,145,0.072
7587,146,0.072
7640,147,0.073
7691,148,0.076
7744,149,0.071
7796,150,0.068
7847,151,0.076
7899,152,0.086
7950,153,0.073
8000,154,0.075
8052,155,0.077
8104,156,0.075
8155,157,0.087
8207,158,0.069
8258,159,0.072
8312,160,0.084
8364,161,0.085
8415,162,0.099
8467,163,0.085
8520,164,0.096
8571,165,0.074
8622,166,0.074
8673,167,0.073
8728,168,0.077
8778,169,0.073
8829,170,0.071
8881,171,0.125
8932,172,0.083
8984,173,0.075
9035,174,0.075
9086,175,0.070
9138,176,0.106
9189,177,0.078
9241,178,0.116
9293,179,0.119
9345,180,0.072
9397,181,0.130
9448,182,0.097
9500,183,0.071
9551,184,0.073
9602,185,0.071
9652,186,0.082
9705,187,0.074
9756,188,0.073
9808,189,0.071
9859,190,0.074
9913,191,0.111
9963,192,0.075
10015,193,0.120
10067,194,0.081
10118,195,0.086
10169,196,0.163
10221,197,0.144
10277,198,0.141
10326,199,0.096
10381,200,0.128
10429,201,0.130
10485,202,0.124
10534,203,0.080
10591,204,0.100
10639,205,0.088
10688,206,0.120
10739,207,0.079
10792,208,0.116
10866,209,0.086
10895,210,0.080
10946,211,0.113
10997,212,0.083
11062,213,0.080
11112,214,0.081
11158,215,0.094
11210,216,0.113
11262,217,0.110
11313,218,0.067
11366,219,0.076
11418,220,0.116
11468,221,0.081
11521,222,0.088
11573,223,0.077
11623,224,0.076
11680,225,0.079
11733,226,0.082
11781,227,0.159
11832,228,0.088
11883,229,0.081
11934,230,0.080
11986,231,0.078
12037,232,0.073
12090,233,0.076
12141,234,0.098
12192,235,0.108
12243,236,0.071
12294,237,0.076
12346,238,0.077
12398,239,0.140
12449,240,0.128
12500,241,0.073
12551,242,0.076
12603,243,0.077
12655,244,0.072
12706,245,0.090
12758,246,0.074
12810,247,0.072
12861,248,0.068
12912,249,0.079
12964,250,0.074
13016,251,0.077
13067,252,0.076
13118,253,0.076
13169,254,0.078
13221,255,0.078
13273,256,0.076
13324,257,0.075
13375,258,0.109
13428,259,0.104
13479,260,0.078
13530,261,0.105
13582,262,0.092
13632,263,0.074
13685,264,0.081
13735,265,0.072
13787,266,0.103
13839,267,0.074
13891,268,0.077
13942,269,0.078
13995,270,0.077
14047,271,0.114
14098,272,0.083
14150,273,0.073
14202,274,0.167
14254,275,0.070
14306,276,0.078
14358,277,0.073
14409,278,0.170
14460,279,0.132
14512,280,0.074
14563,281,0.078
14614,282,0.066
14665,283,0.081
14716,284,0.128
14768,285,0.077
14819,286,0.073
14870,287,0.104
14922,288,0.204
14974,289,0.077
15026,290,0.088
15076,291,0.075
15128,292,0.111
15180,293,0.076
15231,294,0.073
15283,295,0.070
15335,296,0.077
15386,297,0.104
15438,298,0.098
15490,299,0.081
15541,300,0.072
15593,301,0.110
15645,302,0.101
15697,303,0.100
15748,304,0.075
15800,305,0.092
15851,306,0.077
15904,307,0.078
15956,308,0.072
16009,309,0.078
16059,310,0.076
16110,311,0.077
16162,312,0.107
16216,313,0.069
16267,314,0.070
16319,315,0.107
16370,316,0.106
16425,317,0.177
16477,318,0.075
16529,319,0.110
16581,320,0.074
16633,321,0.079
16685,322,0.078
16737,323,0.110
16789,324,0.111
16841,325,0.079
16893,326,0.144
16945,327,0.078
16996,328,0.073
17048,329,0.067
17099,330,0.074
17151,331,0.074
17202,332,0.077
17257,333,0.114
17308,334,0.077
17360,335,0.075
17413,336,0.165
17466,337,0.096
17514,338,0.073
17565,339,0.132
17616,340,0.109
17668,341,0.078
17718,342,0.108
17769,343,0.108
17820,344,0.108
17872,345,0.079
17924,346,0.136
17976,347,0.111
18027,348,0.077
18079,349,0.077
18131,350,0.107
18183,351,0.109
18234,352,0.114
18285,353,0.076
18337,354,0.105
18389,355,0.105
18440,356,0.114
18491,357,0.068
18542,358,0.073
18594,359,0.075
18645,360,0.111
18696,361,0.075
18748,362,0.075
18799,363,0.086
18851,364,0.072
18902,365,0.076
18953,366,0.079
19005,367,0.109
19056,368,0.076
19108,369,0.073
19159,370,0.079
19211,371,0.077
19262,372,0.077
19313,373,0.107
19365,374,0.121
19417,375,0.232
19469,376,0.116
19520,377,0.117
19572,378,0.079
19624,379,0.078
19676,380,0.077
