t_ms,seq,rtt_ms
58,1,0.087
111,2,0.081
161,3,0.078
213,4,0.067
265,5,0.095
317,6,0.090
368,7,0.084
420,8,0.071
472,9,0.058
523,10,0.070
575,11,0.058
626,12,0.071
677,13,0.062
728,14,0.070
780,15,0.061
831,16,0.059
883,17,0.680
935,18,0.161
985,19,0.106
1036,20,0.073
1088,21,0.079
1138,22,0.090
1189,23,0.068
1241,24,0.065
1291,25,0.069
1342,26,0.074
1393,27,0.075
1445,28,0.072
1495,29,0.072
1546,30,0.137
1598,31,0.077
1648,32,0.074
1699,33,0.078
1750,34,0.078
1801,35,0.133
1853,36,0.126
1903,37,0.104
1954,38,0.110
2006,39,0.071
2056,40,0.205
2107,41,0.071
2159,42,0.079
2209,43,0.075
2260,44,0.067
2311,45,0.066
2362,46,0.068
2413,47,0.095
2464,48,0.075
2515,49,0.074
2566,50,0.074
2617,51,0.077
2668,52,0.073
2719,53,0.103
2770,54,0.074
2821,55,0.066
2873,56,0.089
2923,57,0.110
2974,58,0.074
3025,59,0.069
3076,60,0.066
3127,61,0.082
3178,62,0.077
3229,63,0.071
3280,64,0.067
3332,65,0.071
3382,66,0.065
3433,67,0.082
3484,68,0.069
3535,69,0.101
3586,70,0.081
3641,71,0.122
3690,72,0.079
3742,73,0.095
3794,74,0.135
3849,75,0.069
3901,76,0.118
3951,77,0.127
4003,78,0.080
4057,79,0.105
4106,80,0.113
4157,81,0.111
4209,82,0.068
4261,83,0.075
4313,84,0.298
4365,85,0.070
4417,86,0.082
4468,87,0.075
4519,88,0.120
4571,89,0.070
4623,90,0.068
4675,91,0.081
4726,92,0.064
4777,93,0.088
4829,94,0.077
4882,95,0.152
4932,96,0.133
4984,97,0.073
5036,98,0.086
5087,99,0.132
5138,100,0.108
5190,101,0.086
5241,102,0.082
5293,103,0.073
5344,104,0.077
5396,105,0.073
5448,106,0.070
5499,107,0.073
5550,108,0.074
5602,109,0.073
5654,110,0.076
5705,111,0.073
5757,112,0.070
5808,113,0.073
5859,114,0.072
5912,115,0.132
5963,116,0.078
6015,117,0.074
6066,118,0.071
6117,119,0.105
6169,120,0.072
6221,121,0.063
6272,122,0.072
6324,123,0.074
6376,124,0.085
6428,125,0.110
6478,126,0.162
6530,127,0.071
6582,128,0.072
6633,129,0.072
6685,130,0.077
6737,131,0.142
6789,132,0.074
6841,133,0.071
6893,134,0.095
6945,135,0.115
6996,136,0.078
7048,137,0.072
7100,138,0.088
7151,139,0.071
7203,140,0.099
7254,141,0.068
7305,142,0.213
7357,143,0.067
7409,144,0.076
7460,145,0.111
7511,146,0.098
7563,147,0.068
7615,148,0.078
7667,149,0.075
7719,150,0.072
7770,151,0.209
7822,152,0.075
7873,153,0.096
7924,154,0.099
7975,155,0.077
8028,156,0.075
8078,157,0.071
8130,158,0.069
8181,159,0.105
8233,160,0.108
8285,161,0.084
8336,162,0.072
8387,163,0.071
8439,164,0.108
8490,165,0.072
8541,166,0.103
8592,167,0.075
8643,168,0.074
8695,169,0.074
8746,170,0.072
8797,171,0.108
8848,172,0.071
8900,173,0.099
8952,174,0.135
9004,175,0.069
9056,176,0.075
9108,177,0.072
9161,178,0.080
9211,179,0.067
9262,180,0.077
9314,181,0.073
9365,182,0.074
9417,183,0.102
9469,184,0.077
9521,185,0.079
9572,186,0.072
9624,187,0.072
9676,188,0.080
9729,189,0.074
9780,190,0.069
9832,191,0.083
9887,192,0.107
9938,193,0.100
9991,194,0.135
10042,195,0.115
10094,196,0.075
10148,197,0.157
10198,198,0.209
10250,199,0.062
10301,200,0.071
10352,201,0.067
10403,202,0.071
10455,203,0.065
10506,204,0.064
10557,205,0.096
10608,206,0.062
10661,207,0.068
10714,208,0.084
10763,209,0.058
10814,210,0.064
10865,211,0.095
10916,212,0.115
10968,213,0.085
11020,214,0.112
11071,215,0.071
11123,216,0.071
11175,217,0.120
11227,218,0.070
11278,219,0.104
11330,220,0.067
11381,221,0.070
11433,222,0.109
11484,223,0.071
11535,224,0.070
11586,225,0.067
11638,226,0.069
11689,227,0.070
11741,228,0.106
11793,229,0.072
11844,230,0.109
11895,231,0.140
11947,232,0.083
11999,233,0.067
12051,234,0.071
12102,235,0.113
12154,236,0.130
12206,237,0.070
12257,238,0.071
12308,239,0.070
12360,240,0.119
12412,241,0.072
12464,242,0.067
12517,243,0.073
12569,244,0.104
12621,245,0.126
12672,246,0.070
12724,247,0.062
12776,248,0.067
12827,249,0.071
12878,250,0.146
12931,251,0.116
12982,252,0.079
13034,253,0.124
13087,254,0.080
13139,255,0.104
13189,256,0.085
13240,257,0.070
13292,258,0.105
13344,259,0.068
13396,260,0.133
13447,261,0.074
13499,262,0.115
13551,263,0.107
13603,264,0.074
13655,265,0.074
13707,266,0.071
13759,267,0.071
13811,268,0.066
13863,269,0.081
13915,270,0.129
13967,271,0.081
14019,272,0.072
14071,273,0.073
14123,274,0.065
14175,275,0.071
14226,276,0.101
14278,277,0.084
14329,278,0.116
14380,279,0.070
14431,280,0.094
14482,281,0.074
14534,282,0.119
14585,283,0.256
14637,284,0.071
14688,285,0.071
14740,286,0.064
14791,287,0.087
14843,288,0.071
14895,289,0.177
14946,290,0.119
14998,291,0.072
15049,292,0.073
15101,293,0.107
15153,294,0.140
15204,295,0.120
15268,296,0.089
15313,297,0.090
15365,298,0.070
15416,299,0.070
15467,300,0.071
15518,301,0.074
15569,302,0.071
15620,303,0.065
15671,304,0.137
15723,305,0.074
15775,306,0.072
15826,307,0.070
15877,308,0.094
15929,309,0.111
15981,310,0.122
16033,311,0.070
16085,312,0.067
16137,313,0.067
16189,314,0.071
16241,315,0.071
16293,316,0.071
16344,317,0.073
16396,318,0.210
16448,319,0.070
16500,320,0.077
16552,321,0.105
16604,322,0.085
16655,323,0.071
16706,324,0.097
16758,325,0.112
16809,326,0.067
16861,327,0.071
16914,328,0.103
16965,329,0.082
17017,330,0.111
17068,331,0.065
17120,332,0.070
17172,333,0.085
17223,334,0.072
17275,335,0.073
17327,336,0.105
17379,337,0.071
17430,338,0.070
17481,339,0.099
17532,340,0.072
17583,341,0.106
17634,342,0.116
17686,343,0.069
17738,344,0.073
17788,345,0.074
17840,346,0.065
17892,347,0.114
17944,348,0.088
17996,349,0.085
18047,350,0.075
18099,351,0.103
18150,352,0.068
18201,353,0.129
18253,354,0.073
18304,355,0.073
18356,356,0.109
18410,357,0.086
18460,358,0.072
18512,359,0.077
18563,360,0.074
18617,361,0.080
18669,362,0.067
18720,363,0.063
18773,364,0.074
18825,365,0.073
18877,366,0.088
18928,367,0.112
18979,368,0.077
19036,369,0.135
19086,370,0.110
19136,371,0.117
19187,372,0.069
19242,373,0.064
19293,374,0.113
19345,375,0.073
19397,376,0.075
19450,377,0.064
19502,378,0.071
19554,379,0.069
19606,380,0.098
19658,381,0.170
19710,382,0.072
19762,383,0.072
19814,384,0.135
19866,385,0.089
19917,386,0.097
19969,387,0.069
20020,388,0.072
20074,389,0.072
20122,390,0.065
20174,391,0.100
20226,392,0.074
20282,393,0.083
20331,394,0.075
20383,395,0.076
20435,396,0.081
20489,397,0.067
20541,398,0.070
20592,399,0.074
20643,400,0.072
20698,401,0.066
20749,402,0.073
20801,403,0.070
20853,404,0.089
20908,405,0.106
20959,406,0.092
21010,407,0.101
21061,408,0.069
21114,409,0.069
21165,410,0.142
21216,411,0.073
21268,412,0.072
21321,413,0.076
21373,414,0.071
21424,415,0.107
21475,416,0.077
21530,417,0.076
21582,418,0.072
21635,419,0.074
21686,420,0.064
21738,421,0.076
21790,422,0.071
21841,423,0.075
21893,424,0.097
21948,425,0.096
21999,426,0.067
22051,427,0.072
22102,428,0.130
22154,429,0.070
22206,430,0.066
22259,431,0.150
22311,432,0.081
22363,433,0.093
22415,434,0.126
22466,435,0.072
22517,436,0.100
22570,437,0.068
22621,438,0.086
22672,439,0.201
22724,440,0.117
22777,441,0.087
22829,442,0.066
22884,443,0.096
22933,444,0.115
22986,445,0.114
23038,446,0.082
23090,447,0.075
23141,448,0.070
23194,449,0.085
23245,450,0.070
23297,451,0.073
23349,452,0.069
23402,453,0.106
23452,454,0.144
23504,455,0.299
23555,456,0.076
23608,457,0.075
23659,458,0.114
23710,459,0.790
23761,460,0.075
23813,461,0.084
23865,462,0.104
23916,463,0.096
23968,464,0.079
24020,465,0.067
24072,466,0.073
24124,467,0.101
24175,468,0.081
24227,469,0.104
24279,470,0.097
24331,471,0.069
24383,472,0.082
24435,473,0.072
24487,474,0.077
24538,475,0.072
24589,476,0.067
24641,477,0.075
24693,478,0.075
24745,479,0.071
24797,480,0.118
24848,481,0.062
24901,482,0.114
24951,483,0.080
25002,484,0.073
25054,485,0.071
25106,486,0.072
25158,487,0.072
25211,488,0.081
25262,489,0.078
25314,490,0.079
25364,491,0.075
25415,492,0.071
25467,493,0.074
25519,494,0.172
25570,495,0.069
25621,496,0.073
25673,497,0.114
25725,498,0.074
25777,499,0.073
25829,500,0.075
25883,501,0.108
25935,502,0.123
25986,503,0.106
26038,504,0.103
26090,505,0.105
26141,506,0.078
26193,507,0.073
26245,508,0.079
26296,509,0.073
26348,510,0.073
26399,511,0.115
26451,512,0.073
26503,513,0.068
26555,514,0.077
26607,515,0.072
26659,516,0.101
26712,517,0.067
26763,518,0.071
26815,519,0.098
26866,520,0.068
26918,521,0.096
26970,522,0.093
27022,523,0.078
27074,524,0.078
27126,525,0.075
27178,526,0.086
27231,527,0.072
27281,528,0.072
27333,529,0.067
27385,530,0.069
27437,531,0.074
27489,532,0.070
27541,533,0.072
27593,534,0.123
27645,535,0.072
27697,536,0.083
27749,537,0.147
27801,538,0.129
27852,539,0.071
27905,540,0.127
27956,541,0.134
28007,542,0.075
28059,543,0.071
28110,544,0.074
28161,545,0.070
28212,546,0.075
28264,547,0.071
28315,548,0.072
28366,549,0.096
28417,550,0.073
28469,551,0.072
28520,552,0.082
28571,553,0.064
28623,554,0.074
28674,555,0.074
28726,556,0.073
28777,557,0.105
28828,558,0.073
28884,559,0.314
28935,560,0.116
28985,561,0.104
29036,562,0.072
29088,563,0.107
29140,564,0.073
29191,565,0.072
29243,566,0.075
29294,567,0.073
29345,568,0.072
29397,569,0.074
29448,570,0.074
29499,571,0.068
29551,572,0.094
29603,573,0.074
29654,574,0.073
29706,575,0.083
