t_ms,seq,rtt_ms
58,1,0.195
109,2,0.096
163,3,0.073
214,4,0.103
266,5,0.095
318,6,0.079
370,7,0.072
422,8,0.072
474,9,0.074
525,10,0.082
576,11,0.076
627,12,0.077
679,13,0.099
730,14,0.096
781,15,0.083
832,16,0.112
884,17,0.078
935,18,0.073
986,19,0.077
1038,20,0.076
1090,21,0.072
1140,22,0.075
1191,23,0.079
1242,24,0.079
1294,25,0.105
1345,26,0.074
1397,27,0.086
1447,28,0.077
1499,29,0.069
1550,30,0.074
1602,31,0.111
1654,32,0.106
1705,33,0.099
1756,34,0.107
1809,35,0.095
1861,36,0.079
1912,37,0.073
1963,38,0.071
2014,39,0.073
2066,40,0.074
2117,41,0.073
2169,42,0.070
2220,43,0.073
2271,44,0.075
2323,45,0.072
2374,46,0.106
2424,47,0.069
2476,48,0.073
2528,49,0.069
2581,50,0.104
2632,51,0.134
2682,52,0.123
2735,53,0.077
2786,54,0.065
2838,55,0.106
2889,56,0.073
2940,57,0.073
2991,58,0.077
3044,59,0.106
3095,60,0.072
3146,61,0.073
3199,62,0.276
3251,63,0.075
3302,64,0.075
3354,65,0.075
3405,66,0.074
3457,67,0.073
3507,68,0.071
3559,69,0.074
3609,70,0.071
3662,71,0.142
3714,72,0.146
3765,73,0.075
3815,74,0.064
3866,75,0.105
3918,76,0.073
3970,77,0.077
4020,78,0.074
4073,79,0.069
4124,80,0.104
4175,81,0.077
4226,82,0.073
4278,83,0.073
4328,84,0.072
4379,85,0.073
4431,86,0.092
4482,87,0.121
4534,88,0.120
4584,89,0.074
4637,90,0.100
4688,91,0.089
4739,92,0.108
4791,93,0.076
4842,94,0.088
4893,95,0.066
4944,96,0.072
4995,97,0.070
5047,98,0.069
5099,99,0.071
5151,100,0.071
5202,101,0.104
5252,102,0.082
5304,103,0.072
5354,104,0.074
5406,105,0.073
5458,106,0.071
5509,107,0.069
5561,108,0.069
5613,109,0.070
5669,110,0.122
5717,111,0.096
5767,112,0.075
5820,113,0.066
5871,114,0.067
5924,115,0.071
5975,116,0.149
6031,117,0.561
6082,118,0.072
6134,119,0.072
6186,120,0.068
6238,121,0.116
6290,122,0.073
6341,123,0.072
6392,124,0.072
6444,125,0.073
6494,126,0.069
6546,127,0.074
6599,128,0.074
6656,129,0.396
6706,130,0.147
6756,131,0.072
6807,132,0.075
6859,133,0.077
6910,134,0.073
6961,135,0.108
7012,136,0.068
7064,137,0.074
7114,138,0.100
7166,139,0.073
7217,140,0.089
7268,141,0.076
7321,142,0.080
7372,143,0.075
7424,144,0.074
7475,145,0.102
7528,146,0.578
7579,147,0.064
7633,148,0.088
7683,149,0.099
7735,150,0.080
7788,151,0.303
7838,152,0.066
7890,153,0.101
7941,154,0.106
7992,155,0.068
8045,156,0.073
8097,157,0.103
8149,158,0.132
8200,159,0.074
8251,160,0.331
8303,161,0.107
8353,162,0.101
8404,163,0.106
8456,164,0.102
8506,165,0.072
8559,166,0.098
8609,167,0.072
8661,168,0.105
8712,169,0.096
8762,170,0.073
8814,171,0.108
8866,172,0.067
8917,173,0.067
8967,174,0.068
9018,175,0.072
9071,176,0.072
9123,177,0.072
9173,178,0.071
9224,179,0.100
9275,180,0.072
9327,181,0.072
9379,182,0.071
9429,183,0.071
9482,184,0.071
9533,185,0.071
9585,186,0.070
9638,187,0.116
9689,188,0.105
9740,189,0.274
9791,190,0.073
9842,191,0.072
9893,192,0.100
9945,193,0.169
9998,194,0.068
10050,195,0.078
10103,196,0.080
10154,197,0.435
10212,198,0.094
10258,199,0.083
10308,200,0.110
10366,201,0.264
10414,202,0.082
10461,203,0.114
10513,204,0.083
10569,205,0.086
10620,206,0.345
10671,207,0.414
10726,208,0.120
10844,209,0.096
10844,210,0.094
10878,211,0.082
10928,212,0.084
10979,213,0.076
11030,214,0.125
11081,215,0.083
11132,216,0.080
11184,217,0.075
11236,218,0.083
11287,219,0.077
11339,220,0.077
11391,221,0.076
11442,222,0.075
11495,223,0.075
11545,224,0.075
11596,225,0.078
11651,226,0.114
11707,227,0.090
11758,228,0.132
11803,229,0.085
11855,230,0.080
11907,231,0.073
11959,232,0.073
12010,233,0.076
12062,234,0.079
12112,235,0.076
12164,236,0.075
12216,237,0.075
12269,238,0.079
12319,239,0.077
12370,240,0.112
12420,241,0.079
12471,242,0.079
12522,243,0.079
12574,244,0.109
12626,245,0.099
12678,246,0.166
12728,247,0.115
12780,248,0.085
12831,249,0.079
12882,250,0.080
12934,251,0.077
12985,252,0.112
13039,253,0.127
13090,254,0.080
13142,255,0.076
13195,256,0.076
13244,257,0.078
