t_ms,seq,rtt_ms
18402,357,0.066
18455,358,0.113
18507,359,0.105
18561,360,0.077
18612,361,0.074
18663,362,0.075
18714,363,0.073
18769,364,0.068
18818,365,0.067
18869,366,0.074
18921,367,0.074
18973,368,0.075
19024,369,0.071
19076,370,0.075
19128,371,0.108
19180,372,0.076
19232,373,0.068
19285,374,0.076
19335,375,0.077
19387,376,0.074
19438,377,0.076
19491,378,0.122
19541,379,0.092
19591,380,0.104
19643,381,0.068
19694,382,0.074
19745,383,0.076
19798,384,0.080
19849,385,0.071
19901,386,0.076
19952,387,0.072
20005,388,0.067
20056,389,0.075
20108,390,0.074
20159,391,0.109
20209,392,0.070
20261,393,0.068
20314,394,0.067
20366,395,0.101
20419,396,0.064
20468,397,0.091
20520,398,0.085
20573,399,0.075
20624,400,0.107
20677,401,0.077
20728,402,0.103
20778,403,0.081
20829,404,0.069
20881,405,0.079
20931,406,0.074
20984,407,0.099
21035,408,0.074
21087,409,0.082
21139,410,0.076
21190,411,0.075
21242,412,0.103
21294,413,0.076
21346,414,0.130
21397,415,0.089
21450,416,0.094
21502,417,0.114
21553,418,0.069
21605,419,0.114
21657,420,0.075
21709,421,0.076
21761,422,0.276
21812,423,0.080
21864,424,0.077
21916,425,0.067
21968,426,0.067
22019,427,0.076
22071,428,0.076
22123,429,0.065
22175,430,0.076
22228,431,0.073
22280,432,0.067
22331,433,0.074
22384,434,1.030
22434,435,0.074
22485,436,0.113
22537,437,0.083
22589,438,0.092
22641,439,0.076
22693,440,0.074
22745,441,0.076
22797,442,0.106
22849,443,0.121
22899,444,0.066
22951,445,0.074
23002,446,0.076
23054,447,0.082
23105,448,0.068
23158,449,0.179
23209,450,0.072
23260,451,0.071
23311,452,0.073
23363,453,0.077
23413,454,0.068
23464,455,0.118
23518,456,0.589
23567,457,0.129
23617,458,0.073
23668,459,0.071
23720,460,0.071
23771,461,0.073
23821,462,0.071
23872,463,0.079
23924,464,0.106
23974,465,0.087
24025,466,0.065
24076,467,0.074
24127,468,0.070
24179,469,0.108
24229,470,0.070
24280,471,0.072
24331,472,0.070
24382,473,0.071
24433,474,0.072
24484,475,0.116
24536,476,0.075
24586,477,0.067
24637,478,0.069
24688,479,0.105
24739,480,0.068
24790,481,0.064
24842,482,0.071
24892,483,0.064
24943,484,0.063
24994,485,0.071
25046,486,0.072
25096,487,0.070
25147,488,0.074
25198,489,0.067
25249,490,0.075
25301,491,0.067
25352,492,0.066
25402,493,0.064
25453,494,0.077
25504,495,0.080
25555,496,0.073
25606,497,0.064
25657,498,0.065
25708,499,0.061
25760,500,0.063
25811,501,0.062
25862,502,0.067
25913,503,0.072
25965,504,0.066
26015,505,0.070
26067,506,0.066
26118,507,0.061
26168,508,0.070
26220,509,0.063
26270,510,0.072
26321,511,0.064
